,id,minute,xG,h_a,season,h_team,a_team,player,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore,PrevAccumXG,ScaledIsGoal,IsHome,IsPenalty,WinProb,LoseProb,rnd1,rnd2,ScoreDiff,ChasingEq,ChasingWinner,WastedXG,Urgency,WinningUnderdog,LosingFavorite
92,460238,60,0.3855130076408386,a,2021,West Ham,Wolverhampton Wanderers,Fabio Silva,2022-02-27 14:00:00,0,0,0,0,False,0,1,0.0,0.0,0,False,0.2188183807439825,0.5154639175257733,False,-1,-1,True,False,0.0,0.5,0.0,1.0
96,462155,74,0.5682010054588318,h,2021,Wolverhampton Wanderers,Watford,Fabio Silva,2022-03-10 19:30:00,0,0,0,0,False,2,0,0.0,0.0,1,False,0.5181347150259068,0.2237136465324385,True,-1,2,False,False,0.0,-1.0,2.0,0.0
97,465298,6,0.6445890069007874,h,2021,Wolverhampton Wanderers,Aston Villa,Fabio Silva,2022-04-02 14:00:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.3246753246753247,0.3861003861003861,False,-1,0,False,True,0.0,-0.21052631578947367,0.0,0.0
98,465300,7,0.292697012424469,h,2021,Wolverhampton Wanderers,Aston Villa,Fabio Silva,2022-04-02 14:00:00,0,0,0,0,False,1,0,0.6445890069007874,0.0,1,False,0.3246753246753247,0.3861003861003861,False,-1,1,False,False,0.0,-1.0,1.0,0.0
108,425821,91,0.2881560027599334,a,2021,Burnley,Brighton,Jakub Moder,2021-08-14 14:00:00,0,0,0,0,False,2,1,0.0,0.0,0,False,0.4048582995951417,0.3105590062111801,True,-1,1,False,False,0.0,-1.0,1.0,0.0
120,445410,38,0.512336015701294,a,2021,West Ham,Brighton,Jakub Moder,2021-12-01 19:30:00,0,0,0,0,False,0,1,0.0,0.0,0,False,0.23923444976076558,0.5025125628140703,True,2,-1,True,False,0.0,0.09756097560975618,0.0,1.0
126,453007,49,0.4091820120811462,h,2021,Brighton,Crystal Palace,Jakub Moder,2022-01-14 20:00:00,0,0,0,0,False,0,0,0.1214779987931251,0.0,1,False,0.4926108374384237,0.24937655860349128,True,-1,0,False,True,0.0,0.267605633802817,0.0,0.0
133,457911,38,0.249110996723175,a,2021,Manchester United,Brighton,Jakub Moder,2022-02-15 20:15:00,0,0,0,0,False,0,0,0.1189329996705055,0.0,0,False,0.20449897750511248,0.5524861878453039,False,-1,0,False,True,0.0,0.09756097560975618,0.0,0.0
163,462143,20,0.1865089982748031,h,2021,Wolverhampton Wanderers,Watford,Daniel Podence,2022-03-10 19:30:00,0,0,0,0,True,1,0,0.0252426005899906,5.361671604319037,1,False,0.5181347150259068,0.2237136465324385,False,-1,1,False,False,0.0,-1.0,1.0,0.0
209,474736,78,0.6510999798774719,h,2021,Brentford,Southampton,Kristoffer Ajer,2022-05-07 14:00:00,0,0,0,0,True,2,0,0.0,1.535862434196644,1,False,0.4716981132075471,0.2785515320334262,False,-1,2,False,False,0.0,-1.0,2.0,0.0
213,451046,20,0.6205570101737976,a,2021,Everton,Brighton,Dan Burn,2022-01-02 14:00:00,0,0,0,0,True,1,0,0.0,1.6114554885455776,0,False,0.3663003663003663,0.3472222222222222,True,-1,1,False,False,0.0,-1.0,1.0,0.0
219,461089,43,0.2619529962539673,h,2021,Newcastle United,Brighton,Dan Burn,2022-03-05 15:00:00,0,0,0,0,False,2,0,0.0,0.0,1,False,0.37453183520599254,0.3436426116838488,True,-1,2,False,False,0.0,-1.0,2.0,0.0
270,442546,93,0.3188140094280243,h,2021,Aston Villa,Brighton,Leon Bailey,2021-11-20 15:00:00,0,0,0,0,False,2,0,0.1172529980540275,0.0,1,False,0.4065040650406504,0.32573289902280134,True,2,2,False,False,0.0,-1.0,2.0,0.0
287,441073,78,0.5020049810409546,a,2021,Chelsea,Burnley,Matej Vydra,2021-11-06 15:00:00,0,0,0,0,True,0,1,0.0,1.992012106984289,0,False,0.07680491551459294,0.7874015748031495,False,-1,-1,True,False,0.0,1.1428571428571428,0.0,1.0
289,442580,92,0.2565680146217346,h,2021,Burnley,Crystal Palace,Matej Vydra,2021-11-20 15:00:00,0,0,0,0,False,3,3,0.0,0.0,1,False,0.3508771929824561,0.37037037037037035,False,-1,0,False,True,0.0,2.2142857142857144,0.0,0.0
296,470503,61,0.5414400100708008,h,2021,Burnley,Wolverhampton Wanderers,Matej Vydra,2022-04-24 13:00:00,0,0,0,0,True,0,0,0.0170856993645429,1.8469266795950972,1,False,0.38910505836575876,0.3246753246753247,False,-1,0,False,True,0.0,0.5254237288135593,0.0,0.0
305,429324,68,0.8424929976463318,h,2021,Wolverhampton Wanderers,Manchester United,Romain Saiss,2021-08-29 15:30:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.20242914979757085,0.5649717514124294,False,2,0,False,True,0.0,0.7307692307692308,0.0,0.0
307,429853,45,0.296079009771347,a,2021,Watford,Wolverhampton Wanderers,Romain Saiss,2021-09-11 14:00:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.4464285714285714,0.27548209366391185,False,-1,0,False,True,0.0,0.19999999999999996,0.0,0.0
309,436207,79,0.7408319711685181,a,2021,Aston Villa,Wolverhampton Wanderers,Romain Saiss,2021-10-16 14:00:00,0,0,0,0,True,0,2,0.0,1.3498337530205329,0,False,0.2617801047120419,0.4629629629629629,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
312,449111,45,0.3276149928569793,a,2021,Brighton,Wolverhampton Wanderers,Romain Saiss,2021-12-15 19:30:00,0,0,0,0,True,0,0,0.0,3.0523633588300125,0,False,0.2347417840375587,0.4807692307692307,True,-1,0,False,True,0.0,0.19999999999999996,0.0,0.0
320,474770,22,0.3299309909343719,a,2021,Chelsea,Wolverhampton Wanderers,Romain Saiss,2022-05-07 14:00:00,0,0,0,0,False,0,0,0.0468665994703769,0.0,0,False,0.10319917440660475,0.7299270072992701,False,2,0,False,True,0.0,-0.08163265306122447,0.0,0.0
324,428759,89,0.4121519923210144,h,2021,Newcastle United,Southampton,Allan Saint-Maximin,2021-08-28 14:00:00,0,0,0,0,True,1,1,0.0279457997530698,2.4262893753553088,1,False,0.4081632653061224,0.3448275862068966,True,-1,0,False,True,0.0,1.903225806451613,0.0,0.0
335,434934,49,0.6123489737510681,a,2021,Wolverhampton Wanderers,Newcastle United,Allan Saint-Maximin,2021-10-02 14:00:00,0,0,0,0,False,1,1,0.0,0.0,0,False,0.20161290322580647,0.5714285714285714,False,2,0,False,True,0.0,0.267605633802817,0.0,0.0
345,442610,74,0.2999500036239624,h,2021,Newcastle United,Brentford,Allan Saint-Maximin,2021-11-20 15:00:00,0,0,0,0,True,2,2,0.179169699549675,3.3338889412172423,1,False,0.4048582995951417,0.3389830508474576,True,2,0,False,True,0.0,0.9565217391304348,0.0,0.0
358,450703,46,0.7369660139083862,h,2021,Newcastle United,Manchester United,Allan Saint-Maximin,2021-12-27 20:00:00,1,0,0,0,False,1,0,0.1438229978084564,0.0,1,False,0.15015015015015015,0.6756756756756757,False,-1,1,False,False,0.0,-1.0,1.0,0.0
366,456541,91,0.6818209886550903,h,2021,Newcastle United,Everton,Allan Saint-Maximin,2022-02-08 19:45:00,0,0,0,0,False,2,0,0.120558001101017,0.0,1,False,0.3952569169960475,0.3448275862068966,True,-1,2,False,False,0.0,-1.0,2.0,0.0
385,477786,46,0.2646180093288421,a,2021,Burnley,Newcastle United,Allan Saint-Maximin,2022-05-22 15:00:00,0,0,0,0,False,1,0,0.0,0.0,0,False,0.3278688524590164,0.40322580645161293,False,2,1,False,False,0.0,-1.0,1.0,0.0
424,463104,40,0.2411720007658004,a,2021,Southampton,Watford,Juraj Kucka,2022-03-13 14:00:00,0,0,0,0,False,2,0,0.0,0.0,0,False,0.1893939393939394,0.5988023952095809,False,-1,2,False,False,0.0,-1.0,2.0,0.0
426,464956,21,0.2564570009708404,a,2021,Liverpool,Watford,Juraj Kucka,2022-04-02 11:30:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.05574136008918617,0.8620689655172414,True,-1,0,False,True,0.0,-0.09090909090909094,0.0,0.0
468,455959,59,0.3144609928131103,a,2021,Burnley,Watford,João Pedro,2022-02-05 18:00:00,0,0,0,0,False,0,0,0.1732055991888046,0.0,0,False,0.2747252747252747,0.45454545454545453,True,-1,0,False,True,0.0,0.47540983606557385,0.0,0.0
472,464967,56,0.3595960140228271,a,2021,Liverpool,Watford,João Pedro,2022-04-02 11:30:00,0,0,0,0,False,0,1,0.0,0.0,0,False,0.05574136008918617,0.8620689655172414,False,-1,-1,True,False,0.0,0.40625,0.0,1.0
479,476305,12,0.6752229928970337,h,2021,Watford,Leicester,João Pedro,2022-05-15 13:00:00,1,0,0,0,False,1,0,0.0746897980570793,0.0,1,False,0.1941747572815534,0.5847953216374269,False,-1,1,False,False,0.0,-1.0,1.0,0.0
483,476320,61,0.2565029859542846,h,2021,Watford,Leicester,João Pedro,2022-05-15 13:00:00,1,0,0,0,False,1,3,0.8414202909916639,0.0,1,False,0.1941747572815534,0.5847953216374269,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
484,476324,75,0.2924529910087585,h,2021,Watford,Leicester,João Pedro,2022-05-15 13:00:00,1,0,0,0,False,1,4,1.0979232769459486,0.0,1,False,0.1941747572815534,0.5847953216374269,False,-1,-3,False,False,0.0,-1.0,0.0,3.0
495,431403,45,0.2946020066738128,a,2021,Norwich,Watford,Ismaila Sarr,2021-09-18 14:00:00,0,0,1,0,False,1,1,0.0637352019548416,0.0,0,False,0.2958579881656805,0.4366812227074236,True,2,0,False,True,0.0,0.19999999999999996,0.0,0.0
496,431407,62,0.3764289915561676,a,2021,Norwich,Watford,Ismaila Sarr,2021-09-18 14:00:00,0,0,1,0,True,1,1,0.3583372086286545,2.6565435246259144,0,False,0.2958579881656805,0.4366812227074236,False,-1,0,False,True,0.0,0.5517241379310345,0.0,0.0
497,431413,79,0.32566699385643,a,2021,Norwich,Watford,Ismaila Sarr,2021-09-18 14:00:00,1,0,0,0,True,2,1,0.7347662001848221,3.0706212753044575,0,False,0.2958579881656805,0.4366812227074236,False,-1,1,False,False,0.0,-1.0,1.0,0.0
498,431415,89,0.3182229995727539,a,2021,Norwich,Watford,Ismaila Sarr,2021-09-18 14:00:00,1,0,0,0,False,3,1,1.060433194041252,0.0,0,False,0.2958579881656805,0.4366812227074236,True,-1,2,False,False,0.0,-1.0,2.0,0.0
500,433507,71,0.286996990442276,h,2021,Watford,Newcastle United,Ismaila Sarr,2021-09-25 14:00:00,0,0,0,0,True,0,1,0.0284410007297992,3.4843570953791274,1,False,0.4694835680751174,0.28169014084507044,False,2,-1,True,False,0.0,0.8367346938775511,0.0,1.0
510,442504,10,0.7611690163612366,h,2021,Watford,Manchester United,Ismaila Sarr,2021-11-20 15:00:00,0,0,1,0,False,0,0,0.0,0.0,1,True,0.15313935681470137,0.6666666666666666,True,2,0,False,True,0.0,-0.18181818181818177,0.0,0.0
521,466761,59,0.22325299680233,h,2021,Watford,Leeds,Ismaila Sarr,2022-04-09 14:00:00,0,0,0,0,False,0,1,0.0,0.0,1,False,0.3546099290780142,0.3846153846153846,False,-1,-1,True,False,0.0,0.47540983606557385,0.0,1.0
531,426220,4,0.7062950134277344,h,2021,Newcastle United,West Ham,Callum Wilson,2021-08-15 13:00:00,0,0,0,0,True,0,0,0.0,1.415838963872731,1,False,0.2949852507374631,0.45454545454545453,True,-1,0,False,True,0.0,-0.22413793103448276,0.0,0.0
535,427011,4,0.2842389941215515,a,2021,Aston Villa,Newcastle United,Callum Wilson,2021-08-21 14:00:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.23148148148148145,0.5464480874316939,False,2,0,False,True,0.0,-0.22413793103448276,0.0,0.0
540,428748,54,0.5084400177001953,h,2021,Newcastle United,Southampton,Callum Wilson,2021-08-28 14:00:00,0,0,0,0,True,0,0,0.0622346997261047,1.9668003406247538,1,False,0.4081632653061224,0.3448275862068966,True,2,0,False,True,0.0,0.36363636363636354,0.0,0.0
541,437018,1,0.4305700063705444,h,2021,Newcastle United,Tottenham,Callum Wilson,2021-10-17 15:30:00,0,0,0,0,True,0,0,0.0,2.32250269457787,1,False,0.2777777777777778,0.48309178743961356,False,-1,0,False,True,0.0,-0.24369747899159666,0.0,0.0
542,437754,13,0.4918729960918426,a,2021,Crystal Palace,Newcastle United,Callum Wilson,2021-10-23 14:00:00,0,0,1,0,False,0,0,0.0,0.0,0,False,0.23809523809523808,0.5181347150259068,False,-1,0,False,True,0.0,-0.15887850467289721,0.0,0.0
549,442601,42,0.6095899939537048,h,2021,Newcastle United,Brentford,Callum Wilson,2021-11-20 15:00:00,0,0,0,0,False,2,2,0.139673700556159,0.0,1,False,0.4048582995951417,0.3389830508474576,True,-1,0,False,True,0.0,0.15384615384615374,0.0,0.0
553,445113,60,0.7611690163612366,h,2021,Newcastle United,Norwich,Callum Wilson,2021-11-30 19:30:00,0,0,0,0,True,0,0,0.1082900017499923,1.313768661762526,1,True,0.4807692307692307,0.26881720430107525,False,-1,0,False,True,0.0,0.5,0.0,0.0
558,474298,82,0.289887011051178,a,2021,Manchester City,Newcastle United,Callum Wilson,2022-05-08 15:30:00,0,0,0,0,False,0,3,0.0,0.0,0,False,0.056947608200455586,0.8547008547008548,True,-1,-3,False,False,0.0,-1.0,0.0,3.0
562,477783,19,0.7611690163612366,a,2021,Burnley,Newcastle United,Callum Wilson,2022-05-22 15:00:00,0,0,1,0,True,0,0,0.0,1.313768661762526,0,True,0.3278688524590164,0.40322580645161293,False,-1,0,False,True,0.0,-0.1089108910891089,0.0,0.0
563,477789,59,0.5389569997787476,a,2021,Burnley,Newcastle United,Callum Wilson,2022-05-22 15:00:00,1,0,0,0,True,1,0,0.7611690163612366,1.855435592098293,0,False,0.3278688524590164,0.40322580645161293,False,-1,1,False,False,0.0,-1.0,1.0,0.0
594,469765,2,0.8150960206985474,h,2021,Arsenal,Manchester United,Nuno Tavares,2022-04-23 11:30:00,0,0,0,0,True,0,0,0.0,1.2268493215596705,1,False,0.4854368932038835,0.27027027027027023,True,-1,0,False,True,0.0,-0.23728813559322037,0.0,0.0
606,430905,65,0.515421986579895,h,2021,Everton,Burnley,Demarai Gray,2021-09-13 19:00:00,0,0,0,0,True,2,1,0.0314213503152132,1.9401578241462756,1,False,0.5681818181818182,0.18518518518518517,True,-1,1,False,False,0.0,-1.0,1.0,0.0
627,445704,37,0.2459349930286407,h,2021,Everton,Liverpool,Demarai Gray,2021-12-01 20:15:00,0,0,0,0,True,0,2,0.0467090010643005,4.066115145653728,1,False,0.1152073732718894,0.7299270072992701,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
635,451047,21,0.3318060040473938,h,2021,Everton,Brighton,Demarai Gray,2022-01-02 14:00:00,0,0,0,0,False,0,2,0.0,0.0,1,False,0.3472222222222222,0.3663003663003663,False,2,-2,False,False,0.0,-1.0,0.0,2.0
671,465193,53,0.2953130006790161,h,2021,Brighton,Norwich,Joël Veltman,2022-04-02 14:00:00,0,0,0,0,False,0,0,0.019922200590372,0.0,1,False,0.6711409395973155,0.12987012987012986,False,-1,0,False,True,0.0,0.34328358208955234,0.0,0.0
684,434197,11,0.5376830101013184,h,2021,Arsenal,Tottenham,Emile Smith-Rowe,2021-09-26 15:30:00,0,0,0,0,True,0,0,0.0,1.8598318734519153,1,False,0.4504504504504504,0.2898550724637681,True,-1,0,False,True,0.0,-0.17431192660550454,0.0,0.0
693,443780,40,0.3652769923210144,h,2021,Arsenal,Newcastle United,Emile Smith-Rowe,2021-11-27 12:30:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.6578947368421053,0.15503875968992248,True,-1,0,False,True,0.0,0.125,0.0,0.0
700,449599,83,0.3680689930915832,a,2021,Leeds,Arsenal,Emile Smith-Rowe,2021-12-18 17:30:00,0,0,0,0,True,3,1,0.0,2.7168819399877546,0,False,0.6329113924050632,0.17271157167530224,False,2,2,False,False,0.0,-1.0,2.0,0.0
701,450591,90,0.7306169867515564,a,2021,Norwich,Arsenal,Emile Smith-Rowe,2021-12-26 15:00:00,0,0,0,0,True,4,0,0.0,1.3687062005581951,0,False,0.6622516556291391,0.1519756838905775,False,-1,4,False,False,0.0,-1.0,4.0,0.0
706,463282,81,0.206273004412651,h,2021,Arsenal,Leicester,Emile Smith-Rowe,2022-03-13 16:30:00,0,0,0,0,False,2,0,0.0,0.0,1,False,0.6944444444444444,0.13280212483399734,False,-1,2,False,False,0.0,-1.0,2.0,0.0
709,463819,17,0.5919060111045837,a,2021,Aston Villa,Arsenal,Emile Smith-Rowe,2022-03-19 12:30:00,0,0,0,0,False,0,0,0.0923556983470916,0.0,0,False,0.4081632653061224,0.33222591362126247,False,-1,0,False,True,0.0,-0.12621359223300976,0.0,0.0
711,466234,62,0.2996549904346466,a,2021,Crystal Palace,Arsenal,Emile Smith-Rowe,2022-04-04 19:00:00,0,0,0,0,False,0,2,0.0,0.0,0,False,0.5,0.23923444976076558,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
719,450807,91,0.5406209826469421,a,2021,Watford,West Ham,Nikola Vlasic,2021-12-28 15:00:00,0,0,0,0,True,3,1,0.0,1.849724727856262,0,False,0.48780487804878053,0.2785515320334262,False,-1,2,False,False,0.0,-1.0,2.0,0.0
753,448899,50,0.3384200036525726,h,2021,Norwich,Aston Villa,Kenny McLean,2021-12-14 19:45:00,0,0,0,0,False,0,1,0.0239422991871833,0.0,1,False,0.2680965147453083,0.47393364928909953,True,-1,-1,True,False,0.0,0.2857142857142858,0.0,1.0
765,463046,90,0.4889599978923797,a,2021,Leeds,Norwich,Kenny McLean,2022-03-13 14:00:00,0,0,0,0,True,0,1,0.0222370997071266,2.045157076878302,0,False,0.18281535648994515,0.6097560975609756,True,2,-1,True,False,0.0,2.0,0.0,1.0
792,431343,37,0.3082799911499023,h,2021,Liverpool,Crystal Palace,Thiago Alcántara,2021-09-18 14:00:00,0,0,0,0,False,0,0,0.1019970029592514,0.0,1,False,0.78125,0.08680555555555555,True,-1,0,False,True,0.0,0.0843373493975903,0.0,0.0
822,456678,61,0.4755670130252838,a,2021,Aston Villa,Leeds,Pascal Struijk,2022-02-09 20:00:00,0,0,0,0,False,2,3,0.0,0.0,0,False,0.25125628140703515,0.5154639175257733,True,-1,-1,True,False,0.0,0.5254237288135593,0.0,1.0
825,459527,2,0.4430130124092102,h,2021,Leeds,Tottenham,Pascal Struijk,2022-02-26 12:30:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.2617801047120419,0.5076142131979695,True,2,0,False,True,0.0,-0.23728813559322037,0.0,0.0
827,463031,28,0.4619260132312774,h,2021,Leeds,Norwich,Pascal Struijk,2022-03-13 14:00:00,0,0,0,0,False,1,0,0.0,0.0,1,False,0.6097560975609756,0.18281535648994515,False,-1,1,False,False,0.0,-1.0,1.0,0.0
828,463030,28,0.4348799884319305,h,2021,Leeds,Norwich,Pascal Struijk,2022-03-13 14:00:00,0,0,0,0,False,1,0,0.4619260132312774,0.0,1,False,0.6097560975609756,0.18281535648994515,True,-1,1,False,False,0.0,-1.0,1.0,0.0
830,476360,91,0.3033469915390014,h,2021,Leeds,Brighton,Pascal Struijk,2022-05-15 13:00:00,0,0,0,0,True,0,1,0.0,3.2965548625572234,1,False,0.3731343283582089,0.37037037037037035,False,2,-1,True,False,0.0,2.103448275862069,0.0,1.0
845,465464,65,0.4554120004177093,h,2021,Manchester United,Leicester,Fred,2022-04-02 16:30:00,0,0,0,0,True,0,1,0.0,2.1958138983662883,1,False,0.6369426751592356,0.17574692442882248,False,2,-1,True,False,0.0,0.6363636363636365,0.0,1.0
864,473323,47,0.3009159862995147,h,2021,Crystal Palace,Watford,Michael Olise,2022-05-07 14:00:00,0,0,0,0,False,1,0,0.0436958000063896,0.0,1,False,0.591715976331361,0.18484288354898337,True,-1,1,False,False,0.0,-1.0,1.0,0.0
875,450736,69,0.4768730103969574,a,2021,Southampton,Tottenham,Matt Doherty,2021-12-28 15:00:00,0,0,0,0,False,1,1,0.014580599963665,0.0,0,False,0.48309178743961356,0.26246719160104987,False,2,0,False,True,0.0,0.7647058823529411,0.0,0.0
879,454197,78,0.5967119932174683,a,2021,Leicester,Tottenham,Matt Doherty,2022-01-19 19:30:00,0,0,0,0,False,1,2,0.0368091017007827,0.0,0,False,0.44052863436123346,0.30864197530864196,True,-1,-1,True,False,0.0,1.1428571428571428,0.0,1.0
881,459530,9,0.3741990029811859,a,2021,Leeds,Tottenham,Matt Doherty,2022-02-26 12:30:00,0,0,0,0,True,0,0,0.0,2.6723748380758736,0,False,0.5076142131979695,0.2617801047120419,False,-1,0,False,True,0.0,-0.18918918918918914,0.0,0.0
882,459545,60,0.4007999897003174,a,2021,Leeds,Tottenham,Matt Doherty,2022-02-26 12:30:00,1,0,0,0,False,3,0,0.3741990029811859,0.0,0,False,0.5076142131979695,0.2617801047120419,True,-1,3,False,False,0.0,-1.0,3.0,0.0
887,466000,47,0.5741490125656128,h,2021,Tottenham,Newcastle United,Matt Doherty,2022-04-03 15:30:00,0,0,0,0,True,1,1,0.0,1.7417081247452666,1,False,0.6451612903225806,0.15527950310559005,False,-1,0,False,True,0.0,0.23287671232876717,0.0,0.0
891,427759,14,0.8093990087509155,a,2021,Arsenal,Chelsea,Romelu Lukaku,2021-08-22 15:30:00,0,0,0,0,True,0,0,0.0,1.235484586944608,0,False,0.5376344086021505,0.21551724137931036,True,-1,0,False,True,0.0,-0.15094339622641506,0.0,0.0
897,427779,76,0.4721960127353668,a,2021,Arsenal,Chelsea,Romelu Lukaku,2021-08-22 15:30:00,1,0,0,0,False,2,0,1.1773019134998322,0.0,0,False,0.5376344086021505,0.21551724137931036,True,-1,2,False,False,0.0,-1.0,2.0,0.0
901,430055,14,0.429284006357193,h,2021,Chelsea,Aston Villa,Romelu Lukaku,2021-09-11 16:30:00,0,0,1,0,True,0,0,0.0,2.32946018298183,1,False,0.7462686567164178,0.10070493454179255,False,-1,0,False,True,0.0,-0.15094339622641506,0.0,0.0
907,434899,88,0.7359610199928284,h,2021,Chelsea,Southampton,Romelu Lukaku,2021-10-02 14:00:00,0,0,0,0,False,2,1,0.0621993988752365,0.0,1,False,0.7042253521126761,0.12033694344163658,False,-1,1,False,False,0.0,-1.0,1.0,0.0
913,453048,46,0.4463259875774383,a,2021,Manchester City,Chelsea,Romelu Lukaku,2022-01-15 12:30:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.1869158878504673,0.6134969325153374,False,-1,0,False,True,0.0,0.21621621621621623,0.0,0.0
924,474785,55,0.7611690163612366,h,2021,Chelsea,Wolverhampton Wanderers,Romelu Lukaku,2022-05-07 14:00:00,0,0,1,0,True,0,0,0.1870781034231186,1.313768661762526,1,True,0.7299270072992701,0.10319917440660475,True,-1,0,False,True,0.0,0.3846153846153846,0.0,0.0
934,425637,11,0.2299689948558807,h,2021,Manchester United,Leeds,Paul Pogba,2021-08-14 11:30:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.6172839506172839,0.1838235294117647,False,-1,0,False,True,0.0,-0.17431192660550454,0.0,0.0
937,427519,12,0.3772059977054596,a,2021,Southampton,Manchester United,Paul Pogba,2021-08-22 13:00:00,0,0,0,0,False,0,0,0.0811818987131118,0.0,0,False,0.6134969325153374,0.18348623853211007,False,-1,0,False,True,0.0,-0.16666666666666663,0.0,0.0
973,428640,7,0.3676449954509735,a,2021,Norwich,Leicester,Jamie Vardy,2021-08-28 14:00:00,0,0,0,0,True,0,0,0.0,2.7200152657411945,0,False,0.5263157894736842,0.23529411764705882,False,-1,0,False,True,0.0,-0.20353982300884954,0.0,0.0
974,428644,28,0.4244660139083862,a,2021,Norwich,Leicester,Jamie Vardy,2021-08-28 14:00:00,1,0,0,0,False,1,0,0.3676449954509735,0.0,0,False,0.5263157894736842,0.23529411764705882,False,-1,1,False,False,0.0,-1.0,1.0,0.0
