id,minute,xG,h_a,season,h_team,a_team,player,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore,PrevAccumXG
510265,69,0.015667099505662918,a,2022,Union Berlin,Schalke 04,Moritz Jenz,2023-02-19 14:30:00,0,0,0,0,False,0,0,0.0
510981,70,0.48685500025749207,h,2022,Schalke 04,VfB Stuttgart,Moritz Jenz,2023-02-25 17:30:00,0,0,0,0,False,2,1,0.0
513732,75,0.0393855981528759,h,2022,Schalke 04,Borussia Dortmund,Moritz Jenz,2023-03-11 17:30:00,0,0,0,0,False,1,2,0.0
514880,88,0.061757199466228485,a,2022,Augsburg,Schalke 04,Moritz Jenz,2023-03-18 14:30:00,0,0,0,0,False,0,1,0.0
527344,14,0.03876609727740288,h,2022,Schalke 04,Eintracht Frankfurt,Moritz Jenz,2023-05-20 13:30:00,0,0,0,0,False,1,0,0.0
527355,78,0.07925381511449814,h,2022,Schalke 04,Eintracht Frankfurt,Moritz Jenz,2023-05-20 13:30:00,0,0,0,0,False,1,2,0.03876609727740288
481780,55,0.04804680123925209,h,2022,Wolfsburg,Schalke 04,Maxence Lacroix,2022-08-20 13:30:00,0,0,0,0,False,0,0,0.0
487476,59,0.13431300222873688,a,2022,Eintracht Frankfurt,Wolfsburg,Maxence Lacroix,2022-09-10 13:30:00,0,0,0,0,True,0,0,0.0
487477,67,0.01535130012780428,a,2022,Eintracht Frankfurt,Wolfsburg,Maxence Lacroix,2022-09-10 13:30:00,1,0,0,0,False,1,0,0.13431300222873688
505351,73,0.08774760365486145,a,2022,Hertha Berlin,Wolfsburg,Maxence Lacroix,2023-01-24 19:30:00,0,0,0,0,False,4,0,0.0
516234,80,0.13111799955368042,h,2022,Wolfsburg,Augsburg,Maxence Lacroix,2023-04-01 13:30:00,0,0,0,0,False,0,1,0.0
479145,20,0.0619313009083271,h,2022,Borussia M.Gladbach,Hoffenheim,Alassane Pléa,2022-08-06 13:30:00,0,0,0,0,False,0,0,0.0
479147,31,0.02153480052947998,h,2022,Borussia M.Gladbach,Hoffenheim,Alassane Pléa,2022-08-06 13:30:00,0,0,0,0,False,0,1,0.0619313009083271
479157,61,0.022419199347496033,h,2022,Borussia M.Gladbach,Hoffenheim,Alassane Pléa,2022-08-06 13:30:00,0,0,0,0,False,1,1,0.08346610143780708
479159,76,0.5083079934120178,h,2022,Borussia M.Gladbach,Hoffenheim,Alassane Pléa,2022-08-06 13:30:00,0,0,0,0,False,2,1,0.10588530078530312
479161,81,0.08972729742527008,h,2022,Borussia M.Gladbach,Hoffenheim,Alassane Pléa,2022-08-06 13:30:00,0,0,0,0,False,3,1,0.6141932941973209
480574,36,0.02192560024559498,a,2022,Schalke 04,Borussia M.Gladbach,Alassane Pléa,2022-08-13 16:30:00,0,0,0,0,False,0,1,0.0
481526,6,0.09153109788894653,h,2022,Borussia M.Gladbach,Hertha Berlin,Alassane Pléa,2022-08-19 18:30:00,0,0,1,0,False,0,0,0.0
481535,33,0.7577769756317139,h,2022,Borussia M.Gladbach,Hertha Berlin,Alassane Pléa,2022-08-19 18:30:00,0,0,0,0,True,0,0,0.09153109788894653
492221,55,0.07264160364866257,h,2022,Borussia M.Gladbach,FC Cologne,Alassane Pléa,2022-10-09 13:30:00,0,0,0,0,False,3,1,0.0
492229,93,0.1014610007405281,h,2022,Borussia M.Gladbach,FC Cologne,Alassane Pléa,2022-10-09 13:30:00,0,0,0,0,False,5,2,0.07264160364866257
497263,23,0.05689070001244545,a,2022,Union Berlin,Borussia M.Gladbach,Alassane Pléa,2022-10-30 14:30:00,0,0,0,0,False,0,0,0.0
497270,48,0.016787100583314896,a,2022,Union Berlin,Borussia M.Gladbach,Alassane Pléa,2022-10-30 14:30:00,0,0,0,0,False,1,0,0.05689070001244545
497649,14,0.08830379694700241,h,2022,Borussia M.Gladbach,VfB Stuttgart,Alassane Pléa,2022-11-04 18:30:00,0,0,0,0,False,1,0,0.0
499158,52,0.014580800198018551,a,2022,Bochum,Borussia M.Gladbach,Alassane Pléa,2022-11-08 19:30:00,0,0,1,0,False,0,2,0.0
499160,61,0.09739869832992554,a,2022,Bochum,Borussia M.Gladbach,Alassane Pléa,2022-11-08 19:30:00,0,0,0,0,True,0,2,0.014580800198018551
505044,9,0.028148600831627846,h,2022,Borussia M.Gladbach,Bayer Leverkusen,Alassane Pléa,2023-01-22 16:30:00,0,0,0,0,False,0,0,0.0
505054,38,0.01901629939675331,h,2022,Borussia M.Gladbach,Bayer Leverkusen,Alassane Pléa,2023-01-22 16:30:00,0,0,0,0,False,0,1,0.028148600831627846
508977,91,0.06597980111837387,a,2022,Hertha Berlin,Borussia M.Gladbach,Alassane Pléa,2023-02-12 14:30:00,0,0,0,0,False,1,3,0.0
509588,33,0.12589700520038605,h,2022,Borussia M.Gladbach,Bayern Munich,Alassane Pléa,2023-02-18 14:30:00,0,0,0,0,False,1,0,0.0
509592,37,0.13936300575733185,h,2022,Borussia M.Gladbach,Bayern Munich,Alassane Pléa,2023-02-18 14:30:00,0,0,0,0,False,1,1,0.12589700520038605
511999,5,0.01711690053343773,h,2022,Borussia M.Gladbach,Freiburg,Alassane Pléa,2023-03-04 14:30:00,0,0,0,0,False,0,0,0.0
512001,17,0.34538599848747253,h,2022,Borussia M.Gladbach,Freiburg,Alassane Pléa,2023-03-04 14:30:00,0,0,0,0,False,0,0,0.01711690053343773
512013,63,0.04587480053305626,h,2022,Borussia M.Gladbach,Freiburg,Alassane Pléa,2023-03-04 14:30:00,0,0,0,0,False,0,0,0.36250289902091026
512014,73,0.42256298661231995,h,2022,Borussia M.Gladbach,Freiburg,Alassane Pléa,2023-03-04 14:30:00,0,0,0,0,False,0,0,0.4083776995539665
513419,49,0.06716360151767731,a,2022,RasenBallsport Leipzig,Borussia M.Gladbach,Alassane Pléa,2023-03-11 14:30:00,0,0,0,0,False,0,0,0.0
513420,52,0.7577769756317139,a,2022,RasenBallsport Leipzig,Borussia M.Gladbach,Alassane Pléa,2023-03-11 14:30:00,0,0,0,0,False,0,0,0.06716360151767731
518653,21,0.027525100857019424,h,2022,Borussia M.Gladbach,Wolfsburg,Alassane Pléa,2023-04-09 13:30:00,0,0,0,0,False,0,0,0.0
522708,32,0.29110434651374817,a,2022,VfB Stuttgart,Borussia M.Gladbach,Alassane Pléa,2023-04-29 13:30:00,0,0,0,0,False,0,1,0.0
522709,33,0.021700233221054077,a,2022,VfB Stuttgart,Borussia M.Gladbach,Alassane Pléa,2023-04-29 13:30:00,0,0,0,0,False,0,1,0.29110434651374817
480917,88,0.047747399657964706,a,2022,Mainz 05,Union Berlin,Kevin Behrens,2022-08-14 13:30:00,0,0,0,0,False,0,0,0.0
493830,85,0.10836199671030045,h,2022,Union Berlin,Borussia Dortmund,Kevin Behrens,2022-10-16 15:30:00,0,0,0,0,False,2,0,0.0
497276,78,0.29604899883270264,h,2022,Union Berlin,Borussia M.Gladbach,Kevin Behrens,2022-10-30 14:30:00,0,0,0,0,True,0,1,0.0
497278,81,0.09273199737071991,h,2022,Union Berlin,Borussia M.Gladbach,Kevin Behrens,2022-10-30 14:30:00,1,0,0,0,False,1,1,0.29604899883270264
499475,21,0.5379819869995117,h,2022,Union Berlin,Augsburg,Kevin Behrens,2022-11-09 19:30:00,0,0,0,0,True,1,1,0.0
499484,56,0.01429080031812191,h,2022,Union Berlin,Augsburg,Kevin Behrens,2022-11-09 19:30:00,1,0,0,0,False,2,2,0.5379819869995117
499485,67,0.5384500026702881,h,2022,Union Berlin,Augsburg,Kevin Behrens,2022-11-09 19:30:00,1,0,0,0,False,2,2,0.5522727873176336
499487,77,0.06538829952478409,h,2022,Union Berlin,Augsburg,Kevin Behrens,2022-11-09 19:30:00,1,0,0,0,False,2,2,1.0907227899879217
504577,74,0.021097300574183464,h,2022,Union Berlin,Hoffenheim,Kevin Behrens,2023-01-21 14:30:00,0,0,0,0,False,1,1,0.0
505519,45,0.11579299718141556,a,2022,Werder Bremen,Union Berlin,Kevin Behrens,2023-01-25 19:30:00,0,0,0,0,True,1,1,0.0
507004,31,0.6313589811325073,h,2022,Union Berlin,Mainz 05,Kevin Behrens,2023-02-04 14:30:00,0,0,0,0,True,0,0,0.0
508626,47,0.022129999473690987,a,2022,RasenBallsport Leipzig,Union Berlin,Kevin Behrens,2023-02-11 17:30:00,0,0,0,0,False,0,1,0.0
512062,3,0.05713700130581856,h,2022,Union Berlin,FC Cologne,Kevin Behrens,2023-03-04 14:30:00,0,0,0,0,False,0,0,0.0
512066,38,0.059251900762319565,h,2022,Union Berlin,FC Cologne,Kevin Behrens,2023-03-04 14:30:00,0,0,0,0,False,0,0,0.05713700130581856
515670,74,0.07578969746828079,h,2022,Union Berlin,Eintracht Frankfurt,Kevin Behrens,2023-03-19 14:30:00,0,0,0,0,True,1,0,0.0
516241,17,0.021376999095082283,h,2022,Union Berlin,VfB Stuttgart,Kevin Behrens,2023-04-01 13:30:00,0,0,1,0,False,0,0,0.0
516243,30,0.021487999707460403,h,2022,Union Berlin,VfB Stuttgart,Kevin Behrens,2023-04-01 13:30:00,0,0,1,0,False,0,0,0.021376999095082283
516258,64,0.6224430203437805,h,2022,Union Berlin,VfB Stuttgart,Kevin Behrens,2023-04-01 13:30:00,0,0,0,0,True,1,0,0.042864998802542686
517966,60,0.39170798659324646,a,2022,Borussia Dortmund,Union Berlin,Kevin Behrens,2023-04-08 13:30:00,0,0,0,0,True,0,1,0.0
520205,19,0.0682206004858017,h,2022,Union Berlin,Bochum,Kevin Behrens,2023-04-16 15:30:00,0,0,0,0,False,0,0,0.0
520214,56,0.06524299830198288,h,2022,Union Berlin,Bochum,Kevin Behrens,2023-04-16 15:30:00,0,0,0,0,False,1,1,0.0682206004858017
520220,73,0.021619899198412895,h,2022,Union Berlin,Bochum,Kevin Behrens,2023-04-16 15:30:00,0,0,0,0,False,1,1,0.13346359878778458
520222,78,0.05143100023269653,h,2022,Union Berlin,Bochum,Kevin Behrens,2023-04-16 15:30:00,0,0,0,0,False,1,1,0.15508349798619747
520225,84,0.5798140168190002,h,2022,Union Berlin,Bochum,Kevin Behrens,2023-04-16 15:30:00,0,0,0,0,False,1,1,0.206514498218894
521720,21,0.09114153683185577,a,2022,Borussia M.Gladbach,Union Berlin,Kevin Behrens,2023-04-23 17:30:00,0,0,0,0,False,0,0,0.0
521728,53,0.045558441430330276,a,2022,Borussia M.Gladbach,Union Berlin,Kevin Behrens,2023-04-23 17:30:00,0,0,0,0,False,0,0,0.09114153683185577
521729,54,0.12221735715866089,a,2022,Borussia M.Gladbach,Union Berlin,Kevin Behrens,2023-04-23 17:30:00,0,0,0,0,False,0,0,0.13669997826218605
524557,15,0.08130287379026413,a,2022,Augsburg,Union Berlin,Kevin Behrens,2023-05-06 13:30:00,0,0,0,0,False,0,0,0.0
524558,21,0.010405405424535275,a,2022,Augsburg,Union Berlin,Kevin Behrens,2023-05-06 13:30:00,0,0,0,0,False,0,0,0.08130287379026413
524567,56,0.06969701498746872,a,2022,Augsburg,Union Berlin,Kevin Behrens,2023-05-06 13:30:00,0,0,0,0,False,0,1,0.0917082792147994
525936,4,0.15511871874332428,h,2022,Union Berlin,Freiburg,Kevin Behrens,2023-05-13 13:30:00,0,0,0,0,True,0,0,0.0
527390,19,0.029106078669428825,a,2022,Hoffenheim,Union Berlin,Kevin Behrens,2023-05-20 13:30:00,0,0,0,0,False,0,0,0.0
527392,27,0.023114582523703575,a,2022,Hoffenheim,Union Berlin,Kevin Behrens,2023-05-20 13:30:00,0,0,0,0,False,0,1,0.029106078669428825
527412,91,0.09382466971874237,a,2022,Hoffenheim,Union Berlin,Kevin Behrens,2023-05-20 13:30:00,0,0,0,0,False,1,3,0.0522206611931324
529111,36,0.10269808769226074,h,2022,Union Berlin,Werder Bremen,Kevin Behrens,2023-05-27 13:30:00,0,0,0,0,False,0,0,0.0
478995,9,0.08804389834403992,a,2022,Eintracht Frankfurt,Bayern Munich,Benjamin Pavard,2022-08-05 18:30:00,0,0,0,0,True,1,0,0.0
481027,13,0.08089230209589005,h,2022,Bayern Munich,Wolfsburg,Benjamin Pavard,2022-08-14 15:30:00,0,0,0,0,False,0,0,0.0
481031,36,0.019023900851607323,h,2022,Bayern Munich,Wolfsburg,Benjamin Pavard,2022-08-14 15:30:00,0,0,0,0,False,1,0,0.08089230209589005
482505,10,0.09647169709205627,a,2022,Bochum,Bayern Munich,Benjamin Pavard,2022-08-21 15:30:00,0,0,0,0,False,1,0,0.0
482507,16,0.018626200035214424,a,2022,Bochum,Bayern Munich,Benjamin Pavard,2022-08-21 15:30:00,0,0,0,0,False,1,0,0.09647169709205627
483906,54,0.02848609909415245,h,2022,Bayern Munich,Borussia M.Gladbach,Benjamin Pavard,2022-08-27 16:30:00,0,0,0,0,False,0,1,0.0
483916,74,0.017155300825834274,h,2022,Bayern Munich,Borussia M.Gladbach,Benjamin Pavard,2022-08-27 16:30:00,0,0,0,0,False,0,1,0.02848609909415245
483922,86,0.011422599665820599,h,2022,Bayern Munich,Borussia M.Gladbach,Benjamin Pavard,2022-08-27 16:30:00,0,0,0,0,False,1,1,0.045641399919986725
483926,90,0.015162800438702106,h,2022,Bayern Munich,Borussia M.Gladbach,Benjamin Pavard,2022-08-27 16:30:00,0,0,0,0,False,1,1,0.05706399958580732
485816,8,0.015588800422847271,a,2022,Union Berlin,Bayern Munich,Benjamin Pavard,2022-09-03 13:30:00,0,0,0,0,False,0,0,0.0
485827,46,0.017087599262595177,a,2022,Union Berlin,Bayern Munich,Benjamin Pavard,2022-09-03 13:30:00,0,0,0,0,False,1,1,0.015588800422847271
485838,93,0.03331010043621063,a,2022,Union Berlin,Bayern Munich,Benjamin Pavard,2022-09-03 13:30:00,0,0,0,0,False,1,1,0.03267639968544245
494874,16,0.024302000179886818,a,2022,Hoffenheim,Bayern Munich,Benjamin Pavard,2022-10-22 13:30:00,0,0,0,0,False,0,0,0.0
500310,74,0.05712750181555748,a,2022,Schalke 04,Bayern Munich,Benjamin Pavard,2022-11-12 17:30:00,0,0,0,0,False,2,0,0.0
505392,43,0.044937700033187866,h,2022,Bayern Munich,FC Cologne,Benjamin Pavard,2023-01-24 19:30:00,0,0,0,0,False,0,1,0.0
505397,52,0.01878580078482628,h,2022,Bayern Munich,FC Cologne,Benjamin Pavard,2023-01-24 19:30:00,0,0,0,0,False,0,1,0.044937700033187866
511457,55,0.044697798788547516,h,2022,Bayern Munich,Union Berlin,Benjamin Pavard,2023-02-26 16:30:00,0,0,0,0,False,3,0,0.0
513437,18,0.13847799599170685,h,2022,Bayern Munich,Augsburg,Benjamin Pavard,2023-03-11 14:30:00,0,0,1,0,True,1,1,0.0
513443,34,0.13926400244235992,h,2022,Bayern Munich,Augsburg,Benjamin Pavard,2023-03-11 14:30:00,1,0,0,0,True,2,1,0.13847799599170685
516601,14,0.036906201392412186,h,2022,Bayern Munich,Borussia Dortmund,Benjamin Pavard,2023-04-01 16:30:00,0,0,0,0,False,0,0,0.0
516609,28,0.014179299585521221,h,2022,Bayern Munich,Borussia Dortmund,Benjamin Pavard,2023-04-01 16:30:00,0,0,0,0,False,2,0,0.036906201392412186
517905,33,0.10047899931669235,a,2022,Freiburg,Bayern Munich,Benjamin Pavard,2023-04-08 13:30:00,0,0,0,0,False,0,0,0.0
517915,57,0.02516390010714531,a,2022,Freiburg,Bayern Munich,Benjamin Pavard,2023-04-08 13:30:00,0,0,0,0,False,1,0,0.10047899931669235
517920,67,0.09190580248832703,a,2022,Freiburg,Bayern Munich,Benjamin Pavard,2023-04-08 13:30:00,0,0,0,0,False,1,0,0.12564289942383766
517923,78,0.06054279953241348,a,2022,Freiburg,Bayern Munich,Benjamin Pavard,2023-04-08 13:30:00,0,0,0,0,False,1,0,0.2175487019121647
519356,4,0.014035199768841267,h,2022,Bayern Munich,Hoffenheim,Benjamin Pavard,2023-04-15 13:30:00,0,0,1,0,False,0,0,0.0
519360,16,0.500914990901947,h,2022,Bayern Munich,Hoffenheim,Benjamin Pavard,2023-04-15 13:30:00,0,0,0,0,True,0,0,0.014035199768841267
523310,22,0.03463823348283768,h,2022,Bayern Munich,Hertha Berlin,Benjamin Pavard,2023-04-30 13:30:00,0,0,0,0,False,0,0,0.0
523311,23,0.01777731254696846,h,2022,Bayern Munich,Hertha Berlin,Benjamin Pavard,2023-04-30 13:30:00,0,0,0,0,False,0,0,0.03463823348283768
523314,38,0.014803854748606682,h,2022,Bayern Munich,Hertha Berlin,Benjamin Pavard,2023-04-30 13:30:00,0,0,0,0,False,0,0,0.05241554602980614
523322,53,0.02436790056526661,h,2022,Bayern Munich,Hertha Berlin,Benjamin Pavard,2023-04-30 13:30:00,0,0,0,0,False,0,0,0.06721940077841282
524791,18,0.0663321390748024,a,2022,Werder Bremen,Bayern Munich,Benjamin Pavard,2023-05-06 16:30:00,0,0,0,0,False,0,0,0.0
524792,20,0.2778971791267395,a,2022,Werder Bremen,Bayern Munich,Benjamin Pavard,2023-05-06 16:30:00,0,0,0,0,False,0,0,0.0663321390748024
527688,89,0.05829189345240593,h,2022,Bayern Munich,RasenBallsport Leipzig,Benjamin Pavard,2023-05-20 16:30:00,0,0,0,0,False,1,3,0.0
479235,64,0.04145300015807152,h,2022,Augsburg,Freiburg,Florian Niederlechner,2022-08-06 13:30:00,0,0,0,0,False,0,3,0.0
483521,56,0.09089010208845139,a,2022,Hoffenheim,Augsburg,Florian Niederlechner,2022-08-27 13:30:00,0,0,0,0,False,0,1,0.0
483528,86,0.04317830130457878,a,2022,Hoffenheim,Augsburg,Florian Niederlechner,2022-08-27 13:30:00,0,0,0,0,False,0,1,0.09089010208845139
487232,47,0.012048999778926373,a,2022,Werder Bremen,Augsburg,Florian Niederlechner,2022-09-09 18:30:00,0,0,0,0,False,0,0,0.0
487230,48,0.009861930273473263,a,2022,Werder Bremen,Augsburg,Florian Niederlechner,2022-09-09 18:30:00,0,0,0,0,False,0,0,0.012048999778926373
487234,59,0.03741230070590973,a,2022,Werder Bremen,Augsburg,Florian Niederlechner,2022-09-09 18:30:00,0,0,0,0,False,0,0,0.021910930052399635
488613,1,0.08201389759778976,h,2022,Augsburg,Bayern Munich,Florian Niederlechner,2022-09-17 13:30:00,0,0,0,0,False,0,0,0.0
488614,11,0.2879830002784729,h,2022,Augsburg,Bayern Munich,Florian Niederlechner,2022-09-17 13:30:00,0,0,0,0,False,0,0,0.08201389759778976
488619,23,0.04028879851102829,h,2022,Augsburg,Bayern Munich,Florian Niederlechner,2022-09-17 13:30:00,0,0,0,0,False,0,0,0.36999689787626266
488618,23,0.3541710078716278,h,2022,Augsburg,Bayern Munich,Florian Niederlechner,2022-09-17 13:30:00,0,0,0,0,False,0,0,0.41028569638729095
490904,54,0.013264300301671028,a,2022,Schalke 04,Augsburg,Florian Niederlechner,2022-10-02 15:30:00,0,0,0,0,False,2,1,0.0
491491,17,0.01816999912261963,h,2022,Augsburg,Wolfsburg,Florian Niederlechner,2022-10-08 13:30:00,0,0,0,0,False,0,0,0.0
491509,66,0.04403449967503548,h,2022,Augsburg,Wolfsburg,Florian Niederlechner,2022-10-08 13:30:00,0,0,0,0,False,1,1,0.01816999912261963
493706,13,0.043960899114608765,a,2022,FC Cologne,Augsburg,Florian Niederlechner,2022-10-16 13:30:00,0,0,0,0,True,0,0,0.0
494849,44,0.01596049964427948,h,2022,Augsburg,RasenBallsport Leipzig,Florian Niederlechner,2022-10-22 13:30:00,0,0,0,0,False,1,0,0.0
494857,74,0.07195889949798584,h,2022,Augsburg,RasenBallsport Leipzig,Florian Niederlechner,2022-10-22 13:30:00,0,0,0,0,False,3,1,0.01596049964427948
496372,3,0.2941659986972809,a,2022,VfB Stuttgart,Augsburg,Florian Niederlechner,2022-10-29 13:30:00,0,0,0,0,True,0,0,0.0
496375,16,0.05737850069999695,a,2022,VfB Stuttgart,Augsburg,Florian Niederlechner,2022-10-29 13:30:00,1,0,0,0,False,1,1,0.2941659986972809
496381,32,0.0934968963265419,a,2022,VfB Stuttgart,Augsburg,Florian Niederlechner,2022-10-29 13:30:00,1,0,0,0,False,1,1,0.35154449939727783
497960,43,0.025322699919342995,h,2022,Augsburg,Eintracht Frankfurt,Florian Niederlechner,2022-11-05 14:30:00,0,0,0,0,False,1,1,0.0
499469,7,0.0817892998456955,a,2022,Union Berlin,Augsburg,Florian Niederlechner,2022-11-09 19:30:00,0,0,1,0,True,0,1,0.0
499480,38,0.0856098011136055,a,2022,Union Berlin,Augsburg,Florian Niederlechner,2022-11-09 19:30:00,1,0,0,0,True,1,2,0.0817892998456955
500017,2,0.036201901733875275,h,2022,Augsburg,Bochum,Florian Niederlechner,2022-11-12 14:30:00,0,0,0,0,False,0,0,0.0
500022,14,0.6739799976348877,h,2022,Augsburg,Bochum,Florian Niederlechner,2022-11-12 14:30:00,0,0,0,0,False,0,0,0.036201901733875275
500034,68,0.3084610104560852,h,2022,Augsburg,Bochum,Florian Niederlechner,2022-11-12 14:30:00,0,0,0,0,False,0,1,0.710181899368763
500040,83,0.03705909848213196,h,2022,Augsburg,Bochum,Florian Niederlechner,2022-11-12 14:30:00,0,0,0,0,False,0,1,1.0186429098248482
500042,88,0.04180369898676872,h,2022,Augsburg,Bochum,Florian Niederlechner,2022-11-12 14:30:00,0,0,0,0,False,0,1,1.0557020083069801
