id,minute,xG,h_a,season,h_team,a_team,player,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore,PrevAccumXG
292596,67,0.01888830028474331,h,2018,Everton,Arsenal,Richarlison,2019-04-07 14:05:00,0,0,0,0,False,1,0,0.059174299240112305
292602,73,0.3091929852962494,h,2018,Everton,Arsenal,Richarlison,2019-04-07 14:05:00,0,0,0,0,False,1,0,0.07806259952485561
295820,10,0.45093101263046265,h,2018,Everton,Manchester United,Richarlison,2019-04-21 13:30:00,0,0,1,0,False,0,0,0.0
295819,10,0.08349280059337616,h,2018,Everton,Manchester United,Richarlison,2019-04-21 13:30:00,0,0,1,0,False,0,0,0.45093101263046265
295821,12,0.08968699723482132,h,2018,Everton,Manchester United,Richarlison,2019-04-21 13:30:00,0,0,0,0,True,0,0,0.5344238132238388
295825,21,0.024254100397229195,h,2018,Everton,Manchester United,Richarlison,2019-04-21 13:30:00,1,0,0,0,False,1,0,0.6241108104586601
295828,33,0.012469200417399406,h,2018,Everton,Manchester United,Richarlison,2019-04-21 13:30:00,1,0,0,0,False,2,0,0.6483649108558893
295829,40,0.0669931024312973,h,2018,Everton,Manchester United,Richarlison,2019-04-21 13:30:00,1,0,0,0,False,2,0,0.6608341112732887
297445,13,0.050673600286245346,a,2018,Crystal Palace,Everton,Richarlison,2019-04-27 15:00:00,0,0,0,0,False,0,0,0.0
297460,50,0.032450899481773376,a,2018,Crystal Palace,Everton,Richarlison,2019-04-27 15:00:00,0,0,0,0,False,0,0,0.050673600286245346
297463,58,0.01750659942626953,a,2018,Crystal Palace,Everton,Richarlison,2019-04-27 15:00:00,0,0,0,0,False,0,0,0.08312449976801872
297469,82,0.038627199828624725,a,2018,Crystal Palace,Everton,Richarlison,2019-04-27 15:00:00,0,0,0,0,False,0,0,0.10063109919428825
298990,4,0.0621085986495018,h,2018,Everton,Burnley,Richarlison,2019-05-03 19:00:00,0,0,0,0,False,0,0,0.0
298992,9,0.027247300371527672,h,2018,Everton,Burnley,Richarlison,2019-05-03 19:00:00,0,0,0,0,False,0,0,0.0621085986495018
298993,16,0.023936599493026733,h,2018,Everton,Burnley,Richarlison,2019-05-03 19:00:00,0,0,0,0,False,0,0,0.08935589902102947
232831,94,0.08071509748697281,a,2018,Manchester United,Leicester,Kasper Schmeichel,2018-08-10 22:00:00,0,0,0,0,False,1,2,0.0
274816,7,0.0691697970032692,h,2018,Huddersfield,Manchester City,Adama Diakhaby,2019-01-20 13:30:00,0,0,0,0,False,0,0,0.0
274934,9,0.012124699540436268,h,2018,Huddersfield,Everton,Adama Diakhaby,2019-01-29 19:45:00,0,0,0,0,False,0,1,0.0
275529,49,0.10924100130796432,h,2018,Huddersfield,Arsenal,Adama Diakhaby,2019-02-09 15:00:00,0,0,0,0,False,0,2,0.0
275533,65,0.3667539954185486,h,2018,Huddersfield,Arsenal,Adama Diakhaby,2019-02-09 15:00:00,0,0,0,0,False,0,2,0.10924100130796432
275536,71,0.013903300277888775,h,2018,Huddersfield,Arsenal,Adama Diakhaby,2019-02-09 15:00:00,0,0,0,0,False,0,2,0.4759949967265129
275538,82,0.03781149908900261,h,2018,Huddersfield,Arsenal,Adama Diakhaby,2019-02-09 15:00:00,0,0,0,0,False,0,2,0.4898982970044017
275540,92,0.2616719901561737,h,2018,Huddersfield,Arsenal,Adama Diakhaby,2019-02-09 15:00:00,0,0,0,0,False,0,2,0.5277097960934043
233971,21,0.011606999672949314,a,2018,Wolverhampton Wanderers,Burnley,Phil Bardsley,2018-09-16 12:30:00,0,0,0,0,False,0,0,0.0
250904,35,0.012477199546992779,h,2018,Burnley,Liverpool,Phil Bardsley,2018-12-05 19:45:00,0,0,0,0,False,0,0,0.0
250927,93,0.013149700127542019,h,2018,Burnley,Liverpool,Phil Bardsley,2018-12-05 19:45:00,0,0,0,0,False,1,3,0.012477199546992779
251329,82,0.013775399886071682,a,2018,Tottenham,Burnley,Phil Bardsley,2018-12-15 15:00:00,0,0,0,0,False,0,0,0.0
251515,22,0.013798000290989876,a,2018,Arsenal,Burnley,Phil Bardsley,2018-12-22 12:30:00,0,0,0,0,False,0,1,0.0
263780,37,0.024748999625444412,h,2018,Burnley,West Ham,Phil Bardsley,2018-12-30 14:15:00,0,0,0,0,False,2,0,0.0
274446,34,0.019344300031661987,h,2018,Burnley,Fulham,Phil Bardsley,2019-01-12 15:00:00,0,0,0,0,False,1,1,0.0
274448,44,0.021867899224162102,h,2018,Burnley,Fulham,Phil Bardsley,2019-01-12 15:00:00,0,0,0,0,False,1,1,0.019344300031661987
274762,83,0.012063100002706051,a,2018,Watford,Burnley,Phil Bardsley,2019-01-19 15:00:00,0,0,0,0,False,0,0,0.0
275193,73,0.02960819937288761,h,2018,Burnley,Southampton,Phil Bardsley,2019-02-02 15:00:00,0,0,0,0,False,0,1,0.0
275551,32,0.06900230050086975,a,2018,Brighton,Burnley,Phil Bardsley,2019-02-09 17:30:00,0,0,0,0,False,1,0,0.0
276187,14,0,h,2018,Burnley,Crystal Palace,Phil Bardsley,2019-03-02 15:00:00,0,0,0,0,False,0,0,0.0
287555,19,0.010990300215780735,h,2018,Burnley,Wolverhampton Wanderers,Phil Bardsley,2019-03-30 15:00:00,0,0,0,0,False,0,0,0.0
275762,11,0.31554099917411804,h,2018,Newcastle United,Huddersfield,Miguel Almirón,2019-02-23 15:00:00,0,0,0,0,False,0,0,0.0
275766,25,0.062321100383996964,h,2018,Newcastle United,Huddersfield,Miguel Almirón,2019-02-23 15:00:00,0,0,0,0,False,0,0,0.31554099917411804
275768,29,0.05174830183386803,h,2018,Newcastle United,Huddersfield,Miguel Almirón,2019-02-23 15:00:00,0,0,0,0,False,0,0,0.377862099558115
275788,75,0.047536298632621765,h,2018,Newcastle United,Huddersfield,Miguel Almirón,2019-02-23 15:00:00,0,0,0,0,False,2,0,0.42961040139198303
275937,9,0.019165199249982834,h,2018,Newcastle United,Burnley,Miguel Almirón,2019-02-26 20:00:00,0,0,0,0,False,0,0,0.0
275947,51,0.4064599871635437,h,2018,Newcastle United,Burnley,Miguel Almirón,2019-02-26 20:00:00,0,0,0,0,False,2,0,0.019165199249982834
275953,70,0.08328460156917572,h,2018,Newcastle United,Burnley,Miguel Almirón,2019-02-26 20:00:00,0,0,0,0,False,2,0,0.42562518641352654
276275,76,0.012432700023055077,a,2018,West Ham,Newcastle United,Miguel Almirón,2019-03-02 17:30:00,0,0,0,0,False,0,2,0.0
284542,30,0.023816900327801704,h,2018,Newcastle United,Everton,Miguel Almirón,2019-03-09 15:00:00,0,0,0,0,False,0,1,0.0
284546,48,0.030486799776554108,h,2018,Newcastle United,Everton,Miguel Almirón,2019-03-09 15:00:00,0,0,0,0,False,0,2,0.023816900327801704
284552,80,0.01894569955766201,h,2018,Newcastle United,Everton,Miguel Almirón,2019-03-09 15:00:00,0,0,0,0,False,1,2,0.05430370010435581
291960,38,0.08446510136127472,h,2018,Newcastle United,Crystal Palace,Miguel Almirón,2019-04-06 15:00:00,0,0,0,0,False,0,0,0.0
291969,83,0.07081519812345505,h,2018,Newcastle United,Crystal Palace,Miguel Almirón,2019-04-06 15:00:00,0,0,0,0,False,0,1,0.08446510136127472
293226,24,0.08344460278749466,a,2018,Leicester,Newcastle United,Miguel Almirón,2019-04-12 20:00:00,0,0,0,0,False,0,0,0.0
293231,34,0.05923350155353546,a,2018,Leicester,Newcastle United,Miguel Almirón,2019-04-12 20:00:00,0,0,0,0,False,1,0,0.08344460278749466
293234,52,0.07951570302248001,a,2018,Leicester,Newcastle United,Miguel Almirón,2019-04-12 20:00:00,0,0,0,0,False,1,0,0.14267810434103012
293235,58,0.060613300651311874,a,2018,Leicester,Newcastle United,Miguel Almirón,2019-04-12 20:00:00,0,0,0,0,False,1,0,0.22219380736351013
295440,1,0.0624874010682106,h,2018,Newcastle United,Southampton,Miguel Almirón,2019-04-20 17:30:00,0,0,0,0,False,0,0,0.0
295446,40,0.02010980062186718,h,2018,Newcastle United,Southampton,Miguel Almirón,2019-04-20 17:30:00,0,0,0,0,False,2,0,0.0624874010682106
263794,83,0.031045200303196907,a,2018,Burnley,West Ham,Xande Silva,2018-12-30 14:15:00,0,0,0,0,False,0,2,0.0
263798,88,0.03867790102958679,a,2018,Burnley,West Ham,Xande Silva,2018-12-30 14:15:00,0,0,0,0,False,0,2,0.031045200303196907
234172,92,0.022827299311757088,h,2018,Leicester,Huddersfield,Shinji Okazaki,2018-09-22 14:00:00,0,0,0,0,False,3,1,0.0
249637,94,0.047602999955415726,h,2018,Leicester,West Ham,Shinji Okazaki,2018-10-27 16:30:00,0,0,0,0,False,1,1,0.0
250107,92,0.028015699237585068,h,2018,Leicester,Burnley,Shinji Okazaki,2018-11-10 15:00:00,0,0,0,0,False,0,0,0.0
250369,47,0.054760098457336426,a,2018,Brighton,Leicester,Shinji Okazaki,2018-11-24 15:00:00,0,0,0,0,False,0,1,0.0
284484,82,0.12714099884033203,h,2018,Leicester,Fulham,Shinji Okazaki,2019-03-09 15:00:00,0,0,0,0,False,2,1,0.0
234158,48,0.049449898302555084,a,2018,Leicester,Huddersfield,Chris Löwe,2018-09-22 14:00:00,0,0,0,0,False,1,1,0.0
234363,30,0.015552099794149399,h,2018,Huddersfield,Tottenham,Chris Löwe,2018-09-29 14:00:00,0,0,0,0,False,0,1,0.0
234373,70,0.04616609960794449,h,2018,Huddersfield,Tottenham,Chris Löwe,2018-09-29 14:00:00,0,0,0,0,False,0,2,0.015552099794149399
249559,20,0.007355790119618177,a,2018,Watford,Huddersfield,Chris Löwe,2018-10-27 14:00:00,0,0,0,0,False,0,2,0.0
249573,61,0.020403100177645683,a,2018,Watford,Huddersfield,Chris Löwe,2018-10-27 14:00:00,0,0,0,0,False,0,2,0.007355790119618177
251130,9,0.007843329571187496,a,2018,Arsenal,Huddersfield,Chris Löwe,2018-12-08 15:00:00,0,0,0,0,False,0,0,0.0
251140,66,0.023341599851846695,a,2018,Arsenal,Huddersfield,Chris Löwe,2018-12-08 15:00:00,0,0,0,0,False,0,0,0.007843329571187496
251334,9,0.05762309953570366,h,2018,Huddersfield,Newcastle United,Chris Löwe,2018-12-15 15:00:00,0,0,0,0,False,0,0,0.0
251349,58,0.019656099379062653,h,2018,Huddersfield,Newcastle United,Chris Löwe,2018-12-15 15:00:00,0,0,0,0,False,0,1,0.05762309953570366
263614,38,0.04170539975166321,a,2018,Fulham,Huddersfield,Chris Löwe,2018-12-29 15:00:00,0,0,0,0,False,0,0,0.0
275792,85,0.01351260021328926,a,2018,Newcastle United,Huddersfield,Chris Löwe,2019-02-23 15:00:00,0,0,0,0,False,0,2,0.0
286257,93,0.0168078001588583,a,2018,West Ham,Huddersfield,Chris Löwe,2019-03-16 15:00:00,0,0,0,0,False,3,4,0.0
287573,25,0.02578680031001568,a,2018,Crystal Palace,Huddersfield,Chris Löwe,2019-03-30 15:00:00,0,0,0,0,False,0,0,0.0
287575,28,0.013039699755609035,a,2018,Crystal Palace,Huddersfield,Chris Löwe,2019-03-30 15:00:00,0,0,0,0,False,0,0,0.02578680031001568
287574,28,0.06387809664011002,a,2018,Crystal Palace,Huddersfield,Chris Löwe,2019-03-30 15:00:00,0,0,0,0,False,0,0,0.038826500065624714
291991,69,0.04347579926252365,h,2018,Huddersfield,Leicester,Chris Löwe,2019-04-06 15:00:00,0,0,0,0,False,1,2,0.0
293355,11,0.015785900875926018,a,2018,Tottenham,Huddersfield,Chris Löwe,2019-04-13 12:30:00,0,0,0,0,False,0,0,0.0
297145,70,0.010153800249099731,a,2018,Liverpool,Huddersfield,Chris Löwe,2019-04-26 20:00:00,0,0,0,0,False,0,4,0.0
232755,52,0.026337599381804466,a,2018,Fulham,Crystal Palace,Patrick van Aanholt,2018-08-11 17:00:00,0,0,0,0,False,1,0,0.0
233045,53,0.035270001739263535,h,2018,Crystal Palace,Liverpool,Patrick van Aanholt,2018-08-20 22:00:00,0,0,0,0,False,0,1,0.0
233432,77,0.06254459917545319,a,2018,Watford,Crystal Palace,Patrick van Aanholt,2018-08-26 15:30:00,0,0,0,0,False,0,2,0.0
233604,59,0.0463251993060112,h,2018,Crystal Palace,Southampton,Patrick van Aanholt,2018-09-01 14:00:00,0,0,0,0,False,0,1,0.0
233616,81,0.016941599547863007,h,2018,Crystal Palace,Southampton,Patrick van Aanholt,2018-09-01 14:00:00,0,0,0,0,False,0,1,0.0463251993060112
233622,91,0.07426690310239792,h,2018,Crystal Palace,Southampton,Patrick van Aanholt,2018-09-01 14:00:00,0,0,0,0,False,0,2,0.0632667988538742
234109,36,0.010613099671900272,h,2018,Crystal Palace,Newcastle United,Patrick van Aanholt,2018-09-22 14:00:00,0,0,0,0,False,0,0,0.0
234117,78,0.06085599958896637,h,2018,Crystal Palace,Newcastle United,Patrick van Aanholt,2018-09-22 14:00:00,0,0,0,0,False,0,0,0.010613099671900272
248952,54,0.044412098824977875,a,2018,Bournemouth,Crystal Palace,Patrick van Aanholt,2018-10-01 19:00:00,0,0,0,0,True,0,1,0.0
249076,71,0.012706900015473366,h,2018,Crystal Palace,Wolverhampton Wanderers,Patrick van Aanholt,2018-10-06 14:00:00,0,0,0,0,False,0,1,0.0
249658,79,0.021036099642515182,h,2018,Crystal Palace,Arsenal,Patrick van Aanholt,2018-10-28 12:30:00,0,0,0,0,False,1,2,0.0
249660,86,0.0167130995541811,h,2018,Crystal Palace,Arsenal,Patrick van Aanholt,2018-10-28 12:30:00,0,0,0,0,False,2,2,0.021036099642515182
249972,76,0.07668840140104294,a,2018,Chelsea,Crystal Palace,Patrick van Aanholt,2018-11-04 16:00:00,0,0,0,0,False,1,3,0.0
250152,83,0.03198020160198212,h,2018,Crystal Palace,Tottenham,Patrick van Aanholt,2018-11-10 17:30:00,0,0,0,0,False,0,1,0.0
250291,24,0.3509959876537323,a,2018,Manchester United,Crystal Palace,Patrick van Aanholt,2018-11-24 15:00:00,0,0,0,0,False,0,0,0.0
250299,62,0.07191099971532822,a,2018,Manchester United,Crystal Palace,Patrick van Aanholt,2018-11-24 15:00:00,0,0,0,0,False,0,0,0.3509959876537323
250305,80,0.017944099381566048,a,2018,Manchester United,Crystal Palace,Patrick van Aanholt,2018-11-24 15:00:00,0,0,0,0,False,0,0,0.4229069873690605
250620,11,0.009985590353608131,h,2018,Crystal Palace,Burnley,Patrick van Aanholt,2018-12-01 15:00:00,0,0,0,0,False,0,0,0.0
250622,19,0.07773560285568237,h,2018,Crystal Palace,Burnley,Patrick van Aanholt,2018-12-01 15:00:00,0,0,0,0,False,1,0,0.009985590353608131
250624,40,0.01299159973859787,h,2018,Crystal Palace,Burnley,Patrick van Aanholt,2018-12-01 15:00:00,0,0,0,0,False,1,0,0.0877211932092905
250633,60,0.14393499493598938,h,2018,Crystal Palace,Burnley,Patrick van Aanholt,2018-12-01 15:00:00,0,0,0,0,False,1,0,0.10071279294788837
250640,67,0.13128100335597992,h,2018,Crystal Palace,Burnley,Patrick van Aanholt,2018-12-01 15:00:00,0,0,0,0,False,1,0,0.24464778788387775
251842,65,0.026146000251173973,h,2018,Crystal Palace,Cardiff,Patrick van Aanholt,2018-12-26 15:00:00,0,0,0,0,False,0,0,0.0
251848,79,0.08469130098819733,h,2018,Crystal Palace,Cardiff,Patrick van Aanholt,2018-12-26 15:00:00,0,0,0,0,False,0,0,0.026146000251173973
251852,83,0.052264198660850525,h,2018,Crystal Palace,Cardiff,Patrick van Aanholt,2018-12-26 15:00:00,0,0,0,0,False,0,0,0.1108373012393713
251855,88,0.05640000104904175,h,2018,Crystal Palace,Cardiff,Patrick van Aanholt,2018-12-26 15:00:00,0,0,0,0,False,0,0,0.16310149990022182
263750,84,0.04350759834051132,h,2018,Crystal Palace,Chelsea,Patrick van Aanholt,2018-12-30 12:00:00,0,0,0,0,False,0,1,0.0
274218,38,0.011402999982237816,a,2018,Wolverhampton Wanderers,Crystal Palace,Patrick van Aanholt,2019-01-02 19:45:00,0,0,0,0,False,0,0,0.0
274224,69,0.026780499145388603,a,2018,Wolverhampton Wanderers,Crystal Palace,Patrick van Aanholt,2019-01-02 19:45:00,0,0,0,0,False,0,0,0.011402999982237816
274230,81,0.07548949867486954,a,2018,Wolverhampton Wanderers,Crystal Palace,Patrick van Aanholt,2019-01-02 19:45:00,0,0,0,0,False,0,0,0.03818349912762642
274232,82,0.019287100061774254,a,2018,Wolverhampton Wanderers,Crystal Palace,Patrick van Aanholt,2019-01-02 19:45:00,0,0,0,0,False,0,0,0.11367299780249596
274677,95,0.023468900471925735,a,2018,Liverpool,Crystal Palace,Patrick van Aanholt,2019-01-19 15:00:00,0,0,0,0,False,3,4,0.0
275059,39,0.014165099710226059,a,2018,Southampton,Crystal Palace,Patrick van Aanholt,2019-01-30 19:45:00,0,0,0,0,False,0,0,0.0
275267,79,0.017239399254322052,h,2018,Crystal Palace,Fulham,Patrick van Aanholt,2019-02-02 15:00:00,0,0,0,0,False,1,0,0.0
275435,57,0.015258600004017353,h,2018,Crystal Palace,West Ham,Patrick van Aanholt,2019-02-09 15:00:00,0,0,0,0,False,0,1,0.0
275443,81,0.0271317008882761,h,2018,Crystal Palace,West Ham,Patrick van Aanholt,2019-02-09 15:00:00,0,0,0,0,False,1,1,0.015258600004017353
276105,69,0.027838600799441338,h,2018,Crystal Palace,Manchester United,Patrick van Aanholt,2019-02-27 20:00:00,0,0,0,0,False,1,2,0.0
276200,57,0.03539029881358147,a,2018,Burnley,Crystal Palace,Patrick van Aanholt,2019-03-02 15:00:00,0,0,0,0,False,1,0,0.0
276207,80,0.059176601469516754,a,2018,Burnley,Crystal Palace,Patrick van Aanholt,2019-03-02 15:00:00,0,0,0,0,False,2,0,0.03539029881358147
287583,52,0.026871999725699425,h,2018,Crystal Palace,Huddersfield,Patrick van Aanholt,2019-03-30 15:00:00,0,0,1,0,False,0,0,0.0
287598,87,0.2472510039806366,h,2018,Crystal Palace,Huddersfield,Patrick van Aanholt,2019-03-30 15:00:00,0,0,0,0,True,1,0,0.026871999725699425
291346,39,0.015979299321770668,a,2018,Tottenham,Crystal Palace,Patrick van Aanholt,2019-04-03 19:45:00,0,0,0,0,False,0,0,0.0
297451,26,0.013592399656772614,h,2018,Crystal Palace,Everton,Patrick van Aanholt,2019-04-27 15:00:00,0,0,0,0,False,0,0,0.0
