id,minute,xG,h_a,season,h_team,a_team,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore
318432,4,0.08365560322999954,a,2019,Aston Villa,West Ham,2019-09-16 19:00:00,0,0,0,0,False,0,0
318435,14,0.011480400338768959,a,2019,Aston Villa,West Ham,2019-09-16 19:00:00,0,0,0,0,False,0,0
321024,19,0.05289439857006073,h,2019,West Ham,Manchester United,2019-09-22 13:00:00,0,0,1,0,False,0,0
321028,43,0.07941649854183197,h,2019,West Ham,Manchester United,2019-09-22 13:00:00,0,0,0,0,True,0,0
321030,48,0.0838697999715805,h,2019,West Ham,Manchester United,2019-09-22 13:00:00,1,0,0,0,False,1,0
322587,9,0.08341280370950699,a,2019,Bournemouth,West Ham,2019-09-28 14:00:00,0,0,0,0,True,0,0
322604,63,0.04640809819102287,a,2019,Bournemouth,West Ham,2019-09-28 14:00:00,1,0,0,0,False,1,2
325325,66,0.042079199105501175,a,2019,Everton,West Ham,2019-10-19 12:30:00,0,0,0,0,False,0,1
327170,51,0.1262969970703125,h,2019,West Ham,Sheffield United,2019-10-26 15:00:00,0,0,0,0,False,1,0
327179,79,0.4840480089187622,h,2019,West Ham,Sheffield United,2019-10-26 15:00:00,0,0,0,0,False,1,1
327181,91,0.014861799776554108,h,2019,West Ham,Sheffield United,2019-10-26 15:00:00,0,0,0,0,False,1,1
330587,47,0.03168230131268501,a,2019,Burnley,West Ham,2019-11-09 15:00:00,0,0,0,0,False,0,2
330599,84,0.26936501264572144,a,2019,Burnley,West Ham,2019-11-09 15:00:00,0,0,0,0,False,0,2
330600,92,0.040424101054668427,a,2019,Burnley,West Ham,2019-11-09 15:00:00,0,0,0,0,False,0,2
335049,91,0.09405460208654404,a,2019,Wolverhampton Wanderers,West Ham,2019-12-04 19:30:00,0,0,0,0,False,0,2
337177,78,0.15395599603652954,a,2019,Southampton,West Ham,2019-12-14 17:30:00,0,0,0,0,False,1,0
368152,88,0.4372340142726898,h,2019,West Ham,Chelsea,2020-07-01 19:15:00,0,0,0,0,True,2,2
368927,83,0.029370199888944626,a,2019,Newcastle United,West Ham,2020-07-05 13:15:00,0,0,0,0,False,2,2
369663,34,0.11767199635505676,h,2019,West Ham,Burnley,2020-07-08 17:00:00,0,0,0,0,False,0,0
369667,41,0.060957301408052444,h,2019,West Ham,Burnley,2020-07-08 17:00:00,0,0,0,0,False,0,1
373820,60,0.036051999777555466,h,2019,West Ham,Aston Villa,2020-07-26 15:00:00,0,0,1,0,False,0,0
373828,84,0.015115099959075451,h,2019,West Ham,Aston Villa,2020-07-26 15:00:00,0,0,0,0,True,0,1
371452,65,0.012983200140297413,h,2019,Burnley,Wolverhampton Wanderers,2020-07-15 17:00:00,0,0,0,0,False,0,0
373660,62,0.09300690144300461,h,2019,Burnley,Brighton,2020-07-26 15:00:00,0,0,0,0,False,1,2
312731,93,0.048168398439884186,a,2019,Liverpool,Arsenal,2019-08-24 17:30:00,0,0,0,0,False,1,3
321247,65,0.04547429829835892,h,2019,Arsenal,Aston Villa,2019-09-22 15:30:00,0,0,0,0,False,1,2
321257,78,0.024403700605034828,h,2019,Arsenal,Aston Villa,2019-09-22 15:30:00,0,0,0,0,False,1,2
323718,54,0.041551198810338974,a,2019,Manchester United,Arsenal,2019-09-30 19:00:00,0,0,0,0,False,0,1
324731,8,0.024583300575613976,h,2019,Arsenal,Bournemouth,2019-10-06 14:00:00,0,0,0,0,True,0,0
327979,8,0.7073720097541809,h,2019,Arsenal,Crystal Palace,2019-10-27 16:30:00,0,0,0,0,True,1,0
327999,88,0.10256599634885788,h,2019,Arsenal,Crystal Palace,2019-10-27 16:30:00,1,0,0,0,False,2,2
330852,50,0.023079300299286842,a,2019,Leicester,Arsenal,2019-11-09 17:30:00,0,0,0,0,False,0,0
332324,41,0.040416400879621506,h,2019,Arsenal,Southampton,2019-11-23 15:00:00,0,0,0,0,False,1,1
334203,12,0.03807689994573593,a,2019,Norwich,Arsenal,2019-12-01 14:00:00,0,0,0,0,False,0,0
335192,9,0.02687790058553219,h,2019,Arsenal,Brighton,2019-12-05 20:15:00,0,0,0,0,False,0,0
339509,20,0.014634099788963795,a,2019,Bournemouth,Arsenal,2019-12-26 15:00:00,0,0,0,0,False,0,0
339523,69,0.037280499935150146,a,2019,Bournemouth,Arsenal,2019-12-26 15:00:00,0,0,0,0,False,1,1
339906,5,0.051434099674224854,h,2019,Arsenal,Chelsea,2019-12-29 14:00:00,0,0,0,0,False,0,0
339907,8,0.043327998369932175,h,2019,Arsenal,Chelsea,2019-12-29 14:00:00,0,0,0,0,False,0,0
351658,60,0.03815849870443344,a,2019,Crystal Palace,Arsenal,2020-01-11 12:30:00,0,0,0,0,False,1,1
351664,85,0.023916499689221382,a,2019,Crystal Palace,Arsenal,2020-01-11 12:30:00,0,0,0,0,False,1,1
351989,50,0.015758899971842766,h,2019,Arsenal,Sheffield United,2020-01-18 15:00:00,0,0,0,0,False,1,0
352622,71,0.01962210051715374,a,2019,Burnley,Arsenal,2020-02-02 14:00:00,0,0,0,0,False,0,0
367997,28,0.042029500007629395,h,2019,Arsenal,Norwich,2020-07-01 17:00:00,0,0,0,0,False,0,0
369538,51,0.059739600867033005,h,2019,Arsenal,Leicester,2020-07-07 19:15:00,0,0,0,0,False,1,0
369546,67,0.05423640087246895,h,2019,Arsenal,Leicester,2020-07-07 19:15:00,0,0,0,0,False,1,0
373627,35,0.03744659945368767,h,2019,Arsenal,Watford,2020-07-26 15:00:00,0,0,0,0,False,3,0
310550,16,0.01603429950773716,a,2019,Norwich,Newcastle United,2019-08-17 15:00:00,0,0,0,0,False,0,0
310555,34,0.011366999708116055,a,2019,Norwich,Newcastle United,2019-08-17 15:00:00,0,0,0,0,False,0,1
310557,45,0.040265001356601715,a,2019,Norwich,Newcastle United,2019-08-17 15:00:00,0,0,0,0,False,0,1
352404,42,0.020109500735998154,h,2019,Newcastle United,Norwich,2020-02-01 15:00:00,0,0,0,0,False,0,0
352408,55,0.045137401670217514,h,2019,Newcastle United,Norwich,2020-02-01 15:00:00,0,0,0,0,False,0,0
352844,83,0.008573859930038452,a,2019,Arsenal,Newcastle United,2020-02-16 16:30:00,0,0,0,0,False,0,2
353237,31,0.011698500253260136,h,2019,Newcastle United,Burnley,2020-02-29 15:00:00,0,0,0,0,False,0,0
353242,41,0.020619800314307213,h,2019,Newcastle United,Burnley,2020-02-29 15:00:00,0,0,0,0,False,0,0
353252,80,0.014265500009059906,h,2019,Newcastle United,Burnley,2020-02-29 15:00:00,0,0,0,0,False,0,0
353255,84,0.06877709925174713,h,2019,Newcastle United,Burnley,2020-02-29 15:00:00,0,0,0,0,False,0,0
353253,84,0.05150410160422325,h,2019,Newcastle United,Burnley,2020-02-29 15:00:00,0,0,0,0,False,0,0
353258,91,0.13217000663280487,h,2019,Newcastle United,Burnley,2020-02-29 15:00:00,0,0,0,0,False,0,0
353259,93,0.014983500353991985,h,2019,Newcastle United,Burnley,2020-02-29 15:00:00,0,0,0,0,False,0,0
353464,44,0.7611690163612366,a,2019,Southampton,Newcastle United,2020-03-07 15:00:00,0,0,0,0,False,0,0
353467,48,0.01888439990580082,a,2019,Southampton,Newcastle United,2020-03-07 15:00:00,0,0,0,0,False,0,0
365739,12,0.013084500096738338,h,2019,Newcastle United,Sheffield United,2020-06-21 13:00:00,0,0,1,0,False,0,0
365751,68,0.044869400560855865,h,2019,Newcastle United,Sheffield United,2020-06-21 13:00:00,0,0,0,0,True,1,0
365753,76,0.014095899648964405,h,2019,Newcastle United,Sheffield United,2020-06-21 13:00:00,1,0,0,0,False,2,0
366348,33,0.020832400768995285,h,2019,Newcastle United,Aston Villa,2020-06-24 17:00:00,0,0,0,0,False,0,0
366351,43,0.019912099465727806,h,2019,Newcastle United,Aston Villa,2020-06-24 17:00:00,0,0,0,0,False,0,0
366353,45,0.02018889971077442,h,2019,Newcastle United,Aston Villa,2020-06-24 17:00:00,0,0,0,0,False,0,0
369713,56,0.017766399309039116,a,2019,Manchester City,Newcastle United,2020-07-08 17:00:00,0,0,0,0,False,0,2
371494,38,0.01829100027680397,h,2019,Newcastle United,Tottenham,2020-07-15 17:00:00,0,0,1,0,False,0,1
371499,55,0.040582600980997086,h,2019,Newcastle United,Tottenham,2020-07-15 17:00:00,0,0,0,0,True,0,1
372908,66,0.04626389965415001,a,2019,Brighton,Newcastle United,2020-07-20 17:00:00,0,0,0,0,False,0,0
372916,94,0.01929350011050701,a,2019,Brighton,Newcastle United,2020-07-20 17:00:00,0,0,0,0,False,0,0
310009,66,0.1368349939584732,h,2019,Watford,Brighton,2019-08-10 15:00:00,0,0,0,0,False,0,1
310013,89,0.09416099637746811,h,2019,Watford,Brighton,2019-08-10 15:00:00,0,0,0,0,False,0,2
310529,23,0.03800090029835701,a,2019,Everton,Watford,2019-08-17 15:00:00,0,0,0,0,False,0,1
312542,10,0.03481199964880943,h,2019,Watford,West Ham,2019-08-24 15:00:00,0,0,0,0,False,0,1
315881,39,0.10615400224924088,a,2019,Newcastle United,Watford,2019-08-31 15:00:00,0,0,0,0,False,1,0
315892,78,0.02180290035903454,a,2019,Newcastle United,Watford,2019-08-31 15:00:00,0,0,0,0,False,1,1
324150,92,0.2612279951572418,h,2019,Watford,Sheffield United,2019-10-05 15:00:00,0,0,0,0,False,0,0
327185,4,0.08819229900836945,h,2019,Watford,Bournemouth,2019-10-26 15:00:00,0,0,0,0,False,0,0
332205,3,0.010078400373458862,h,2019,Watford,Burnley,2019-11-23 15:00:00,0,0,0,0,False,0,0
365190,92,0.33649200201034546,h,2019,Watford,Leicester,2020-06-20 11:30:00,0,0,0,0,True,0,1
366567,3,0.012464400380849838,a,2019,Burnley,Watford,2020-06-25 17:00:00,0,0,0,0,False,0,0
366574,31,0.052390001714229584,a,2019,Burnley,Watford,2020-06-25 17:00:00,0,0,0,0,False,0,0
366585,92,0.014085699804127216,a,2019,Burnley,Watford,2020-06-25 17:00:00,0,0,0,0,False,0,1
367410,76,0.09077789634466171,h,2019,Watford,Southampton,2020-06-28 15:30:00,0,0,0,0,False,0,2
368804,12,0.013424799777567387,a,2019,Chelsea,Watford,2020-07-04 19:00:00,0,0,0,0,False,0,0
368815,45,0.048261601477861404,a,2019,Chelsea,Watford,2020-07-04 19:00:00,0,0,0,0,False,0,2
368824,74,0.12085799872875214,a,2019,Chelsea,Watford,2020-07-04 19:00:00,0,0,0,0,False,0,2
369392,9,0.15460099279880524,h,2019,Watford,Norwich,2020-07-07 17:00:00,0,0,0,0,True,0,1
369394,27,0.04501679912209511,h,2019,Watford,Norwich,2020-07-07 17:00:00,1,0,0,0,False,1,1
370382,38,0.10554300248622894,h,2019,Watford,Newcastle United,2020-07-11 11:30:00,0,0,0,0,False,0,1
370385,42,0.08992250263690948,h,2019,Watford,Newcastle United,2020-07-11 11:30:00,0,0,0,0,False,0,1
370384,42,0.12064500153064728,h,2019,Watford,Newcastle United,2020-07-11 11:30:00,0,0,0,0,False,0,1
370386,42,0.11320199817419052,h,2019,Watford,Newcastle United,2020-07-11 11:30:00,0,0,0,0,False,0,1
372275,46,0.07499700039625168,a,2019,West Ham,Watford,2020-07-17 19:00:00,0,0,0,0,False,0,3
372280,57,0.01611039973795414,a,2019,West Ham,Watford,2020-07-17 19:00:00,0,0,0,0,False,1,3
373644,80,0.040813200175762177,a,2019,Arsenal,Watford,2020-07-26 15:00:00,0,0,0,0,False,2,3
339955,37,0.06274309754371643,a,2019,Manchester City,Sheffield United,2019-12-29 18:00:00,0,0,0,0,False,0,0
339960,48,0.030842499807476997,a,2019,Manchester City,Sheffield United,2019-12-29 18:00:00,0,0,0,0,False,0,0
351648,73,0.039917200803756714,h,2019,Sheffield United,West Ham,2020-01-10 20:00:00,0,0,0,0,False,1,0
352001,91,0.01603730022907257,a,2019,Arsenal,Sheffield United,2020-01-18 15:00:00,0,0,0,0,False,1,1
311093,52,0.025464100763201714,a,2019,Sheffield United,Crystal Palace,2019-08-18 14:00:00,0,0,0,0,False,0,1
311095,53,0.019664999097585678,a,2019,Sheffield United,Crystal Palace,2019-08-18 14:00:00,0,0,0,0,False,0,1
322742,91,0.11741899698972702,h,2019,Crystal Palace,Norwich,2019-09-28 14:00:00,0,0,0,0,True,1,0
332267,51,0.01992020010948181,h,2019,Crystal Palace,Liverpool,2019-11-23 15:00:00,0,0,0,0,False,0,1
332269,57,0.01542150042951107,h,2019,Crystal Palace,Liverpool,2019-11-23 15:00:00,0,0,0,0,False,0,1
366442,55,0.016212299466133118,a,2019,Liverpool,Crystal Palace,2020-06-24 19:15:00,0,0,0,0,False,0,3
367611,54,0.04515159875154495,h,2019,Crystal Palace,Burnley,2020-06-29 19:00:00,0,0,0,0,False,0,0
367618,76,0.014335599727928638,h,2019,Crystal Palace,Burnley,2020-06-29 19:00:00,0,0,0,0,False,0,1
372186,46,0.030871400609612465,h,2019,Crystal Palace,Manchester United,2020-07-16 19:15:00,0,0,0,0,False,0,1
372934,37,0.05855720117688179,a,2019,Wolverhampton Wanderers,Crystal Palace,2020-07-20 19:15:00,0,0,0,0,False,0,0
373695,14,0.01469849981367588,h,2019,Crystal Palace,Tottenham,2020-07-26 15:00:00,0,0,0,0,False,0,1
373702,40,0.017945600673556328,h,2019,Crystal Palace,Tottenham,2020-07-26 15:00:00,0,0,0,0,False,0,1
334514,90,0.01823350042104721,a,2019,Manchester United,Aston Villa,2019-12-01 16:30:00,0,0,0,0,False,2,1
339824,53,0.03499549999833107,a,2019,Watford,Aston Villa,2019-12-28 15:00:00,0,0,0,0,False,0,1
365024,1,0.050071001052856445,h,2019,Norwich,Southampton,2020-06-19 17:00:00,0,0,0,0,False,0,0
365032,44,0.1171879991889,h,2019,Norwich,Southampton,2020-06-19 17:00:00,0,0,0,0,False,0,0
369405,57,0.07122989743947983,a,2019,Watford,Norwich,2020-07-07 17:00:00,0,0,0,0,False,1,2
310414,27,0.023013899102807045,a,2019,Arsenal,Burnley,2019-08-17 12:30:00,0,0,0,0,False,0,1
310420,42,0.01723260059952736,a,2019,Arsenal,Burnley,2019-08-17 12:30:00,0,0,0,0,False,0,1
310423,52,0.03012860007584095,a,2019,Arsenal,Burnley,2019-08-17 12:30:00,0,0,0,0,False,1,1
310432,70,0.030186999589204788,a,2019,Arsenal,Burnley,2019-08-17 12:30:00,0,0,0,0,False,1,2
313100,52,0.05875929817557335,a,2019,Wolverhampton Wanderers,Burnley,2019-08-25 16:30:00,0,0,0,0,False,1,0
316006,18,0.01939219981431961,h,2019,Burnley,Liverpool,2019-08-31 17:30:00,0,0,0,0,False,0,0
316022,78,0.011225899681448936,h,2019,Burnley,Liverpool,2019-08-31 17:30:00,0,0,0,0,False,0,1
317259,14,0.03571879863739014,a,2019,Brighton,Burnley,2019-09-14 14:00:00,0,0,0,0,False,0,0
322564,13,0.04691720008850098,a,2019,Aston Villa,Burnley,2019-09-28 14:00:00,0,0,0,0,False,0,0
322567,35,0.05287409946322441,a,2019,Aston Villa,Burnley,2019-09-28 14:00:00,0,0,0,0,False,0,1
325633,1,0.015396200120449066,a,2019,Leicester,Burnley,2019-10-19 15:00:00,0,0,0,0,False,0,0
325648,45,0.07527259737253189,a,2019,Leicester,Burnley,2019-10-19 15:00:00,0,0,0,0,False,1,1
327355,63,0.033827900886535645,h,2019,Burnley,Chelsea,2019-10-26 17:30:00,0,0,1,0,False,0,4
327364,88,0.020711999386548996,h,2019,Burnley,Chelsea,2019-10-26 17:30:00,0,0,0,0,True,1,4
330584,17,0.018447399139404297,h,2019,Burnley,West Ham,2019-11-09 15:00:00,0,0,0,0,False,1,0
333597,17,0.02793709933757782,h,2019,Burnley,Crystal Palace,2019-11-30 15:00:00,0,0,0,0,False,0,0
333610,84,0.08801670372486115,h,2019,Burnley,Crystal Palace,2019-11-30 15:00:00,0,0,0,0,False,0,2
333615,94,0.023585300892591476,h,2019,Burnley,Crystal Palace,2019-11-30 15:00:00,0,0,0,0,False,0,2
334869,42,0.0699969008564949,h,2019,Burnley,Manchester City,2019-12-03 20:15:00,0,0,0,0,False,0,1
334876,60,0.05200260132551193,h,2019,Burnley,Manchester City,2019-12-03 20:15:00,0,0,0,0,False,0,2
337083,10,0.021505799144506454,h,2019,Burnley,Newcastle United,2019-12-14 15:00:00,0,0,0,0,False,0,0
339896,57,0.028775600716471672,h,2019,Burnley,Manchester United,2019-12-28 19:45:00,0,0,0,0,False,0,1
351425,19,0.015212999656796455,h,2019,Burnley,Aston Villa,2020-01-01 12:30:00,0,0,0,0,False,0,0
351749,33,0.031244300305843353,a,2019,Chelsea,Burnley,2020-01-11 15:00:00,0,0,0,0,False,0,1
351769,86,0.05295430123806,a,2019,Chelsea,Burnley,2020-01-11 15:00:00,0,0,0,0,False,0,3
352064,71,0.04765620082616806,h,2019,Burnley,Leicester,2020-01-19 14:00:00,0,0,0,0,False,1,1
352305,29,0.05229710042476654,a,2019,Manchester United,Burnley,2020-01-22 20:15:00,0,0,0,0,False,0,0
352607,29,0.015703799203038216,h,2019,Burnley,Arsenal,2020-02-02 14:00:00,0,0,0,0,False,0,0
352610,38,0.012981800362467766,h,2019,Burnley,Arsenal,2020-02-02 14:00:00,0,0,0,0,False,0,0
352627,83,0.08786369860172272,h,2019,Burnley,Arsenal,2020-02-02 14:00:00,0,0,0,0,False,0,0
352981,44,0.008937040343880653,h,2019,Burnley,Bournemouth,2020-02-22 15:00:00,0,0,1,0,False,0,0
352992,80,0.029092799872159958,h,2019,Burnley,Bournemouth,2020-02-22 15:00:00,0,0,1,0,False,2,0
352993,86,0.10867799818515778,h,2019,Burnley,Bournemouth,2020-02-22 15:00:00,0,0,0,0,True,2,0
353526,20,0.03796130046248436,h,2019,Burnley,Tottenham,2020-03-07 17:30:00,0,0,0,0,False,1,0
353545,83,0.05225199833512306,h,2019,Burnley,Tottenham,2020-03-07 17:30:00,0,0,0,0,False,1,1
366014,62,0.030340800061821938,a,2019,Manchester City,Burnley,2020-06-22 19:00:00,0,0,0,0,False,0,4
366575,46,0.020596599206328392,h,2019,Burnley,Watford,2020-06-25 17:00:00,0,0,0,0,False,0,0
367603,18,0.035259198397397995,a,2019,Crystal Palace,Burnley,2020-06-29 19:00:00,0,0,0,0,False,0,0
367604,19,0.07744500041007996,a,2019,Crystal Palace,Burnley,2020-06-29 19:00:00,0,0,0,0,False,0,0
367606,26,0.043923500925302505,a,2019,Crystal Palace,Burnley,2020-06-29 19:00:00,0,0,0,0,False,0,0
367613,54,0.033930301666259766,a,2019,Crystal Palace,Burnley,2020-06-29 19:00:00,0,0,0,0,False,0,0
368882,76,0.1136310026049614,h,2019,Burnley,Sheffield United,2020-07-05 11:00:00,0,0,0,0,False,1,0
370424,40,0.03346420079469681,a,2019,Liverpool,Burnley,2020-07-11 14:00:00,0,0,0,0,False,0,1
371447,52,0.01800910010933876,h,2019,Burnley,Wolverhampton Wanderers,2020-07-15 17:00:00,0,0,0,0,False,0,0
372352,15,0.012783699668943882,a,2019,Norwich,Burnley,2020-07-18 16:30:00,0,0,0,0,False,0,0
372359,41,0.05245810002088547,a,2019,Norwich,Burnley,2020-07-18 16:30:00,0,0,0,0,False,0,0
372365,57,0.09113570302724838,a,2019,Norwich,Burnley,2020-07-18 16:30:00,0,0,0,0,False,1,0
373664,70,0.022194700315594673,h,2019,Burnley,Brighton,2020-07-26 15:00:00,0,0,0,0,False,1,2
330720,88,0.08008120208978653,a,2019,Newcastle United,Bournemouth,2019-11-09 15:00:00,0,0,0,0,False,1,2
334838,72,0.05481509864330292,a,2019,Crystal Palace,Bournemouth,2019-12-03 19:30:00,0,0,0,0,False,0,0
336989,41,0.01962359994649887,a,2019,Chelsea,Bournemouth,2019-12-14 15:00:00,0,0,0,0,False,0,0
309898,18,0.36681699752807617,h,2019,Liverpool,Norwich,2019-08-09 20:00:00,0,0,0,0,True,0,0
309908,53,0.07799229770898819,h,2019,Liverpool,Norwich,2019-08-09 20:00:00,1,0,0,0,False,3,0
310445,32,0.04174169898033142,a,2019,Southampton,Liverpool,2019-08-17 15:00:00,0,0,0,0,False,0,0
310449,49,0.07119979709386826,a,2019,Southampton,Liverpool,2019-08-17 15:00:00,0,0,0,0,False,1,0
310454,55,0.3007830083370209,a,2019,Southampton,Liverpool,2019-08-17 15:00:00,0,0,0,0,False,1,0
312712,38,0.04510990157723427,h,2019,Liverpool,Arsenal,2019-08-24 17:30:00,0,0,1,0,False,0,0
312718,48,0.7611690163612366,h,2019,Liverpool,Arsenal,2019-08-24 17:30:00,0,0,1,0,True,1,0
312719,50,0.032019298523664474,h,2019,Liverpool,Arsenal,2019-08-24 17:30:00,1,0,1,0,False,2,0
312724,55,0.5426520109176636,h,2019,Liverpool,Arsenal,2019-08-24 17:30:00,1,0,1,0,False,2,0
312725,58,0.2207230031490326,h,2019,Liverpool,Arsenal,2019-08-24 17:30:00,1,0,0,0,True,2,0
316005,4,0.06001820042729378,a,2019,Burnley,Liverpool,2019-08-31 17:30:00,0,0,0,0,False,0,0
316016,59,0.0865631029009819,a,2019,Burnley,Liverpool,2019-08-31 17:30:00,0,0,0,0,False,1,0
316017,60,0.10465399920940399,a,2019,Burnley,Liverpool,2019-08-31 17:30:00,0,0,0,0,False,1,0
317029,25,0.029921500012278557,h,2019,Liverpool,Newcastle United,2019-09-14 11:30:00,0,0,1,0,False,0,1
317041,61,0.12823699414730072,h,2019,Liverpool,Newcastle United,2019-09-14 11:30:00,0,0,1,0,False,2,1
317048,71,0.3955729901790619,h,2019,Liverpool,Newcastle United,2019-09-14 11:30:00,0,0,0,0,True,2,1
321267,38,0.1024399995803833,a,2019,Chelsea,Liverpool,2019-09-22 15:30:00,0,0,0,0,False,2,0
322358,25,0.04335850104689598,a,2019,Sheffield United,Liverpool,2019-09-28 11:30:00,0,0,0,0,False,0,0
322373,71,0.11787500232458115,a,2019,Sheffield United,Liverpool,2019-09-28 11:30:00,0,0,0,0,False,1,0
322374,77,0.4135200083255768,a,2019,Sheffield United,Liverpool,2019-09-28 11:30:00,0,0,0,0,False,1,0
322379,89,0.16210299730300903,a,2019,Sheffield United,Liverpool,2019-09-28 11:30:00,0,0,0,0,False,1,0
324090,3,0.037874601781368256,h,2019,Liverpool,Leicester,2019-10-05 15:00:00,0,0,0,0,False,0,0
324098,45,0.1326960027217865,h,2019,Liverpool,Leicester,2019-10-05 15:00:00,0,0,0,0,False,1,0
324097,45,0.6358140110969543,h,2019,Liverpool,Leicester,2019-10-05 15:00:00,0,0,0,0,False,1,0
324099,53,0.059094201773405075,h,2019,Liverpool,Leicester,2019-10-05 15:00:00,0,0,0,0,False,1,0
324100,56,0.08572360128164291,h,2019,Liverpool,Leicester,2019-10-05 15:00:00,0,0,0,0,False,1,0
328005,20,0.030692700296640396,h,2019,Liverpool,Tottenham,2019-10-27 16:30:00,0,0,1,0,False,0,1
328008,26,0.04799190163612366,h,2019,Liverpool,Tottenham,2019-10-27 16:30:00,0,0,1,0,False,0,1
328012,29,0.06347060203552246,h,2019,Liverpool,Tottenham,2019-10-27 16:30:00,0,0,1,0,False,0,1
328020,53,0.07597039639949799,h,2019,Liverpool,Tottenham,2019-10-27 16:30:00,0,0,1,0,False,1,1
328023,65,0.051729701459407806,h,2019,Liverpool,Tottenham,2019-10-27 16:30:00,0,0,1,0,False,1,1
328024,69,0.03268349915742874,h,2019,Liverpool,Tottenham,2019-10-27 16:30:00,0,0,1,0,False,1,1
328027,74,0.7611690163612366,h,2019,Liverpool,Tottenham,2019-10-27 16:30:00,0,0,0,0,True,1,1
329245,17,0.062012601643800735,a,2019,Aston Villa,Liverpool,2019-11-02 15:00:00,0,0,0,0,False,0,0
329250,42,0.1401360034942627,a,2019,Aston Villa,Liverpool,2019-11-02 15:00:00,0,0,0,0,False,0,1
329254,55,0.02295440062880516,a,2019,Aston Villa,Liverpool,2019-11-02 15:00:00,0,0,0,0,False,0,1
329257,64,0.07564110308885574,a,2019,Aston Villa,Liverpool,2019-11-02 15:00:00,0,0,0,0,False,0,1
331548,12,0.1846569925546646,h,2019,Liverpool,Manchester City,2019-11-10 16:30:00,0,0,0,0,True,1,0
331558,44,0.03921620175242424,h,2019,Liverpool,Manchester City,2019-11-10 16:30:00,1,0,0,0,False,2,0
331568,63,0.10729099810123444,h,2019,Liverpool,Manchester City,2019-11-10 16:30:00,1,0,0,0,False,3,0
333656,57,0.09740860015153885,h,2019,Liverpool,Brighton,2019-11-30 15:00:00,0,0,0,0,False,2,0
333658,64,0.12600700557231903,h,2019,Liverpool,Brighton,2019-11-30 15:00:00,0,0,0,0,False,2,0
335672,6,0.0673723965883255,a,2019,Bournemouth,Liverpool,2019-12-07 15:00:00,0,0,1,0,False,0,0
335676,26,0.008257419802248478,a,2019,Bournemouth,Liverpool,2019-12-07 15:00:00,0,0,1,0,False,0,0
335684,47,0.5943099856376648,a,2019,Bournemouth,Liverpool,2019-12-07 15:00:00,0,0,1,0,False,2,0
335687,53,0.48213499784469604,a,2019,Bournemouth,Liverpool,2019-12-07 15:00:00,0,0,0,0,True,2,0
335690,68,0.0984048992395401,a,2019,Bournemouth,Liverpool,2019-12-07 15:00:00,1,0,0,0,False,3,0
336792,24,0.04993690177798271,h,2019,Liverpool,Watford,2019-12-14 12:30:00,0,0,1,0,False,0,0
336794,37,0.09919019788503647,h,2019,Liverpool,Watford,2019-12-14 12:30:00,0,0,1,0,True,0,0
336798,48,0.08706820011138916,h,2019,Liverpool,Watford,2019-12-14 12:30:00,1,0,1,0,False,1,0
336801,63,0.04457540065050125,h,2019,Liverpool,Watford,2019-12-14 12:30:00,1,0,1,0,False,1,0
336806,75,0.12095099687576294,h,2019,Liverpool,Watford,2019-12-14 12:30:00,1,0,1,0,False,1,0
336808,83,0.13030299544334412,h,2019,Liverpool,Watford,2019-12-14 12:30:00,1,0,1,0,False,1,0
336811,89,0.45622000098228455,h,2019,Liverpool,Watford,2019-12-14 12:30:00,1,0,0,0,True,1,0
339675,4,0.06432200223207474,a,2019,Leicester,Liverpool,2019-12-26 20:00:00,0,0,0,0,False,0,0
339676,10,0.14765900373458862,a,2019,Leicester,Liverpool,2019-12-26 20:00:00,0,0,0,0,False,0,0
339682,52,0.01907310076057911,a,2019,Leicester,Liverpool,2019-12-26 20:00:00,0,0,0,0,False,1,0
339685,68,0.08553379774093628,a,2019,Leicester,Liverpool,2019-12-26 20:00:00,0,0,0,0,False,1,0
339927,3,0.4237020015716553,h,2019,Liverpool,Wolverhampton Wanderers,2019-12-29 16:30:00,0,0,0,0,False,0,0
339930,20,0.04309159889817238,h,2019,Liverpool,Wolverhampton Wanderers,2019-12-29 16:30:00,0,0,0,0,False,0,0
351611,3,0.46681898832321167,h,2019,Liverpool,Sheffield United,2020-01-02 20:00:00,0,0,0,0,True,0,0
351614,10,0.11435200273990631,h,2019,Liverpool,Sheffield United,2020-01-02 20:00:00,1,0,0,0,False,1,0
351616,29,0.08432170003652573,h,2019,Liverpool,Sheffield United,2020-01-02 20:00:00,1,0,0,0,False,1,0
351618,32,0.1108120009303093,h,2019,Liverpool,Sheffield United,2020-01-02 20:00:00,1,0,0,0,False,1,0
351629,68,0.026391800493001938,h,2019,Liverpool,Sheffield United,2020-01-02 20:00:00,1,0,0,0,False,2,0
351780,42,0.09689489752054214,a,2019,Tottenham,Liverpool,2020-01-11 17:30:00,0,0,0,0,False,1,0
352076,23,0.02427230030298233,h,2019,Liverpool,Manchester United,2020-01-19 16:30:00,0,0,1,0,False,1,0
352083,46,0.4023280143737793,h,2019,Liverpool,Manchester United,2020-01-19 16:30:00,0,0,1,0,False,1,0
352086,48,0.11249499768018723,h,2019,Liverpool,Manchester United,2020-01-19 16:30:00,0,0,1,0,False,1,0
