,id,minute,xG,h_a,season,h_team,a_team,player,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore,PrevAccumXG,ScaledIsGoal,IsHome,IsPenalty,WinProb,LoseProb,rnd1,rnd2,ScoreDiff,ChasingEq,ChasingWinner,WastedXG,Urgency,WinningUnderdog,LosingFavorite
0,232922,16,0.5408759713172913,a,2018,Wolverhampton Wanderers,Everton,Richarlison,2018-08-11 19:30:00,0,0,1,0,True,0,0,0.0,1.848852700119997,0,False,0.30959752321981426,0.4132231404958678,True,2,0,False,True,0.0,-0.13461538461538458,0.0,0.0
2,233068,30,0.4939660131931305,h,2018,Everton,Southampton,Richarlison,2018-08-18 17:00:00,0,0,0,0,True,1,0,0.0,2.024430777202116,1,False,0.5494505494505494,0.20576131687242796,False,-1,1,False,False,0.0,-1.0,1.0,0.0
14,249039,6,0.5092570185661316,a,2018,Leicester,Everton,Richarlison,2018-10-06 14:00:00,0,0,0,0,True,0,0,0.0,1.9636450034907884,0,False,0.2824858757062147,0.4484304932735426,False,-1,0,False,True,0.0,-0.21052631578947367,0.0,0.0
21,249845,76,0.5996720194816589,h,2018,Everton,Brighton,Richarlison,2018-11-03 15:00:00,1,0,0,0,True,2,1,0.2393573932349681,1.6675782219493487,1,False,0.641025641025641,0.14430014430014432,True,-1,1,False,False,0.0,-1.0,1.0,0.0
23,250347,39,0.3559730052947998,h,2018,Everton,Cardiff,Richarlison,2018-11-24 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.684931506849315,0.12269938650306748,False,-1,0,False,True,0.0,0.11111111111111116,0.0,0.0
30,250941,37,0.4797360002994537,h,2018,Everton,Newcastle United,Richarlison,2018-12-05 19:45:00,0,0,0,0,True,0,1,0.3131931014358997,2.0844797959206622,1,False,0.6896551724137931,0.12254901960784313,True,2,-1,True,False,0.0,0.0843373493975903,0.0,1.0
32,251218,14,0.4565730094909668,h,2018,Everton,Watford,Richarlison,2018-12-10 20:00:00,0,0,0,0,True,0,0,0.0,2.1902302133779217,1,False,0.5988023952095809,0.17953321364452424,False,-1,0,False,True,0.0,-0.15094339622641506,0.0,0.0
34,251242,14,0.3456839919090271,a,2018,Manchester City,Everton,Richarlison,2018-12-15 12:30:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.0794912559618442,0.819672131147541,False,-1,0,False,True,0.0,-0.15094339622641506,0.0,0.0
49,274544,48,0.4905039966106415,h,2018,Everton,Bournemouth,Richarlison,2019-01-13 14:15:00,0,0,0,0,False,0,0,0.02297930046916,0.0,1,False,0.5847953216374269,0.19920318725099603,False,-1,0,False,True,0.0,0.25,0.0,0.0
52,274933,2,0.4609780013561249,a,2018,Huddersfield,Everton,Richarlison,2019-01-29 19:45:00,0,0,0,0,True,0,0,0.0,2.1693009147034283,0,False,0.4484304932735426,0.27322404371584696,False,-1,0,False,True,0.0,-0.23728813559322037,0.0,0.0
53,274932,2,0.3853799998760223,a,2018,Huddersfield,Everton,Richarlison,2019-01-29 19:45:00,1,0,0,0,False,0,0,0.4609780013561249,0.0,0,False,0.4484304932735426,0.27322404371584696,False,-1,0,False,True,0.0,-0.23728813559322037,0.0,0.0
59,284543,31,0.6319839954376221,a,2018,Newcastle United,Everton,Richarlison,2019-03-09 15:00:00,0,0,0,0,True,1,0,0.0369145981967449,1.5823185511328377,0,False,0.3472222222222222,0.3676470588235294,False,-1,1,False,False,0.0,-1.0,1.0,0.0
60,286893,48,0.6313310265541077,h,2018,Everton,Chelsea,Richarlison,2019-03-17 16:30:00,0,0,0,0,True,0,0,0.0,1.5839551011109636,1,False,0.2178649237472767,0.5464480874316939,True,2,0,False,True,0.0,0.25,0.0,0.0
65,287730,82,0.3254669904708862,a,2018,West Ham,Everton,Richarlison,2019-03-30 17:30:00,0,0,0,0,False,2,0,0.0939100012183189,0.0,0,False,0.35842293906810035,0.3787878787878788,False,2,2,False,False,0.0,-1.0,2.0,0.0
68,292602,73,0.3091929852962494,h,2018,Everton,Arsenal,Richarlison,2019-04-07 14:05:00,0,0,0,0,False,1,0,0.0780625995248556,0.0,1,False,0.3460207612456747,0.40322580645161293,False,-1,1,False,False,0.0,-1.0,1.0,0.0
69,295820,10,0.4509310126304626,h,2018,Everton,Manchester United,Richarlison,2019-04-21 13:30:00,0,0,1,0,False,0,0,0.0,0.0,1,False,0.3058103975535168,0.4464285714285714,True,-1,0,False,True,0.0,-0.18181818181818177,0.0,0.0
86,275533,65,0.3667539954185486,h,2018,Huddersfield,Arsenal,Adama Diakhaby,2019-02-09 15:00:00,0,0,0,0,False,0,2,0.1092410013079643,0.0,1,False,0.17953321364452424,0.6024096385542169,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
89,275540,92,0.2616719901561737,h,2018,Huddersfield,Arsenal,Adama Diakhaby,2019-02-09 15:00:00,0,0,0,0,False,0,2,0.5277097960934043,0.0,1,False,0.17953321364452424,0.6024096385542169,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
103,275762,11,0.315540999174118,h,2018,Newcastle United,Huddersfield,Miguel Almirón,2019-02-23 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.5291005291005292,0.2079002079002079,False,-1,0,False,True,0.0,-0.17431192660550454,0.0,0.0
108,275947,51,0.4064599871635437,h,2018,Newcastle United,Burnley,Miguel Almirón,2019-02-26 20:00:00,0,0,0,0,False,2,0,0.0191651992499828,0.0,1,False,0.4672897196261682,0.2610966057441253,True,-1,2,False,False,0.0,-1.0,2.0,0.0
161,250291,24,0.3509959876537323,a,2018,Manchester United,Crystal Palace,Patrick van Aanholt,2018-11-24 15:00:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.12547051442910917,0.6896551724137931,False,-1,0,False,True,0.0,-0.0625,0.0,0.0
187,287598,87,0.2472510039806366,h,2018,Crystal Palace,Huddersfield,Patrick van Aanholt,2019-03-30 15:00:00,0,0,0,0,True,1,0,0.0268719997256994,4.044472960272852,1,False,0.6896551724137931,0.12062726176115804,False,-1,1,False,False,0.0,-1.0,1.0,0.0
191,301286,64,0.506089985370636,h,2018,Crystal Palace,Bournemouth,Patrick van Aanholt,2019-05-12 14:00:00,0,0,0,0,True,2,2,0.0,1.9759331915403306,1,False,0.5681818181818182,0.23696682464454977,False,-1,0,False,True,0.0,0.6071428571428572,0.0,0.0
195,249123,50,0.4654630124568939,h,2018,Manchester United,Newcastle United,Nemanja Matic,2018-10-06 16:30:00,0,0,0,0,False,0,2,0.0781586021184921,0.0,1,False,0.7246376811594204,0.10427528675703858,True,2,-2,False,False,0.0,-1.0,0.0,2.0
199,251776,27,0.7647690176963806,h,2018,Manchester United,Huddersfield,Nemanja Matic,2018-12-26 15:00:00,0,0,0,0,True,0,0,0.0,1.307584351432249,1,False,0.78125,0.08216926869350863,False,-1,0,False,True,0.0,-0.032258064516129004,0.0,0.0
214,274379,44,0.2019110023975372,h,2018,West Ham,Arsenal,Declan Rice,2019-01-12 12:30:00,0,0,1,0,False,0,0,0.0,0.0,1,False,0.2840909090909091,0.49504950495049505,False,-1,0,False,True,0.0,0.18421052631578938,0.0,0.0
228,234233,54,0.2861180007457733,a,2018,West Ham,Chelsea,David Luiz,2018-09-23 12:30:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.6622516556291391,0.15527950310559005,True,-1,0,False,True,0.0,0.36363636363636354,0.0,0.0
232,249232,65,0.1806100010871887,h,2018,Chelsea,Manchester United,David Luiz,2018-10-20 11:30:00,0,0,0,0,False,1,1,0.0952700972557067,0.0,1,False,0.5681818181818182,0.2061855670103093,False,-1,0,False,True,0.0,0.6363636363636365,0.0,0.0
236,249968,62,0.1844020038843155,h,2018,Chelsea,Crystal Palace,David Luiz,2018-11-04 16:00:00,0,0,0,0,False,1,1,0.0577762015163898,0.0,1,False,0.7518796992481203,0.1023541453428864,False,-1,0,False,True,0.0,0.5517241379310345,0.0,0.0
241,251624,16,0.5206940174102783,h,2018,Chelsea,Leicester,David Luiz,2018-12-22 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.7518796992481203,0.09624639076034648,False,-1,0,False,True,0.0,-0.13461538461538458,0.0,0.0
249,275213,33,0.2414010018110275,h,2018,Chelsea,Huddersfield,David Luiz,2019-02-02 15:00:00,0,0,1,0,False,1,0,0.0562829002737998,0.0,1,False,0.819672131147541,0.06920415224913495,True,-1,1,False,False,0.0,-1.0,1.0,0.0
258,299843,50,0.225844994187355,h,2018,Chelsea,Watford,David Luiz,2019-05-05 13:00:00,0,0,0,0,True,1,0,0.0,4.427815651164828,1,False,0.7692307692307692,0.0945179584120983,True,-1,1,False,False,0.0,-1.0,1.0,0.0
281,234057,38,0.5597509741783142,h,2018,Burnley,Bournemouth,Matej Vydra,2018-09-22 14:00:00,0,0,0,0,True,0,0,0.0,1.7865087264349095,1,False,0.31545741324921134,0.42194092827004215,False,-1,0,False,True,0.0,0.09756097560975618,0.0,0.0
283,275956,85,0.7219290137290955,a,2018,Newcastle United,Burnley,Matej Vydra,2019-02-26 20:00:00,0,0,0,0,False,0,2,0.0,0.0,0,False,0.2610966057441253,0.4672897196261682,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
284,286299,92,0.473037987947464,h,2018,Burnley,Leicester,Matej Vydra,2019-03-16 15:00:00,0,0,0,0,False,1,2,0.0,0.0,1,False,0.3184713375796178,0.42016806722689076,False,-1,-1,True,False,0.0,2.2142857142857144,0.0,1.0
291,250336,91,0.3961920142173767,a,2018,Fulham,Southampton,Michael Obafemi,2018-11-24 15:00:00,0,0,0,0,False,2,3,0.2222479954361915,0.0,0,False,0.3663003663003663,0.3623188405797102,True,-1,-1,True,False,0.0,2.103448275862069,0.0,1.0
293,251610,69,0.3408209979534149,a,2018,Huddersfield,Southampton,Michael Obafemi,2018-12-22 15:00:00,0,0,1,0,False,2,1,0.0,0.0,0,False,0.35842293906810035,0.3484320557491289,False,-1,1,False,False,0.0,-1.0,1.0,0.0
294,251611,70,0.4390960037708282,a,2018,Huddersfield,Southampton,Michael Obafemi,2018-12-22 15:00:00,0,0,0,0,True,2,1,0.3408209979534149,2.277406287946809,0,False,0.35842293906810035,0.3484320557491289,True,-1,1,False,False,0.0,-1.0,1.0,0.0
295,251615,85,0.4028069972991943,a,2018,Huddersfield,Southampton,Michael Obafemi,2018-12-22 15:00:00,1,0,0,0,False,3,1,0.7799170017242432,0.0,0,False,0.35842293906810035,0.3484320557491289,False,2,2,False,False,0.0,-1.0,2.0,0.0
299,251741,84,0.8519409894943237,a,2018,Fulham,Wolverhampton Wanderers,Romain Saiss,2018-12-26 12:30:00,0,0,0,0,True,0,1,0.0,1.1737902182562643,0,False,0.38167938931297707,0.3333333333333333,False,-1,-1,True,False,0.0,1.5,0.0,1.0
313,275709,81,0.7574849724769592,h,2018,Cardiff,Watford,Bruno Ecuele Manga,2019-02-22 19:45:00,0,0,0,0,False,0,4,0.0,0.0,1,False,0.31545741324921134,0.4166666666666667,False,-1,-4,False,False,0.0,-1.0,0.0,4.0
320,232725,33,0.7611690163612366,h,2018,Bournemouth,Cardiff,Callum Wilson,2018-08-11 17:00:00,0,0,1,0,False,1,0,0.154226005077362,0.0,1,True,0.53475935828877,0.2232142857142857,False,2,1,False,False,0.0,-1.0,1.0,0.0
321,232737,78,0.3079650104045868,h,2018,Bournemouth,Cardiff,Callum Wilson,2018-08-11 17:00:00,0,0,1,0,False,1,0,0.9153950214385986,0.0,1,False,0.53475935828877,0.2232142857142857,True,-1,1,False,False,0.9153950214385986,-1.0,1.0,0.0
324,233182,26,0.4422250092029571,a,2018,West Ham,Bournemouth,Callum Wilson,2018-08-18 17:00:00,0,0,1,0,False,0,0,0.0,0.0,0,False,0.27624309392265195,0.4807692307692307,True,-1,0,False,True,0.0,-0.04255319148936165,0.0,0.0
326,233233,15,0.3029249906539917,h,2018,Bournemouth,Everton,Callum Wilson,2018-08-25 17:00:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.3787878787878788,0.3717472118959108,False,-1,0,False,True,0.0,-0.1428571428571429,0.0,0.0
328,233249,68,0.2947680056095123,h,2018,Bournemouth,Everton,Callum Wilson,2018-08-25 17:00:00,0,0,0,0,False,0,2,0.3279894907027483,0.0,1,False,0.3787878787878788,0.3717472118959108,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
331,233561,29,0.3075970113277435,a,2018,Chelsea,Bournemouth,Callum Wilson,2018-09-01 14:00:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.10010010010010009,0.7692307692307692,False,-1,0,False,True,0.0,-0.01098901098901095,0.0,0.0
334,248957,82,0.5626749992370605,h,2018,Bournemouth,Crystal Palace,Callum Wilson,2018-10-01 19:00:00,0,0,0,0,False,1,1,0.0,0.0,1,False,0.4329004329004329,0.31347962382445144,False,-1,0,False,True,0.0,1.3684210526315788,0.0,0.0
335,248993,13,0.4688220024108886,a,2018,Watford,Bournemouth,Callum Wilson,2018-10-06 14:00:00,0,0,1,0,False,0,0,0.0,0.0,0,False,0.2695417789757412,0.47619047619047616,False,2,0,False,True,0.0,-0.15887850467289721,0.0,0.0
337,249004,46,0.8994579911231995,a,2018,Watford,Bournemouth,Callum Wilson,2018-10-06 14:00:00,0,0,0,0,True,3,0,0.5748689994215965,1.1117806610970775,0,False,0.2695417789757412,0.47619047619047616,False,-1,3,False,False,0.0,-1.0,3.0,0.0
340,249503,13,0.7611690163612366,a,2018,Fulham,Bournemouth,Callum Wilson,2018-10-27 14:00:00,0,0,1,0,True,0,0,0.0580407008528709,1.313768661762526,0,True,0.4065040650406504,0.35714285714285715,False,2,0,False,True,0.0,-0.15887850467289721,0.0,0.0
343,249521,84,0.4025070071220398,a,2018,Fulham,Bournemouth,Callum Wilson,2018-10-27 14:00:00,1,0,0,0,True,2,0,0.9516487140208484,2.4844287982713325,0,False,0.4065040650406504,0.35714285714285715,False,-1,2,False,False,0.0,-1.0,2.0,0.0
344,249740,9,0.4218029975891113,h,2018,Bournemouth,Manchester United,Callum Wilson,2018-11-03 12:30:00,0,0,1,0,False,0,0,0.0,0.0,1,False,0.25252525252525254,0.5181347150259068,False,-1,0,False,True,0.0,-0.18918918918918914,0.0,0.0
345,249742,10,0.5116509795188904,h,2018,Bournemouth,Manchester United,Callum Wilson,2018-11-03 12:30:00,0,0,0,0,True,0,0,0.4218029975891113,1.9544573156887302,1,False,0.25252525252525254,0.5181347150259068,True,2,0,False,True,0.0,-0.18181818181818177,0.0,0.0
351,250561,3,0.5904800295829773,a,2018,Manchester City,Bournemouth,Callum Wilson,2018-12-01 15:00:00,0,0,1,0,False,0,0,0.0,0.0,0,False,0.04384042086804034,0.8849557522123894,True,-1,0,False,True,0.0,-0.23076923076923073,0.0,0.0
353,251860,4,0.309457004070282,h,2018,Bournemouth,Huddersfield,Callum Wilson,2018-12-04 19:45:00,0,0,0,0,True,0,0,0.0,3.2314666879308573,1,False,0.5847953216374269,0.17953321364452424,False,-1,0,False,True,0.0,-0.22413793103448276,0.0,0.0
359,274260,63,0.3229820132255554,h,2018,Bournemouth,Watford,Callum Wilson,2019-01-02 19:45:00,1,0,0,0,False,3,3,0.1552869938313961,0.0,1,False,0.390625,0.35587188612099646,False,-1,0,False,True,0.0,0.5789473684210527,0.0,0.0
363,284493,19,0.924539029598236,a,2018,Huddersfield,Bournemouth,Callum Wilson,2019-03-09 15:00:00,0,0,0,0,True,0,0,0.0488137006759643,1.081620102544028,0,False,0.4098360655737705,0.3246753246753247,True,-1,0,False,True,0.0,-0.1089108910891089,0.0,0.0
365,286272,70,0.2649179995059967,h,2018,Bournemouth,Newcastle United,Callum Wilson,2019-03-16 15:00:00,0,0,0,0,False,1,1,0.0552625991404056,0.0,1,False,0.4716981132075471,0.2785515320334262,False,2,0,False,True,0.0,0.8,0.0,0.0
366,287530,14,0.5455740094184875,a,2018,Leicester,Bournemouth,Callum Wilson,2019-03-30 15:00:00,0,0,0,0,False,0,1,0.0,0.0,0,False,0.21978021978021978,0.5617977528089888,True,-1,-1,True,False,0.0,-0.15094339622641506,0.0,1.0
367,292005,23,0.5315769910812378,h,2018,Bournemouth,Burnley,Callum Wilson,2019-04-06 15:00:00,0,0,0,0,False,0,2,0.0,0.0,1,False,0.49019607843137253,0.26525198938992045,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
368,292019,92,0.2713440060615539,h,2018,Bournemouth,Burnley,Callum Wilson,2019-04-06 15:00:00,0,0,0,0,False,0,3,0.5315769910812378,0.0,1,False,0.49019607843137253,0.26525198938992045,False,-1,-3,False,False,0.0,-1.0,0.0,3.0
371,295307,3,0.6747710108757019,h,2018,Bournemouth,Fulham,Callum Wilson,2019-04-20 15:00:00,0,0,0,0,False,0,0,0.0655509009957313,0.0,1,False,0.5882352941176471,0.2079002079002079,False,-1,0,False,True,0.0,-0.23076923076923073,0.0,0.0
372,295328,72,0.4059650003910064,h,2018,Bournemouth,Fulham,Callum Wilson,2019-04-20 15:00:00,0,0,0,0,False,0,1,0.7403219118714333,0.0,1,False,0.5882352941176471,0.2079002079002079,True,-1,-1,True,False,0.0,0.875,0.0,1.0
373,297403,31,0.5154680013656616,a,2018,Southampton,Bournemouth,Callum Wilson,2019-04-27 15:00:00,0,0,1,0,True,1,1,0.0,1.9399846301819657,0,False,0.2192982456140351,0.5617977528089888,False,-1,0,False,True,0.0,0.011235955056179803,0.0,0.0
374,297418,85,0.9731019735336304,a,2018,Southampton,Bournemouth,Callum Wilson,2019-04-27 15:00:00,1,0,0,0,True,2,3,0.5154680013656616,1.027641529046226,0,False,0.2192982456140351,0.5617977528089888,False,-1,-1,True,False,0.0,1.5714285714285716,0.0,1.0
375,297419,87,0.5066829919815063,a,2018,Southampton,Bournemouth,Callum Wilson,2019-04-27 15:00:00,1,0,0,0,False,3,3,1.488569974899292,0.0,0,False,0.2192982456140351,0.5617977528089888,True,2,0,False,True,0.0,1.727272727272727,0.0,0.0
385,250074,72,0.3318080008029938,a,2018,Newcastle United,Bournemouth,Jordon Ibe,2018-11-10 15:00:00,0,0,0,0,False,1,2,0.1227327026426792,0.0,0,False,0.3921568627450981,0.3496503496503497,False,2,-1,True,False,0.0,0.875,0.0,1.0
396,249398,93,0.3971869945526123,a,2018,Bournemouth,Southampton,Manolo Gabbiadini,2018-10-20 14:00:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.29069767441860467,0.4566210045662101,True,-1,0,False,True,0.0,2.3333333333333335,0.0,0.0
401,250027,19,0.3188860118389129,h,2018,Southampton,Watford,Manolo Gabbiadini,2018-11-10 15:00:00,0,0,0,0,True,0,0,0.0261611007153987,3.135916794321965,1,False,0.4366812227074236,0.3021148036253776,False,-1,0,False,True,0.0,-0.1089108910891089,0.0,0.0
404,250313,5,0.4844320118427276,a,2018,Fulham,Southampton,Manolo Gabbiadini,2018-11-24 15:00:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.3663003663003663,0.3623188405797102,False,-1,0,False,True,0.0,-0.21739130434782605,0.0,0.0
415,234257,71,0.2266370058059692,a,2018,Arsenal,Watford,Isaac Success,2018-09-29 14:00:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.14970059880239522,0.6756756756756757,False,2,0,False,True,0.0,0.8367346938775511,0.0,0.0
416,234259,74,0.2754540145397186,a,2018,Arsenal,Watford,Isaac Success,2018-09-29 14:00:00,0,0,0,0,False,0,0,0.2266370058059692,0.0,0,False,0.14970059880239522,0.6756756756756757,False,-1,0,False,True,0.0,0.9565217391304348,0.0,0.0
421,249575,79,0.6705099940299988,h,2018,Watford,Huddersfield,Isaac Success,2018-10-27 14:00:00,0,0,0,0,True,2,0,0.2625147998332977,1.49140208036222,1,False,0.5649717514124294,0.18148820326678766,False,-1,2,False,False,0.0,-1.0,2.0,0.0
428,250586,35,0.4105620086193084,a,2018,Leicester,Watford,Isaac Success,2018-12-01 15:00:00,0,0,0,0,False,0,2,0.0,0.0,0,False,0.3003003003003003,0.4273504273504274,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
438,299853,82,0.2352959960699081,a,2018,Chelsea,Watford,Isaac Success,2019-05-05 13:00:00,0,0,0,0,False,0,3,0.0,0.0,0,False,0.0945179584120983,0.7692307692307692,True,-1,-3,False,False,0.0,-1.0,0.0,3.0
442,299105,46,0.3437289893627167,h,2018,Bournemouth,Tottenham,Jack Simpson,2019-05-04 11:30:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.16977928692699493,0.6493506493506493,False,-1,0,False,True,0.0,0.21621621621621623,0.0,0.0
455,249861,54,0.3303349912166595,a,2018,Cardiff,Leicester,Demarai Gray,2018-11-03 15:00:00,0,0,0,0,True,0,0,0.014843700453639,3.027230013741178,0,False,0.4444444444444444,0.29325513196480935,False,2,0,False,True,0.0,0.36363636363636354,0.0,0.0
456,250088,26,0.3837980031967163,h,2018,Leicester,Burnley,Demarai Gray,2018-11-10 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.6756756756756757,0.13404825737265416,True,-1,0,False,True,0.0,-0.04255319148936165,0.0,0.0
459,250589,57,0.2466930001974105,h,2018,Leicester,Watford,Demarai Gray,2018-12-01 15:00:00,0,0,0,0,False,2,0,0.0246386993676424,0.0,1,False,0.4273504273504274,0.3003003003003003,True,-1,2,False,False,0.0,-1.0,2.0,0.0
475,274639,46,0.2656179964542389,a,2018,Wolverhampton Wanderers,Leicester,Demarai Gray,2019-01-19 12:30:00,0,0,0,0,True,0,2,0.2869501039385795,3.7648051462969363,0,False,0.2881844380403458,0.4347826086956522,False,2,-2,False,False,0.0,-1.0,0.0,2.0
479,275586,50,0.3051050007343292,a,2018,Tottenham,Leicester,Demarai Gray,2019-02-10 13:30:00,0,0,0,0,False,0,1,0.0,0.0,0,False,0.1801801801801802,0.5882352941176471,False,-1,-1,True,False,0.0,0.2857142857142858,0.0,1.0
482,275865,9,0.3826340138912201,h,2018,Leicester,Brighton,Demarai Gray,2019-02-26 19:45:00,0,0,0,0,True,0,0,0.0,2.613463423783052,1,False,0.5524861878453039,0.1953125,False,-1,0,False,True,0.0,-0.18918918918918914,0.0,0.0
488,291976,24,0.4294480085372925,a,2018,Huddersfield,Leicester,Demarai Gray,2019-04-06 15:00:00,0,0,0,0,False,1,0,0.0111573999747633,0.0,0,False,0.6097560975609756,0.18281535648994515,False,-1,1,False,False,0.0,-1.0,1.0,0.0
489,291981,41,0.3479830026626587,a,2018,Huddersfield,Leicester,Demarai Gray,2019-04-06 15:00:00,0,0,0,0,False,1,0,0.4406054085120559,0.0,0,False,0.6097560975609756,0.18281535648994515,True,-1,1,False,False,0.0,-1.0,1.0,0.0
504,287305,40,0.5894190073013306,a,2018,Fulham,Manchester City,Nicolás Otamendi,2019-03-30 12:30:00,0,0,0,0,False,2,0,0.0220563001930713,0.0,0,False,0.8928571428571428,0.05037783375314861,True,-1,2,False,False,0.0,-1.0,2.0,0.0
507,251452,26,0.6157810091972351,h,2018,Liverpool,Manchester United,Dejan Lovren,2018-12-16 16:00:00,0,0,0,0,False,1,0,0.0,0.0,1,False,0.6535947712418301,0.14598540145985403,True,-1,1,False,False,0.0,-1.0,1.0,0.0
514,248960,86,0.7611690163612366,h,2018,Bournemouth,Crystal Palace,Junior Stanislas,2018-10-01 19:00:00,0,0,0,0,True,1,1,0.0,1.313768661762526,1,True,0.4329004329004329,0.31347962382445144,False,-1,0,False,True,0.0,1.6470588235294117,0.0,0.0
545,293572,91,0.3981760144233703,a,2018,Brighton,Bournemouth,Junior Stanislas,2019-04-13 15:00:00,0,0,0,0,True,4,0,0.0,2.511452131159075,0,False,0.29239766081871343,0.4385964912280702,False,2,4,False,False,0.0,-1.0,4.0,0.0
562,299817,59,0.3387370109558105,h,2018,Huddersfield,Manchester United,Isaac Mbenza,2019-05-05 13:00:00,0,0,0,0,True,0,1,0.0,2.952142717379217,1,False,0.10482180293501049,0.7575757575757576,False,-1,-1,True,False,0.0,0.47540983606557385,0.0,1.0
572,249745,32,0.4043120145797729,a,2018,Bournemouth,Manchester United,Fred,2018-11-03 12:30:00,0,0,0,0,False,0,1,0.0,0.0,0,False,0.5181347150259068,0.25252525252525254,False,-1,-1,True,False,0.0,0.022727272727272707,0.0,1.0
580,233086,3,0.5460529923439026,a,2018,Leicester,Wolverhampton Wanderers,Matt Doherty,2018-08-18 17:00:00,0,0,0,0,False,0,0,0.0,0.0,0,False,0.2680965147453083,0.47393364928909953,False,2,0,False,True,0.0,-0.23076923076923073,0.0,0.0
588,233990,75,0.3475480079650879,h,2018,Wolverhampton Wanderers,Burnley,Matt Doherty,2018-09-16 12:30:00,0,0,0,0,False,1,0,0.1115714013576507,0.0,1,False,0.5780346820809249,0.1811594202898551,True,-1,1,False,False,0.0,-1.0,1.0,0.0
600,250508,17,0.4072239995002746,a,2018,Cardiff,Wolverhampton Wanderers,Matt Doherty,2018-11-30 20:00:00,0,0,0,0,True,0,0,0.0,2.4556509469656778,0,False,0.4464285714285714,0.2777777777777778,True,2,0,False,True,0.0,-0.12621359223300976,0.0,0.0
603,251213,93,0.409184992313385,a,2018,Newcastle United,Wolverhampton Wanderers,Matt Doherty,2018-12-09 16:00:00,0,0,0,0,True,1,1,0.1515592001378536,2.443882397412376,0,False,0.36900369003690037,0.3389830508474576,True,-1,0,False,True,0.0,2.3333333333333335,0.0,0.0
608,274216,35,0.1609279960393905,h,2018,Wolverhampton Wanderers,Crystal Palace,Matt Doherty,2019-01-02 19:45:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.4366812227074236,0.2808988764044944,False,-1,0,False,True,0.0,0.05882352941176472,0.0,0.0
611,275642,48,0.4878459870815277,h,2018,Wolverhampton Wanderers,Newcastle United,Matt Doherty,2019-02-11 20:00:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.5681818181818182,0.18181818181818182,False,-1,0,False,True,0.0,0.25,0.0,0.0
615,275900,25,0.2824530005455017,a,2018,Huddersfield,Wolverhampton Wanderers,Matt Doherty,2019-02-26 19:45:00,0,0,0,0,False,0,0,0.0367733985185623,0.0,0,False,0.5780346820809249,0.17953321364452424,True,2,0,False,True,0.0,-0.052631578947368474,0.0,0.0
622,296792,36,0.2745000123977661,h,2018,Wolverhampton Wanderers,Arsenal,Matt Doherty,2019-04-24 19:45:00,0,0,0,0,True,1,0,0.0,3.642987085009465,1,False,0.36900369003690037,0.3717472118959108,False,-1,1,False,False,0.0,-1.0,1.0,0.0
624,297384,57,0.3541969954967499,a,2018,Watford,Wolverhampton Wanderers,Matt Doherty,2019-04-27 15:00:00,0,0,0,0,False,1,1,0.0,0.0,0,False,0.3496503496503497,0.37735849056603776,True,-1,0,False,True,0.0,0.4285714285714286,0.0,0.0
636,286232,16,0.2765519917011261,a,2018,West Ham,Huddersfield,Juninho Bacuna,2019-03-16 15:00:00,0,0,0,0,True,0,1,0.0137296998873353,3.615956601320431,0,False,0.14771048744460857,0.6535947712418301,True,-1,-1,True,False,0.0,-0.13461538461538458,0.0,1.0
646,232825,77,0.4201290011405945,h,2018,Manchester United,Leicester,Romelu Lukaku,2018-08-10 22:00:00,0,0,0,0,False,1,0,0.0,0.0,1,False,0.6451612903225806,0.141643059490085,False,-1,1,False,False,0.0,-1.0,1.0,0.0
648,232945,33,0.4780269861221313,a,2018,Brighton,Manchester United,Romelu Lukaku,2018-08-19 18:00:00,0,0,0,0,True,0,2,0.1039099991321563,2.091932106411477,0,False,0.591715976331361,0.1694915254237288,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
649,233343,15,0.279352992773056,h,2018,Manchester United,Tottenham,Romelu Lukaku,2018-08-27 22:00:00,0,0,0,0,False,0,0,0.0,0.0,1,False,0.3861003861003861,0.3472222222222222,False,-1,0,False,True,0.0,-0.1428571428571429,0.0,0.0
