id,minute,xG,h_a,season,h_team,a_team,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore,PrevAccumXG
388200,85,0.05570799857378006,h,2020,Liverpool,Leicester,2020-11-22 19:15:00,0,0,0,0,True,1,0,1.8815379962325096
388541,7,0.03521990031003952,a,2020,Brighton,Liverpool,2020-11-28 12:30:00,0,0,0,0,False,0,0,1.9372459948062897
388550,68,0.029385799542069435,a,2020,Brighton,Liverpool,2020-11-28 12:30:00,0,0,0,0,False,1,0,0.0
392315,5,0.033653099089860916,a,2020,Fulham,Liverpool,2020-12-13 16:30:00,0,0,0,0,False,0,0,0.029385799542069435
392322,44,0.010963600128889084,a,2020,Fulham,Liverpool,2020-12-13 16:30:00,0,0,0,0,False,0,1,0.0
393451,10,0.0334491990506649,h,2020,Liverpool,Tottenham,2020-12-16 20:00:00,0,0,1,0,False,0,0,0.010963600128889084
393457,34,0.1036129966378212,h,2020,Liverpool,Tottenham,2020-12-16 20:00:00,0,0,1,0,False,1,1,0.0
393467,66,0.09628959745168686,h,2020,Liverpool,Tottenham,2020-12-16 20:00:00,0,0,1,0,False,1,1,0.1036129966378212
393469,69,0.060025498270988464,h,2020,Liverpool,Tottenham,2020-12-16 20:00:00,0,0,1,0,False,1,1,0.19990259408950806
393474,89,0.10818599909543991,h,2020,Liverpool,Tottenham,2020-12-16 20:00:00,0,0,0,0,True,1,1,0.2599280923604965
393809,43,0.5676500201225281,a,2020,Crystal Palace,Liverpool,2020-12-19 12:30:00,0,0,1,0,True,2,0,0.36811409145593643
393815,67,0.2817290127277374,a,2020,Crystal Palace,Liverpool,2020-12-19 12:30:00,1,0,0,0,True,4,0,0.0
395788,27,0.021702999249100685,h,2020,Liverpool,West Bromwich Albion,2020-12-27 16:30:00,0,0,0,0,False,1,0,0.2817290127277374
395802,88,0.2723349928855896,h,2020,Liverpool,West Bromwich Albion,2020-12-27 16:30:00,0,0,0,0,False,1,1,0.0
396146,45,0.06666330248117447,a,2020,Newcastle United,Liverpool,2020-12-30 20:00:00,0,0,0,0,False,0,0,0.2723349928855896
396149,67,0.367590993642807,a,2020,Newcastle United,Liverpool,2020-12-30 20:00:00,0,0,0,0,False,0,0,0.0
396155,87,0.054781701415777206,a,2020,Newcastle United,Liverpool,2020-12-30 20:00:00,0,0,0,0,False,0,0,0.367590993642807
397113,4,0.057704199105501175,a,2020,Southampton,Liverpool,2021-01-04 20:00:00,0,0,0,0,False,0,1,0.4223726950585842
397119,38,0.03383399918675423,a,2020,Southampton,Liverpool,2021-01-04 20:00:00,0,0,0,0,False,0,1,0.0
397127,69,0.03138139843940735,a,2020,Southampton,Liverpool,2021-01-04 20:00:00,0,0,0,0,False,0,1,0.03383399918675423
399459,13,0.032343000173568726,h,2020,Liverpool,Manchester United,2021-01-17 16:30:00,0,0,0,0,False,0,0,0.06521539762616158
399461,16,0.07978220283985138,h,2020,Liverpool,Manchester United,2021-01-17 16:30:00,0,0,0,0,False,0,0,0.0
399463,21,0.09094340354204178,h,2020,Liverpool,Manchester United,2021-01-17 16:30:00,0,0,0,0,False,0,0,0.07978220283985138
399468,33,0.12143799662590027,h,2020,Liverpool,Manchester United,2021-01-17 16:30:00,0,0,0,0,False,0,0,0.17072560638189316
399472,58,0.38098499178886414,h,2020,Liverpool,Manchester United,2021-01-17 16:30:00,0,0,0,0,False,0,0,0.2921636030077934
400191,68,0.06416899710893631,h,2020,Liverpool,Burnley,2021-01-21 20:00:00,0,0,0,0,False,0,0,0.6731485947966576
400193,71,0.09252090007066727,h,2020,Liverpool,Burnley,2021-01-21 20:00:00,0,0,0,0,False,0,0,0.0
400199,88,0.11268799751996994,h,2020,Liverpool,Burnley,2021-01-21 20:00:00,0,0,0,0,False,0,1,0.09252090007066727
401364,20,0.024719299748539925,a,2020,Tottenham,Liverpool,2021-01-28 20:00:00,0,0,1,0,False,0,0,0.2052088975906372
401369,48,0.958836019039154,a,2020,Tottenham,Liverpool,2021-01-28 20:00:00,0,0,0,0,True,1,0,0.0
401375,63,0.0628231018781662,a,2020,Tottenham,Liverpool,2021-01-28 20:00:00,1,0,0,0,False,2,1,0.958836019039154
402833,47,0.11523699760437012,h,2020,Liverpool,Brighton,2021-02-03 20:15:00,0,0,0,0,False,0,0,1.0216591209173203
402835,52,0.06911730021238327,h,2020,Liverpool,Brighton,2021-02-03 20:15:00,0,0,0,0,False,0,0,0.0
402845,77,0.028851600363850594,h,2020,Liverpool,Brighton,2021-02-03 20:15:00,0,0,0,0,False,0,1,0.06911730021238327
403857,28,0.04995099827647209,h,2020,Liverpool,Manchester City,2021-02-07 16:30:00,0,0,0,0,False,0,0,0.09796890057623386
404131,25,0.6731619834899902,a,2020,Leicester,Liverpool,2021-02-13 12:30:00,0,0,0,0,False,0,0,0.0
404129,25,0.08761720359325409,a,2020,Leicester,Liverpool,2021-02-13 12:30:00,0,0,0,0,False,0,0,0.0
404132,27,0.024291200563311577,a,2020,Leicester,Liverpool,2021-02-13 12:30:00,0,0,0,0,False,0,0,0.08761720359325409
404142,61,0.07476949691772461,a,2020,Leicester,Liverpool,2021-02-13 12:30:00,0,0,0,0,False,0,0,0.11190840415656567
405688,18,0.09056569635868073,h,2020,Liverpool,Everton,2021-02-20 17:30:00,0,0,0,0,False,0,1,0.18667790107429028
405699,55,0.025915399193763733,h,2020,Liverpool,Everton,2021-02-20 17:30:00,0,0,0,0,False,0,1,0.0
405702,72,0.04309789836406708,h,2020,Liverpool,Everton,2021-02-20 17:30:00,0,0,0,0,False,0,1,0.025915399193763733
405705,84,0.24703699350357056,h,2020,Liverpool,Everton,2021-02-20 17:30:00,0,0,0,0,False,0,2,0.06901329755783081
407541,9,0.35946500301361084,a,2020,Sheffield United,Liverpool,2021-02-28 19:15:00,0,0,0,0,False,0,0,0.31605029106140137
407558,63,0.12337099760770798,a,2020,Sheffield United,Liverpool,2021-02-28 19:15:00,0,0,0,0,False,1,0,0.0
408300,62,0.021904900670051575,h,2020,Liverpool,Chelsea,2021-03-04 20:15:00,0,0,0,0,False,0,1,0.12337099760770798
412830,29,0.018054500222206116,a,2020,Arsenal,Liverpool,2021-04-03 19:00:00,0,0,0,0,False,0,0,0.0
413873,14,0.022879300639033318,h,2020,Liverpool,Aston Villa,2021-04-10 14:00:00,0,0,0,0,False,0,0,0.0
413885,49,0.05819740146398544,h,2020,Liverpool,Aston Villa,2021-04-10 14:00:00,0,0,0,0,False,0,1,0.0
416143,16,0.019361300393939018,a,2020,Leeds,Liverpool,2021-04-19 19:00:00,0,0,0,0,False,0,0,0.05819740146398544
416146,26,0.11174800246953964,a,2020,Leeds,Liverpool,2021-04-19 19:00:00,0,0,0,0,False,0,0,0.0
416155,46,0.06296619772911072,a,2020,Leeds,Liverpool,2021-04-19 19:00:00,0,0,0,0,False,1,0,0.11174800246953964
417061,47,0.08331120014190674,h,2020,Liverpool,Newcastle United,2021-04-24 11:30:00,0,0,0,0,False,1,0,0.17471420019865036
417065,56,0.4403429925441742,h,2020,Liverpool,Newcastle United,2021-04-24 11:30:00,0,0,0,0,False,1,0,0.0
417070,75,0.02324569970369339,h,2020,Liverpool,Newcastle United,2021-04-24 11:30:00,0,0,0,0,False,1,0,0.4403429925441742
421653,34,0.06608150154352188,a,2020,Manchester United,Liverpool,2021-05-13 19:15:00,0,0,1,0,False,1,1,0.4635886922478676
421660,46,0.42122799158096313,a,2020,Manchester United,Liverpool,2021-05-13 19:15:00,0,0,1,0,True,1,1,0.0
421658,47,0.2982740104198456,a,2020,Manchester United,Liverpool,2021-05-13 19:15:00,1,0,0,0,True,2,1,0.42122799158096313
422449,34,0.3425390124320984,a,2020,West Bromwich Albion,Liverpool,2021-05-16 15:30:00,0,0,0,0,False,1,1,0.7195020020008087
422461,67,0.0282175000756979,a,2020,West Bromwich Albion,Liverpool,2021-05-16 15:30:00,0,0,0,0,False,1,1,0.0
422463,73,0.07385879755020142,a,2020,West Bromwich Albion,Liverpool,2021-05-16 15:30:00,0,0,0,0,False,1,1,0.0282175000756979
423343,15,0.14440900087356567,a,2020,Burnley,Liverpool,2021-05-19 19:15:00,0,0,1,0,False,0,0,0.10207629762589931
423355,42,0.07905170321464539,a,2020,Burnley,Liverpool,2021-05-19 19:15:00,0,0,0,0,True,0,0,0.0
424059,44,0.030001100152730942,h,2020,Liverpool,Crystal Palace,2021-05-23 15:00:00,0,0,0,0,False,1,0,0.07905170321464539
424063,52,0.012682800181210041,h,2020,Liverpool,Crystal Palace,2021-05-23 15:00:00,0,0,0,0,False,1,0,0.0
388955,38,0.3086499869823456,h,2020,Everton,Leeds,2020-11-28 17:30:00,0,0,0,0,False,0,0,0.0
392956,71,0.8549270033836365,a,2020,Leicester,Everton,2020-12-16 18:00:00,0,0,0,0,True,1,0,0.0
394168,81,0.09420940279960632,h,2020,Everton,Arsenal,2020-12-19 17:30:00,0,0,0,0,False,1,1,0.0
395706,62,0.02095640078186989,a,2020,Sheffield United,Everton,2020-12-26 20:00:00,0,0,0,0,False,0,0,0.0
421584,62,0.01944670081138611,a,2020,Aston Villa,Everton,2021-05-13 21:00:00,0,0,0,0,False,0,0,0.0
382113,63,0.02710770070552826,a,2020,Manchester City,Arsenal,2020-10-17 16:30:00,0,0,0,0,False,0,1,0.0
382114,68,0.05398080125451088,a,2020,Manchester City,Arsenal,2020-10-17 16:30:00,0,0,0,0,False,0,1,0.0
389676,44,0.037314701825380325,h,2020,Arsenal,Wolverhampton Wanderers,2020-11-29 19:15:00,0,0,0,0,False,1,2,0.05398080125451088
394163,53,0.045939698815345764,a,2020,Everton,Arsenal,2020-12-19 17:30:00,0,0,0,0,False,1,1,0.0
399639,13,0.051119498908519745,h,2020,Arsenal,Newcastle United,2021-01-18 20:00:00,0,0,0,0,False,0,0,0.0
399646,44,0.0573032982647419,h,2020,Arsenal,Newcastle United,2021-01-18 20:00:00,0,0,0,0,False,0,0,0.0
399661,88,0.05292249843478203,h,2020,Arsenal,Newcastle United,2021-01-18 20:00:00,0,0,0,0,False,3,0,0.0573032982647419
401825,10,0.012109999544918537,h,2020,Arsenal,Manchester United,2021-01-30 17:30:00,0,0,0,0,False,0,0,0.11022579669952393
401841,52,0.012803800404071808,h,2020,Arsenal,Manchester United,2021-01-30 17:30:00,0,0,0,0,False,0,0,0.0
401844,61,0.05047810077667236,h,2020,Arsenal,Manchester United,2021-01-30 17:30:00,0,0,0,0,False,0,0,0.012803800404071808
401849,75,0.03655460104346275,h,2020,Arsenal,Manchester United,2021-01-30 17:30:00,0,0,0,0,False,0,0,0.06328190118074417
407085,38,0.11162900179624557,a,2020,Leicester,Arsenal,2021-02-28 12:00:00,0,0,0,0,True,0,1,0.09983650222420692
411860,63,0.01811929978430271,a,2020,West Ham,Arsenal,2021-03-21 15:00:00,0,0,0,0,False,0,3,0.0
419136,35,0.05195210129022598,a,2020,Newcastle United,Arsenal,2021-05-02 13:00:00,0,0,0,0,False,1,0,0.0
419135,35,0.05023200064897537,a,2020,Newcastle United,Arsenal,2021-05-02 13:00:00,0,0,0,0,False,1,0,0.0
382651,4,0.043267399072647095,a,2020,Tottenham,West Ham,2020-10-18 15:30:00,0,0,0,0,False,0,1,0.0
386199,3,0.011934200301766396,h,2020,West Ham,Fulham,2020-11-07 20:00:00,0,0,0,0,False,0,0,0.0
386211,49,0.1688230037689209,h,2020,West Ham,Fulham,2020-11-07 20:00:00,0,0,0,0,False,0,0,0.0
390382,83,0.04031660035252571,h,2020,West Ham,Manchester United,2020-12-05 17:30:00,0,0,0,0,False,1,3,0.1688230037689209
393485,47,0.03092239983379841,h,2020,West Ham,Crystal Palace,2020-12-16 20:00:00,0,0,0,0,False,0,1,0.0
394879,25,0.04129309952259064,a,2020,Chelsea,West Ham,2020-12-21 20:00:00,0,0,0,0,False,0,1,0.0
395767,40,0.032444000244140625,h,2020,West Ham,Brighton,2020-12-27 14:15:00,0,0,0,0,False,0,0,0.0
396220,29,0.04517339915037155,a,2020,Everton,West Ham,2021-01-01 17:30:00,0,0,0,0,False,0,0,0.0
396225,60,0.04453109949827194,a,2020,Everton,West Ham,2021-01-01 17:30:00,0,0,0,0,False,0,0,0.0
396234,85,0.016822900623083115,a,2020,Everton,West Ham,2021-01-01 17:30:00,0,0,0,0,False,0,0,0.04453109949827194
401160,38,0.0749358981847763,a,2020,Crystal Palace,West Ham,2021-01-26 18:00:00,0,0,0,0,False,2,1,0.06135400012135506
402854,16,0.03540769964456558,a,2020,Aston Villa,West Ham,2021-02-03 20:15:00,0,0,0,0,False,0,0,0.0
402860,32,0.036704398691654205,a,2020,Aston Villa,West Ham,2021-02-03 20:15:00,0,0,0,0,False,0,0,0.0
403356,1,0.044048700481653214,a,2020,Fulham,West Ham,2021-02-06 17:30:00,0,0,0,0,False,0,0,0.036704398691654205
405039,29,0.04574820026755333,h,2020,West Ham,Sheffield United,2021-02-15 18:00:00,0,0,0,0,False,0,0,0.0
409372,26,0.06819780170917511,h,2020,West Ham,Leeds,2021-03-08 20:00:00,0,0,0,0,False,1,0,0.0
419565,72,0.027562400326132774,a,2020,Burnley,West Ham,2021-05-03 19:15:00,0,0,0,0,False,2,1,0.0
419568,87,0.045028798282146454,a,2020,Burnley,West Ham,2021-05-03 19:15:00,0,0,0,0,False,2,1,0.0
423392,64,0.03030269965529442,a,2020,West Bromwich Albion,West Ham,2021-05-19 19:15:00,0,0,0,0,False,1,1,0.045028798282146454
379269,68,0.056028999388217926,h,2020,Sheffield United,Leeds,2020-09-27 11:00:00,0,0,0,0,False,0,0,0.0
379279,92,0.05472340062260628,h,2020,Sheffield United,Leeds,2020-09-27 11:00:00,0,0,0,0,False,0,1,0.0
383637,23,0.07817079871892929,a,2020,Liverpool,Sheffield United,2020-10-24 19:00:00,0,0,0,0,False,1,0,0.05472340062260628
405041,35,0.025469999760389328,a,2020,West Ham,Sheffield United,2021-02-15 18:00:00,0,0,0,0,False,0,0,0.0
412598,46,0.6211850047111511,a,2020,Leeds,Sheffield United,2021-04-03 14:00:00,0,0,0,0,True,0,1,0.0
415500,68,0.015247199684381485,a,2020,Wolverhampton Wanderers,Sheffield United,2021-04-17 19:15:00,0,0,0,0,False,0,1,0.0
419309,0,0.12902499735355377,a,2020,Tottenham,Sheffield United,2021-05-02 18:15:00,0,0,0,0,False,0,0,0.0
419332,79,0.07103309780359268,a,2020,Tottenham,Sheffield United,2021-05-02 18:15:00,0,0,0,0,False,0,4,0.0
422789,79,0.015742400661110878,a,2020,Everton,Sheffield United,2021-05-16 18:00:00,0,0,0,0,False,1,0,0.07103309780359268
424107,26,0.02410079911351204,h,2020,Sheffield United,Burnley,2021-05-23 15:00:00,0,0,0,0,False,1,0,0.0
396622,92,0.029595399275422096,h,2020,West Bromwich Albion,Arsenal,2021-01-02 20:00:00,0,0,0,0,False,0,4,0.0
377143,18,0.019802799448370934,a,2020,Brighton,Chelsea,2020-09-14 19:15:00,0,0,0,0,False,0,0,0.16802739724516869
377146,24,0.15322600305080414,a,2020,Brighton,Chelsea,2020-09-14 19:15:00,0,0,0,0,False,1,0,0.0
377151,46,0.041579898446798325,a,2020,Brighton,Chelsea,2020-09-14 19:15:00,0,0,0,0,False,1,0,0.15322600305080414
377159,63,0.08985389769077301,a,2020,Brighton,Chelsea,2020-09-14 19:15:00,0,0,0,0,False,2,1,0.19480590149760246
377161,76,0.11523900181055069,a,2020,Brighton,Chelsea,2020-09-14 19:15:00,0,0,0,0,False,3,1,0.2846597991883755
387026,31,0.03357170149683952,h,2020,Chelsea,Liverpool,2020-09-20 15:30:00,0,0,0,0,False,0,0,0.39989880099892616
379014,14,0.41690000891685486,a,2020,West Bromwich Albion,Chelsea,2020-09-26 16:30:00,0,0,0,0,False,0,1,0.0
379016,22,0.09405980259180069,a,2020,West Bromwich Albion,Chelsea,2020-09-26 16:30:00,0,0,0,0,False,0,1,0.0
379037,88,0.018093399703502655,a,2020,West Bromwich Albion,Chelsea,2020-09-26 16:30:00,0,0,0,0,False,2,3,0.09405980259180069
379038,91,0.05541979894042015,a,2020,West Bromwich Albion,Chelsea,2020-09-26 16:30:00,0,0,0,0,False,2,3,0.11215320229530334
380390,18,0.1035899966955185,h,2020,Chelsea,Crystal Palace,2020-10-03 11:30:00,0,0,0,0,False,0,0,0.1675730012357235
381889,7,0.052113499492406845,h,2020,Chelsea,Southampton,2020-10-17 14:00:00,0,0,1,0,False,0,0,0.0
381891,14,0.08709970116615295,h,2020,Chelsea,Southampton,2020-10-17 14:00:00,0,0,1,0,True,0,0,0.0
381896,28,0.9108999967575073,h,2020,Chelsea,Southampton,2020-10-17 14:00:00,1,0,0,0,True,1,0,0.08709970116615295
383530,52,0.055568501353263855,a,2020,Manchester United,Chelsea,2020-10-24 16:30:00,0,0,0,0,False,0,0,0.9979996979236603
384612,44,0.10668600350618362,a,2020,Burnley,Chelsea,2020-10-31 15:00:00,0,0,1,0,False,1,0,0.0
384619,69,0.35313600301742554,a,2020,Burnley,Chelsea,2020-10-31 15:00:00,0,0,0,0,True,2,0,0.0
386151,30,0.0633867010474205,h,2020,Chelsea,Sheffield United,2020-11-07 17:30:00,0,0,1,0,False,1,1,0.35313600301742554
386164,77,0.4341079890727997,h,2020,Chelsea,Sheffield United,2020-11-07 17:30:00,0,0,1,0,False,3,1,0.0
386165,79,0.2584500014781952,h,2020,Chelsea,Sheffield United,2020-11-07 17:30:00,0,0,0,0,True,3,1,0.4341079890727997
387138,3,0.06280499696731567,a,2020,Newcastle United,Chelsea,2020-11-21 12:30:00,0,0,0,0,False,0,0,0.6925579905509949
387145,29,0.39473700523376465,a,2020,Newcastle United,Chelsea,2020-11-21 12:30:00,0,0,0,0,False,0,0,0.0
389557,68,0.07421629875898361,h,2020,Chelsea,Tottenham,2020-11-29 16:30:00,0,0,0,0,False,0,0,0.39473700523376465
390448,6,0.022560400888323784,h,2020,Chelsea,Leeds,2020-12-05 20:00:00,0,0,0,0,False,0,1,0.0
390450,8,0.8919180035591125,h,2020,Chelsea,Leeds,2020-12-05 20:00:00,0,0,0,0,False,0,1,0.0
390462,59,0.11680299788713455,h,2020,Chelsea,Leeds,2020-12-05 20:00:00,0,0,0,0,False,1,1,0.8919180035591125
390463,59,0.0915507972240448,h,2020,Chelsea,Leeds,2020-12-05 20:00:00,0,0,0,0,False,1,1,1.008721001446247
390469,75,0.38326698541641235,h,2020,Chelsea,Leeds,2020-12-05 20:00:00,0,0,0,0,False,2,1,1.100271798670292
391799,36,0.10083500295877457,a,2020,Everton,Chelsea,2020-12-12 20:00:00,0,0,0,0,False,0,1,1.4835387840867043
392591,14,0.0824401006102562,a,2020,Wolverhampton Wanderers,Chelsea,2020-12-15 18:00:00,0,0,0,0,False,0,0,0.0
392597,31,0.10374999791383743,a,2020,Wolverhampton Wanderers,Chelsea,2020-12-15 18:00:00,0,0,0,0,False,0,0,0.0
392611,97,0.04029880091547966,a,2020,Wolverhampton Wanderers,Chelsea,2020-12-15 18:00:00,0,0,0,0,False,1,2,0.10374999791383743
394882,42,0.3769110143184662,h,2020,Chelsea,West Ham,2020-12-21 20:00:00,0,0,0,0,False,1,0,0.1440487988293171
394888,71,0.09238799661397934,h,2020,Chelsea,West Ham,2020-12-21 20:00:00,0,0,0,0,False,1,0,0.0
394889,77,0.059505000710487366,h,2020,Chelsea,West Ham,2020-12-21 20:00:00,0,0,0,0,False,1,0,0.09238799661397934
394893,88,0.2232230007648468,h,2020,Chelsea,West Ham,2020-12-21 20:00:00,0,0,0,0,False,3,0,0.1518929973244667
395666,19,0.10812100023031235,a,2020,Arsenal,Chelsea,2020-12-26 17:30:00,0,0,0,0,False,0,0,0.3751159980893135
395676,40,0.045451000332832336,a,2020,Arsenal,Chelsea,2020-12-26 17:30:00,0,0,0,0,False,0,1,0.0
395863,82,0.06120229884982109,h,2020,Chelsea,Aston Villa,2020-12-28 17:30:00,0,0,0,0,False,1,1,0.045451000332832336
396933,5,0.009088359773159027,h,2020,Chelsea,Manchester City,2021-01-03 16:30:00,0,0,0,0,False,0,0,0.0
399127,93,0.355089008808136,a,2020,Fulham,Chelsea,2021-01-16 17:30:00,0,0,0,0,False,1,0,0.0
401932,14,0.03014490008354187,h,2020,Chelsea,Burnley,2021-01-31 12:00:00,0,0,0,0,False,0,0,0.0
401937,36,0.02491389960050583,h,2020,Chelsea,Burnley,2021-01-31 12:00:00,0,0,0,0,False,0,0,0.0
401939,51,0.13256199657917023,h,2020,Chelsea,Burnley,2021-01-31 12:00:00,0,0,0,0,False,1,0,0.02491389960050583
402879,0,0.0246971994638443,a,2020,Tottenham,Chelsea,2021-02-04 20:00:00,0,0,0,0,False,0,0,0.15747589617967606
402890,58,0.40737301111221313,a,2020,Tottenham,Chelsea,2021-02-04 20:00:00,0,0,0,0,False,1,0,0.0
402894,73,0.04441370069980621,a,2020,Tottenham,Chelsea,2021-02-04 20:00:00,0,0,0,0,False,1,0,0.40737301111221313
402902,90,0.06388510018587112,a,2020,Tottenham,Chelsea,2021-02-04 20:00:00,0,0,0,0,False,1,0,0.45178671181201935
403926,5,0.282710999250412,a,2020,Sheffield United,Chelsea,2021-02-07 19:15:00,0,0,0,0,False,0,0,0.5156718119978905
405111,12,0.020011600106954575,h,2020,Chelsea,Newcastle United,2021-02-15 20:00:00,0,0,1,0,False,0,0,0.0
405114,25,0.4414210021495819,h,2020,Chelsea,Newcastle United,2021-02-15 20:00:00,0,0,1,0,False,0,0,0.0
405117,33,0.3687039911746979,h,2020,Chelsea,Newcastle United,2021-02-15 20:00:00,0,0,1,0,False,1,0,0.4414210021495819
405118,38,0.687641978263855,h,2020,Chelsea,Newcastle United,2021-02-15 20:00:00,0,0,0,0,True,1,0,0.8101249933242798
405414,50,0.059877198189496994,a,2020,Southampton,Chelsea,2021-02-20 12:30:00,0,0,0,0,False,0,1,1.4977669715881348
407461,84,0.03617040067911148,h,2020,Chelsea,Manchester United,2021-02-28 16:30:00,0,0,0,0,False,0,0,0.0
408286,10,0.045120999217033386,a,2020,Liverpool,Chelsea,2021-03-04 20:15:00,0,0,0,0,False,0,0,0.0
408287,15,0.4613420069217682,a,2020,Liverpool,Chelsea,2021-03-04 20:15:00,0,0,0,0,False,0,0,0.0
408301,76,0.07375379651784897,a,2020,Liverpool,Chelsea,2021-03-04 20:15:00,0,0,0,0,False,1,0,0.4613420069217682
409322,4,0.04382209852337837,h,2020,Chelsea,Everton,2021-03-08 18:00:00,0,0,0,0,False,0,0,0.5350958034396172
409342,79,0.29352501034736633,h,2020,Chelsea,Everton,2021-03-08 18:00:00,0,0,0,0,False,1,0,0.0
409344,84,0.342754989862442,h,2020,Chelsea,Everton,2021-03-08 18:00:00,0,0,0,0,False,1,0,0.29352501034736633
409787,90,0.09941499680280685,a,2020,Leeds,Chelsea,2021-03-13 12:30:00,0,0,0,0,False,0,0,0.6362800002098083
412213,78,0.021281300112605095,h,2020,Chelsea,West Bromwich Albion,2021-04-03 11:30:00,0,0,0,0,False,2,4,0.0
417424,3,0.11578600108623505,a,2020,West Ham,Chelsea,2021-04-24 16:30:00,0,0,1,0,False,0,0,0.0
417427,21,0.027782099321484566,a,2020,West Ham,Chelsea,2021-04-24 16:30:00,0,0,1,0,False,0,0,0.0
417428,30,0.11205100268125534,a,2020,West Ham,Chelsea,2021-04-24 16:30:00,0,0,1,0,False,0,0,0.027782099321484566
417432,42,0.3997749984264374,a,2020,West Ham,Chelsea,2021-04-24 16:30:00,0,0,0,0,True,0,0,0.1398331020027399
417434,54,0.5992699861526489,a,2020,West Ham,Chelsea,2021-04-24 16:30:00,1,0,0,0,False,1,0,0.5396081004291773
417442,66,0.0789467990398407,a,2020,West Ham,Chelsea,2021-04-24 16:30:00,1,0,0,0,False,1,0,1.1388780865818262
418716,39,0.03688519820570946,h,2020,Chelsea,Fulham,2021-05-01 16:30:00,0,0,0,0,False,1,0,1.217824885621667
418725,94,0.10018300265073776,h,2020,Chelsea,Fulham,2021-05-01 16:30:00,0,0,0,0,False,2,0,0.0
418723,94,0.06390610337257385,h,2020,Chelsea,Fulham,2021-05-01 16:30:00,0,0,0,0,False,2,0,0.10018300265073776
420212,32,0.08610720187425613,a,2020,Manchester City,Chelsea,2021-05-08 16:30:00,0,0,0,0,False,0,0,0.16408910602331161
423222,32,0.11430999636650085,h,2020,Chelsea,Leicester,2021-05-18 19:15:00,0,0,0,0,False,0,0,0.0
423225,38,0.1147570013999939,h,2020,Chelsea,Leicester,2021-05-18 19:15:00,0,0,0,0,False,0,0,0.0
423228,63,0.09717310220003128,h,2020,Chelsea,Leicester,2021-05-18 19:15:00,0,0,0,0,False,1,0,0.1147570013999939
423235,78,0.056023500859737396,h,2020,Chelsea,Leicester,2021-05-18 19:15:00,0,0,0,0,False,2,1,0.21193010360002518
423942,10,0.1430560052394867,a,2020,Aston Villa,Chelsea,2021-05-23 15:00:00,0,0,0,0,False,0,0,0.2679536044597626
423946,17,0.099173903465271,a,2020,Aston Villa,Chelsea,2021-05-23 15:00:00,0,0,0,0,False,0,0,0.0
423947,19,0.02312389947474003,a,2020,Aston Villa,Chelsea,2021-05-23 15:00:00,0,0,0,0,False,0,0,0.099173903465271
379260,37,0.11573299765586853,a,2020,Sheffield United,Leeds,2020-09-27 11:00:00,0,0,0,0,False,0,0,0.0
