,id,minute,xG,h_a,season,h_team,a_team,player,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore,PrevAccumXG,ScaledIsGoal,IsHome,WinProb,LoseProb,rnd1,rnd2,ScoreDiff,ChasingEq,ChasingWinner,WastedXG,Urgency,WinningUnderdog,LosingFavorite
119,567560,77,0.1886247098445892,a,2023,Sheffield United,Arsenal,Jakub Kiwior,2024-03-04 20:00:00,0,0,0,0,False,5,0,0.0245984755456447,0.0,0,0.8474576271186441,0.06031363088057902,False,-1,5,False,False,0.0,-1.0,5.0,0.0
131,539905,67,0.4447582364082336,a,2023,Sheffield United,Newcastle United,Miguel Almirón,2023-09-24 15:30:00,0,0,0,0,True,5,0,0.1086360588669776,2.2484125489744105,0,0.6493506493506493,0.1607717041800643,False,-1,5,False,False,0.0,-1.0,5.0,0.0
134,544108,74,0.2680928409099579,h,2023,Newcastle United,Crystal Palace,Miguel Almirón,2023-10-21 14:00:00,0,0,0,0,False,4,0,0.0,0.0,1,0.6802721088435374,0.12987012987012986,False,-1,4,False,False,0.0,-1.0,4.0,0.0
140,552420,16,0.2567289769649505,a,2023,Everton,Newcastle United,Miguel Almirón,2023-12-07 19:30:00,0,0,0,0,False,0,0,0.0,0.0,0,0.4329004329004329,0.3115264797507788,False,2,0,False,True,0.0,-0.13461538461538458,0.0,0.0
142,552441,81,0.4668100476264953,a,2023,Everton,Newcastle United,Miguel Almirón,2023-12-07 19:30:00,0,0,0,0,False,0,1,0.2925461009144783,0.0,0,0.4329004329004329,0.3115264797507788,False,-1,-1,True,False,0.0,1.3076923076923075,0.0,1.0
143,553627,32,0.3073084652423858,a,2023,Tottenham,Newcastle United,Miguel Almirón,2023-12-10 16:30:00,0,0,0,0,False,0,1,0.0,0.0,0,0.29940119760479045,0.4807692307692307,False,-1,-1,True,False,0.0,0.022727272727272707,0.0,1.0
147,554323,63,0.7161763310432434,h,2023,Newcastle United,Fulham,Miguel Almirón,2023-12-16 15:00:00,0,0,0,0,True,1,0,0.2991665974259376,1.3963041735033535,1,0.5319148936170213,0.24271844660194175,True,-1,1,False,False,0.0,-1.0,1.0,0.0
158,566690,78,0.476138025522232,h,2023,Newcastle United,Wolverhampton Wanderers,Miguel Almirón,2024-03-02 15:00:00,0,0,0,0,False,2,0,0.0,0.0,1,0.5714285714285714,0.2222222222222222,False,-1,2,False,False,0.0,-1.0,2.0,0.0
164,556455,95,0.5713633894920349,a,2023,Wolverhampton Wanderers,Chelsea,Christopher Nkunku,2023-12-24 13:00:00,0,0,0,0,True,0,2,0.1970956288278103,1.7501996424535362,0,0.4629629629629629,0.29850746268656714,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
168,561585,60,0.39760223031044,h,2023,Chelsea,Wolverhampton Wanderers,Christopher Nkunku,2024-02-04 14:00:00,0,0,0,0,False,1,1,0.0894096195697784,0.0,1,0.6493506493506493,0.16977928692699493,True,-1,0,False,True,0.0,0.5,0.0,0.0
174,581206,63,0.4455741941928863,a,2023,Brighton,Chelsea,Christopher Nkunku,2024-05-15 18:45:00,0,0,0,0,True,1,0,0.0442906580865383,2.2442951432845013,0,0.48309178743961356,0.30303030303030304,True,-1,1,False,False,0.0,-1.0,1.0,0.0
183,569478,82,0.2255015969276428,a,2023,Burnley,Brentford,Kristoffer Ajer,2024-03-16 15:00:00,0,0,0,0,True,0,2,0.0,4.434558396146845,0,0.4424778761061947,0.3184713375796178,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
185,571131,98,0.486374169588089,h,2023,Brentford,Manchester United,Kristoffer Ajer,2024-03-30 20:00:00,0,0,0,0,True,0,1,0.0643608495593071,2.0560302387088143,1,0.29940119760479045,0.4807692307692307,False,2,-1,True,False,0.0,3.090909090909091,0.0,1.0
202,541170,11,0.2945168614387512,h,2023,Manchester United,Crystal Palace,Rasmus Højlund,2023-09-30 14:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.6329113924050632,0.1652892561983471,False,-1,0,False,True,0.0,-0.17431192660550454,0.0,0.0
204,541183,56,0.335580438375473,h,2023,Manchester United,Crystal Palace,Rasmus Højlund,2023-09-30 14:00:00,0,0,0,0,False,0,1,0.3166096750646829,0.0,1,0.6329113924050632,0.1652892561983471,True,-1,-1,True,False,0.0,0.40625,0.0,1.0
207,544346,47,0.5257735848426819,a,2023,Sheffield United,Manchester United,Rasmus Højlund,2023-10-21 19:00:00,0,0,0,0,False,1,1,0.0,0.0,0,0.7246376811594204,0.12820512820512822,True,-1,0,False,True,0.0,0.23287671232876717,0.0,0.0
209,548342,9,0.6957394480705261,h,2023,Manchester United,Luton,Rasmus Højlund,2023-11-11 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.7692307692307692,0.10090817356205853,False,-1,0,False,True,0.0,-0.18918918918918914,0.0,0.0
211,548352,48,0.5028411149978638,h,2023,Manchester United,Luton,Rasmus Højlund,2023-11-11 15:00:00,0,0,0,0,False,0,0,0.8258085548877716,0.0,1,0.7692307692307692,0.10090817356205853,False,-1,0,False,True,0.8258085548877716,0.25,0.0,0.0
214,554966,66,0.3339172899723053,a,2023,Liverpool,Manchester United,Rasmus Højlund,2023-12-17 16:30:00,0,0,0,0,False,0,0,0.0,0.0,0,0.12706480304955528,0.7352941176470588,False,-1,0,False,True,0.0,0.6666666666666667,0.0,0.0
219,560849,54,0.5491262674331665,a,2023,Wolverhampton Wanderers,Manchester United,Rasmus Højlund,2024-02-01 20:15:00,1,0,0,0,False,2,0,0.7722121477127075,0.0,0,0.4115226337448559,0.3389830508474576,True,-1,2,False,False,0.0,-1.0,2.0,0.0
222,563134,11,0.4317014515399933,a,2023,Aston Villa,Manchester United,Rasmus Højlund,2024-02-11 16:30:00,0,0,1,0,False,0,0,0.0,0.0,0,0.31545741324921134,0.4629629629629629,True,-1,0,False,True,0.0,-0.17431192660550454,0.0,0.0
223,563138,16,0.6251441836357117,a,2023,Aston Villa,Manchester United,Rasmus Højlund,2024-02-11 16:30:00,0,0,0,0,True,0,0,0.4317014515399933,1.5996309750243585,0,0.31545741324921134,0.4629629629629629,False,-1,0,False,True,0.0,-0.13461538461538458,0.0,0.0
224,564530,0,0.3569561541080475,a,2023,Luton,Manchester United,Rasmus Højlund,2024-02-18 16:30:00,0,0,1,0,True,0,0,0.0,2.8014645173964667,0,0.5555555555555556,0.23980815347721823,False,-1,0,False,True,0.0,-0.25,0.0,0.0
225,564533,6,0.4764211177825928,a,2023,Luton,Manchester United,Rasmus Højlund,2024-02-18 16:30:00,1,0,0,0,True,1,0,0.3569561541080475,2.0989833629842036,0,0.5555555555555556,0.23980815347721823,True,2,1,False,False,0.0,-1.0,1.0,0.0
226,564566,77,0.5953910946846008,a,2023,Luton,Manchester United,Rasmus Højlund,2024-02-18 16:30:00,1,0,0,0,False,2,1,0.8333772718906403,0.0,0,0.5555555555555556,0.23980815347721823,False,-1,1,False,False,0.0,-1.0,1.0,0.0
227,571111,53,0.3266527652740478,a,2023,Brentford,Manchester United,Rasmus Højlund,2024-03-30 20:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.4807692307692307,0.29940119760479045,False,-1,0,False,True,0.0,0.34328358208955234,0.0,0.0
231,576217,84,0.6668636202812195,h,2023,Manchester United,Sheffield United,Rasmus Højlund,2024-04-24 19:00:00,0,0,0,0,True,3,2,0.1381558757275343,1.4995569852472914,1,0.7575757575757576,0.11655011655011654,True,-1,1,False,False,0.0,-1.0,1.0,0.0
242,557245,80,0.4531909525394439,a,2023,Liverpool,Newcastle United,Sven Botman,2024-01-01 19:00:00,0,0,0,0,True,1,3,0.0,2.2065753837240694,0,0.13262599469496023,0.7194244604316548,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
248,554727,7,0.3815299570560455,h,2023,Brentford,Aston Villa,Mikkel Damsgaard,2023-12-17 14:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.30959752321981426,0.4366812227074236,False,-1,0,False,True,0.0,-0.20353982300884954,0.0,0.0
259,533229,83,0.3383332788944244,a,2023,Liverpool,Bournemouth,Justin Kluivert,2023-08-19 14:00:00,0,0,0,0,False,1,3,0.0,0.0,0,0.07524454477050414,0.8333333333333334,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
266,549799,47,0.2940370142459869,a,2023,Sheffield United,Bournemouth,Justin Kluivert,2023-11-25 15:00:00,0,0,0,0,True,1,0,0.1225812006741762,3.400932370927339,0,0.45454545454545453,0.29239766081871343,False,-1,1,False,False,0.0,-1.0,1.0,0.0
271,556534,30,0.2760948538780212,h,2023,Bournemouth,Fulham,Justin Kluivert,2023-12-26 15:00:00,0,0,1,0,False,0,0,0.0,0.0,1,0.5102040816326531,0.2638522427440633,False,-1,0,False,True,0.0,0.0,0.0,0.0
272,556538,43,0.3015963435173034,h,2023,Bournemouth,Fulham,Justin Kluivert,2023-12-26 15:00:00,0,0,0,0,True,0,0,0.2760948538780212,3.3156900655283548,1,0.5102040816326531,0.2638522427440633,False,-1,0,False,True,0.0,0.16883116883116878,0.0,0.0
286,567039,12,0.3837038278579712,a,2023,Burnley,Bournemouth,Justin Kluivert,2024-03-03 13:00:00,0,0,0,0,True,0,0,0.0636488422751426,2.6061767629020167,0,0.49751243781094534,0.26881720430107525,False,-1,0,False,True,0.0,-0.16666666666666663,0.0,0.0
288,568034,39,0.3035255968570709,h,2023,Bournemouth,Sheffield United,Justin Kluivert,2024-03-09 15:00:00,0,0,0,0,False,0,1,0.1002304777503013,0.0,1,0.7352941176470588,0.11961722488038279,True,-1,-1,True,False,0.0,0.11111111111111116,0.0,1.0
291,571816,78,0.3849336802959442,h,2023,Bournemouth,Crystal Palace,Justin Kluivert,2024-04-02 18:45:00,0,0,0,0,True,0,0,0.0,2.5978501003891923,1,0.5263157894736842,0.24813895781637715,True,-1,0,False,True,0.0,1.1428571428571428,0.0,0.0
297,573926,48,0.3285606801509857,h,2023,Bournemouth,Manchester United,Justin Kluivert,2024-04-13 16:30:00,1,0,0,0,False,2,1,0.0664708390831947,0.0,1,0.41493775933609955,0.3676470588235294,True,-1,1,False,False,0.0,-1.0,1.0,0.0
299,573930,55,0.2898153960704803,h,2023,Bournemouth,Manchester United,Justin Kluivert,2024-04-13 16:30:00,1,0,0,0,False,2,1,0.4403272680938244,0.0,1,0.41493775933609955,0.3676470588235294,False,-1,1,False,False,0.0,-1.0,1.0,0.0
304,576298,25,0.3192321956157684,a,2023,Wolverhampton Wanderers,Bournemouth,Justin Kluivert,2024-04-24 18:45:00,0,0,0,0,False,0,0,0.0742791220545768,0.0,0,0.4,0.35842293906810035,False,-1,0,False,True,0.0,-0.052631578947368474,0.0,0.0
305,576307,53,0.3835063576698303,a,2023,Wolverhampton Wanderers,Bournemouth,Justin Kluivert,2024-04-24 18:45:00,0,0,0,0,False,1,0,0.3935113176703453,0.0,0,0.4,0.35842293906810035,False,2,1,False,False,0.0,-1.0,1.0,0.0
307,577199,46,0.3457834422588348,h,2023,Bournemouth,Brighton,Justin Kluivert,2024-04-28 13:00:00,0,0,1,0,False,1,0,0.0,0.0,1,0.5076142131979695,0.28328611898017,False,-1,1,False,False,0.0,-1.0,1.0,0.0
322,573742,26,0.2421271800994873,h,2023,Manchester City,Luton,Matheus Nunes,2024-04-13 14:00:00,0,0,0,0,False,0,0,0.0770176276564598,0.0,1,0.9174311926605504,0.04154549231408392,False,-1,0,False,True,0.0,-0.04255319148936165,0.0,0.0
341,581162,30,0.377051442861557,h,2023,Manchester United,Newcastle United,Kobbie Mainoo,2024-05-15 19:00:00,0,0,0,0,True,0,0,0.0,2.6521579984171355,1,0.36496350364963503,0.4166666666666667,False,-1,0,False,True,0.0,0.0,0.0,0.0
343,539893,30,0.4523458778858185,a,2023,Sheffield United,Newcastle United,Dan Burn,2023-09-24 15:30:00,0,0,0,0,True,1,0,0.0,2.2106977180245706,0,0.6493506493506493,0.1607717041800643,False,-1,1,False,False,0.0,-1.0,1.0,0.0
345,541202,23,0.3769519031047821,h,2023,Newcastle United,Burnley,Dan Burn,2023-09-30 14:00:00,0,0,0,0,False,1,0,0.0,0.0,1,0.7194244604316548,0.12004801920768307,True,2,1,False,False,0.0,-1.0,1.0,0.0
351,554327,81,0.5772842764854431,h,2023,Newcastle United,Fulham,Dan Burn,2023-12-16 15:00:00,1,0,0,0,False,2,0,0.9742039442062378,0.0,1,0.5319148936170213,0.24271844660194175,True,-1,2,False,False,0.0,-1.0,2.0,0.0
362,579931,19,0.5337148308753967,h,2023,Newcastle United,Brighton,Dan Burn,2024-05-11 14:00:00,0,0,0,0,False,0,1,0.0,0.0,1,0.625,0.20202020202020202,False,-1,-1,True,False,0.0,-0.1089108910891089,0.0,1.0
376,539119,47,0.5768250823020935,h,2023,Luton,Wolverhampton Wanderers,Carlton Morris,2023-09-23 14:00:00,0,0,1,0,False,0,0,0.0151752224192023,0.0,1,0.3125,0.42194092827004215,False,-1,0,False,True,0.0,0.23287671232876717,0.0,0.0
380,541121,30,0.1974925398826599,a,2023,Everton,Luton,Carlton Morris,2023-09-30 14:00:00,0,0,0,0,True,1,0,0.064485577866435,5.06348240087524,0,0.17211703958691912,0.6060606060606061,False,2,1,False,False,0.0,-1.0,1.0,0.0
392,547533,64,0.5485641956329346,h,2023,Luton,Liverpool,Carlton Morris,2023-11-05 16:30:00,0,0,0,0,False,0,0,0.0487819463014602,0.0,1,0.07423904974016332,0.8333333333333334,False,-1,0,False,True,0.0,0.6071428571428572,0.0,0.0
396,556906,82,0.1942776888608932,h,2023,Luton,Chelsea,Carlton Morris,2023-12-30 12:30:00,0,0,0,0,False,1,3,0.0,0.0,1,0.18148820326678766,0.6289308176100629,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
397,556907,84,0.4180236756801605,h,2023,Luton,Chelsea,Carlton Morris,2023-12-30 12:30:00,0,0,0,0,False,1,3,0.1942776888608932,0.0,1,0.18148820326678766,0.6289308176100629,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
399,557885,91,0.3316190838813782,a,2023,Burnley,Luton,Carlton Morris,2024-01-12 19:45:00,0,0,0,0,True,0,1,0.0450133271515369,3.015507998802943,0,0.2801120448179272,0.46511627906976744,True,-1,-1,True,False,0.0,2.103448275862069,0.0,1.0
403,560612,81,0.4924570024013519,h,2023,Luton,Brighton,Carlton Morris,2024-01-30 19:45:00,0,0,0,0,False,4,0,0.2308772429823875,0.0,1,0.23584905660377356,0.5524861878453039,False,-1,4,False,False,0.0,-1.0,4.0,0.0
408,564539,13,0.5943936109542847,h,2023,Luton,Manchester United,Carlton Morris,2024-02-18 16:30:00,0,0,0,0,True,0,2,0.0,1.6823868587593396,1,0.23980815347721823,0.5555555555555556,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
413,566824,71,0.3657571971416473,h,2023,Luton,Aston Villa,Carlton Morris,2024-03-02 17:30:00,0,0,0,0,True,1,2,0.0220821741968393,2.734054197196641,1,0.22026431718061673,0.5882352941176471,False,-1,-1,True,False,0.0,0.8367346938775511,0.0,1.0
419,569087,70,0.3353715538978576,a,2023,Bournemouth,Luton,Carlton Morris,2024-03-13 19:30:00,0,0,0,0,False,3,3,0.1247241012752056,0.0,0,0.17452006980802792,0.6535947712418301,False,-1,0,False,True,0.0,0.8,0.0,0.0
425,572464,89,0.5460987091064453,h,2023,Luton,Bournemouth,Carlton Morris,2024-04-06 14:00:00,0,0,0,0,True,1,1,0.2609981335699558,1.8311707816271003,1,0.2631578947368421,0.5181347150259068,False,2,0,False,True,0.0,1.903225806451613,0.0,0.0
429,577901,38,0.4853237271308899,a,2023,Wolverhampton Wanderers,Luton,Carlton Morris,2024-04-27 14:00:00,0,0,1,0,False,0,0,0.1250105965882539,0.0,0,0.25125628140703515,0.5263157894736842,True,-1,0,False,True,0.0,0.09756097560975618,0.0,0.0
433,581981,15,0.3667365908622741,h,2023,Luton,Fulham,Carlton Morris,2024-05-19 15:00:00,0,0,1,0,False,0,0,0.0,0.0,1,0.32573289902280134,0.4566210045662101,False,-1,0,False,True,0.0,-0.1428571428571429,0.0,0.0
459,554692,83,0.1754530221223831,h,2023,Arsenal,Brighton,Declan Rice,2023-12-17 14:00:00,0,0,0,0,False,1,0,0.0209145322442054,0.0,1,0.6711409395973155,0.15174506828528073,True,-1,1,False,False,0.0,-1.0,1.0,0.0
489,578177,37,0.3508515059947967,h,2023,Arsenal,Bournemouth,Declan Rice,2024-05-04 11:30:00,0,0,1,0,False,0,0,0.0533913224935531,0.0,1,0.819672131147541,0.07668711656441718,True,-1,0,False,True,0.0,0.0843373493975903,0.0,0.0
496,533735,50,0.5010799765586853,h,2023,Aston Villa,Everton,Leon Bailey,2023-08-20 13:00:00,0,0,0,0,True,2,0,0.0981522276997566,1.9956894044495557,1,0.5405405405405405,0.23584905660377356,False,-1,2,False,False,0.0,-1.0,2.0,0.0
498,537730,100,0.637694239616394,h,2023,Aston Villa,Crystal Palace,Leon Bailey,2023-09-16 14:00:00,0,0,0,0,True,2,1,0.0644616410136222,1.5681496520990241,1,0.5128205128205129,0.2469135802469136,True,-1,1,False,False,0.0,-1.0,1.0,0.0
500,544782,88,0.4234917163848877,h,2023,Aston Villa,West Ham,Leon Bailey,2023-10-22 15:30:00,0,0,0,0,True,3,1,0.0452858917415142,2.3613212757416875,1,0.5494505494505494,0.22883295194508008,False,2,2,False,False,0.0,-1.0,2.0,0.0
501,545971,75,0.3282880485057831,h,2023,Aston Villa,Luton,Leon Bailey,2023-10-29 14:00:00,0,0,0,0,False,2,0,0.0,0.0,1,0.7462686567164178,0.11560693641618497,True,-1,2,False,False,0.0,-1.0,2.0,0.0
532,565170,60,0.5567371249198914,h,2023,Aston Villa,Nottingham Forest,Leon Bailey,2024-02-24 15:00:00,0,0,0,0,True,3,2,0.0762835666537284,1.7961798400706428,1,0.6329113924050632,0.18281535648994515,False,-1,1,False,False,0.0,-1.0,1.0,0.0
546,580904,20,0.3984290361404419,h,2023,Aston Villa,Liverpool,Leon Bailey,2024-05-13 19:00:00,0,0,0,0,False,1,0,0.0440554842352867,0.0,1,0.2590673575129534,0.5555555555555556,True,-1,1,False,False,0.0,-1.0,1.0,0.0
550,532046,4,0.4237302839756012,h,2023,Brighton,Luton,João Pedro,2023-08-12 14:00:00,0,0,1,0,False,0,0,0.0,0.0,1,0.7751937984496123,0.0975609756097561,False,2,0,False,True,0.0,-0.22413793103448276,0.0,0.0
563,543063,83,0.4482994079589844,h,2023,Brighton,Liverpool,João Pedro,2023-10-08 13:00:00,0,0,0,0,False,2,2,0.1043433994054794,0.0,1,0.3048780487804878,0.4854368932038835,False,-1,0,False,True,0.0,1.4324324324324325,0.0,0.0
586,556690,44,0.4238142073154449,h,2023,Brighton,Tottenham,João Pedro,2023-12-28 19:30:00,1,0,1,0,False,2,0,0.8072643056511879,0.0,1,0.3952569169960475,0.3787878787878788,False,-1,2,False,False,0.0,-1.0,2.0,0.0
597,561216,83,0.5605654120445251,h,2023,Brighton,Crystal Palace,João Pedro,2024-02-03 15:00:00,0,0,0,0,True,3,1,0.1265586353838443,1.7839131321940551,1,0.5813953488372093,0.19379844961240308,True,-1,2,False,False,0.0,-1.0,2.0,0.0
610,576441,84,0.3314413428306579,h,2023,Brighton,Manchester City,João Pedro,2024-04-25 19:00:00,0,0,0,0,False,0,4,0.0,0.0,1,0.12300123001230011,0.7352941176470588,False,2,-4,False,False,0.0,-1.0,0.0,4.0
616,578872,61,0.3388221561908722,h,2023,Brighton,Aston Villa,João Pedro,2024-05-05 13:00:00,0,0,1,0,False,0,0,0.0462038405239582,0.0,1,0.3968253968253968,0.37453183520599254,False,-1,0,False,True,0.0,0.5254237288135593,0.0,0.0
617,578879,86,0.5071362257003784,h,2023,Brighton,Aston Villa,João Pedro,2024-05-05 13:00:00,0,0,0,0,True,0,0,0.3850259967148304,1.9718567700797829,1,0.3968253968253968,0.37453183520599254,False,-1,0,False,True,0.0,1.6470588235294117,0.0,0.0
621,582137,31,0.3987084627151489,h,2023,Brighton,Manchester United,João Pedro,2024-05-19 15:00:00,0,0,0,0,False,0,0,0.1047342121601104,0.0,1,0.38167938931297707,0.4065040650406504,True,-1,0,False,True,0.0,0.011235955056179803,0.0,0.0
622,582142,49,0.5778364539146423,h,2023,Brighton,Manchester United,João Pedro,2024-05-19 15:00:00,0,0,0,0,False,0,0,0.5034426748752594,0.0,1,0.38167938931297707,0.4065040650406504,False,-1,0,False,True,0.0,0.267605633802817,0.0,0.0
626,537708,92,0.5051724910736084,a,2023,Manchester United,Brighton,Anssumane Fati,2023-09-16 14:00:00,0,0,0,0,False,3,1,0.1150101125240325,0.0,0,0.2824858757062147,0.5025125628140703,False,-1,2,False,False,0.0,-1.0,2.0,0.0
627,539596,59,0.340465247631073,h,2023,Brighton,Bournemouth,Anssumane Fati,2023-09-24 13:00:00,0,0,0,0,False,1,1,0.0,0.0,1,0.6622516556291391,0.16891891891891891,True,-1,0,False,True,0.0,0.47540983606557385,0.0,0.0
629,540862,49,0.6084414720535278,a,2023,Aston Villa,Brighton,Anssumane Fati,2023-09-30 11:30:00,0,0,0,0,True,0,2,0.0,1.6435434564066413,0,0.36900369003690037,0.3952569169960475,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
633,544086,72,0.28648841381073,a,2023,Manchester City,Brighton,Anssumane Fati,2023-10-21 14:00:00,0,0,0,0,True,0,2,0.0,3.4905425552764413,0,0.12690355329949238,0.7352941176470588,True,-1,-2,False,False,0.0,-1.0,0.0,2.0
638,562578,75,0.4108159244060516,a,2023,Tottenham,Brighton,Anssumane Fati,2024-02-10 15:00:00,0,0,0,0,False,1,1,0.0,0.0,0,0.24271844660194175,0.5714285714285714,False,-1,0,False,True,0.0,1.0,0.0,0.0
