,id,minute,xG,h_a,season,h_team,a_team,player,date,ScoredEarlier,ScoredPenEarlier,ScoredLater,ScoredPenLater,IsGoal,MyScore,OppScore,PrevAccumXG,ScaledIsGoal,IsHome,WinProb,LoseProb,rnd1,rnd2,ScoreDiff,ChasingEq,ChasingWinner,WastedXG,Urgency,WinningUnderdog,LosingFavorite
4,310532,40,0.2792029976844787,h,2019,Everton,Watford,Richarlison,2019-08-17 15:00:00,0,0,0,0,False,1,0,0.0148838004097342,0.0,1,0.5524861878453039,0.2183406113537118,False,-1,1,False,False,0.0,-1.0,1.0,0.0
7,316291,4,0.3479639887809753,h,2019,Everton,Wolverhampton Wanderers,Richarlison,2019-09-01 14:00:00,0,0,1,0,True,0,0,0.0,2.873860606964839,1,0.48780487804878053,0.24630541871921185,False,-1,0,False,True,0.0,-0.22413793103448276,0.0,0.0
16,320401,42,0.3157060146331787,h,2019,Everton,Sheffield United,Richarlison,2019-09-21 14:00:00,0,0,0,0,False,0,0,0.1342072002589702,0.0,1,0.5714285714285714,0.19083969465648853,False,-1,0,False,True,0.0,0.15384615384615374,0.0,0.0
31,330681,74,0.3402580022811889,a,2019,Southampton,Everton,Richarlison,2019-11-09 15:00:00,0,0,0,0,True,1,1,0.0951795019209384,2.938946309258587,0,0.4310344827586207,0.31446540880503143,False,-1,0,False,True,0.0,0.9565217391304348,0.0,0.0
34,334466,22,0.3644919991493225,a,2019,Leicester,Everton,Richarlison,2019-12-01 16:30:00,0,0,0,0,True,0,0,0.0,2.7435444463359184,0,0.17211703958691912,0.625,False,-1,0,False,True,0.0,-0.08163265306122447,0.0,0.0
36,334479,62,0.3632920086383819,a,2019,Leicester,Everton,Richarlison,2019-12-01 16:30:00,1,0,0,0,False,1,0,0.4210404977202415,0.0,0,0.17211703958691912,0.625,True,-1,1,False,False,0.0,-1.0,1.0,0.0
38,335161,47,0.2666229903697967,a,2019,Liverpool,Everton,Richarlison,2019-12-04 20:15:00,0,0,0,0,True,1,4,0.0646110996603965,3.750614298538304,0,0.17574692442882248,0.6172839506172839,False,-1,-3,False,False,0.0,-1.0,0.0,3.0
40,335461,4,0.5937560200691223,h,2019,Everton,Chelsea,Richarlison,2019-12-07 12:30:00,0,0,0,0,True,0,0,0.0,1.6841934501709719,1,0.3058103975535168,0.4672897196261682,False,2,0,False,True,0.0,-0.22413793103448276,0.0,0.0
49,351583,70,0.6314020156860352,a,2019,Manchester City,Everton,Richarlison,2020-01-01 17:30:00,0,0,0,0,True,0,2,0.0,1.5837770155254782,0,0.10940919037199125,0.7633587786259541,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
65,353348,46,0.4222210049629211,h,2019,Everton,Manchester United,Richarlison,2020-03-01 14:00:00,0,0,0,0,False,1,1,0.0,0.0,1,0.3496503496503497,0.3968253968253968,False,2,0,False,True,0.0,0.21621621621621623,0.0,0.0
66,353351,56,0.4639450013637543,h,2019,Everton,Manchester United,Richarlison,2020-03-01 14:00:00,0,0,0,0,False,1,1,0.4222210049629211,0.0,1,0.3496503496503497,0.3968253968253968,True,-1,0,False,True,0.0,0.40625,0.0,0.0
82,370085,42,0.2539969980716705,h,2019,Everton,Southampton,Richarlison,2020-07-09 17:00:00,0,0,0,0,True,0,1,0.042815200984478,3.937054404547842,1,0.4807692307692307,0.2710027100271003,False,-1,-1,True,False,0.0,0.15384615384615374,0.0,1.0
152,372935,40,0.7112950086593628,h,2019,Wolverhampton Wanderers,Crystal Palace,Daniel Podence,2020-07-20 19:15:00,0,0,0,0,True,0,0,0.0317593999207019,1.4058864294363371,1,0.6944444444444444,0.11135857461024498,False,-1,0,False,True,0.0,0.125,0.0,0.0
160,320614,21,0.3678480088710785,h,2019,Newcastle United,Brighton,Miguel Almirón,2019-09-21 16:30:00,0,0,0,0,False,0,0,0.0,0.0,1,0.41841004184100417,0.3115264797507788,False,2,0,False,True,0.0,-0.09090909090909094,0.0,0.0
163,324960,38,0.296669989824295,h,2019,Newcastle United,Manchester United,Miguel Almirón,2019-10-06 16:30:00,0,0,0,0,False,0,0,0.022622799500823,0.0,1,0.25252525252525254,0.4854368932038835,False,-1,0,False,True,0.0,0.09756097560975618,0.0,0.0
168,329278,34,0.4874019920825958,a,2019,West Ham,Newcastle United,Miguel Almirón,2019-11-02 15:00:00,0,0,0,0,False,2,0,0.0,0.0,0,0.22573363431151244,0.5524861878453039,True,-1,2,False,False,0.0,-1.0,2.0,0.0
180,338638,82,0.4739669859409332,h,2019,Newcastle United,Crystal Palace,Miguel Almirón,2019-12-21 15:00:00,0,0,0,0,True,0,0,0.0829534977674484,2.1098515923314163,1,0.41493775933609955,0.3067484662576687,True,2,0,False,True,0.0,1.3684210526315788,0.0,0.0
182,339744,0,0.5478140115737915,h,2019,Newcastle United,Everton,Miguel Almirón,2019-12-28 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.3076923076923077,0.4347826086956522,False,-1,0,False,True,0.0,-0.25,0.0,0.0
190,352395,20,0.4029499888420105,h,2019,Newcastle United,Norwich,Miguel Almirón,2020-02-01 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.4484304932735426,0.2958579881656805,False,2,0,False,True,0.0,-0.09999999999999998,0.0,0.0
194,353458,7,0.4668160080909729,a,2019,Southampton,Newcastle United,Miguel Almirón,2020-03-07 15:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.20746887966804978,0.5747126436781609,False,-1,0,False,True,0.0,-0.20353982300884954,0.0,0.0
195,353459,7,0.3841220140457153,a,2019,Southampton,Newcastle United,Miguel Almirón,2020-03-07 15:00:00,0,0,0,0,False,0,0,0.4668160080909729,0.0,0,0.20746887966804978,0.5747126436781609,True,2,0,False,True,0.0,-0.20353982300884954,0.0,0.0
196,365750,59,0.4231779873371124,h,2019,Newcastle United,Sheffield United,Miguel Almirón,2020-06-21 13:00:00,0,0,0,0,False,1,0,0.0,0.0,1,0.30120481927710846,0.4115226337448559,False,-1,1,False,False,0.0,-1.0,1.0,0.0
200,368909,16,0.7032870054244995,h,2019,Newcastle United,West Ham,Miguel Almirón,2020-07-05 13:15:00,0,0,0,0,True,0,1,0.0798308998346328,1.4218946067351357,1,0.3663003663003663,0.3802281368821293,False,2,-1,True,False,0.0,-0.13461538461538458,0.0,1.0
217,320404,56,0.3335599899291992,h,2019,Everton,Sheffield United,Moise Kean,2019-09-21 14:00:00,0,0,0,0,False,0,0,0.1084035001695156,0.0,1,0.5714285714285714,0.19083969465648853,False,-1,0,False,True,0.0,0.40625,0.0,0.0
221,335169,84,0.2884739935398102,a,2019,Liverpool,Everton,Moise Kean,2019-12-04 20:15:00,0,0,0,0,False,2,4,0.0,0.0,0,0.17574692442882248,0.6172839506172839,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
223,339770,49,0.4712499976158142,a,2019,Newcastle United,Everton,Moise Kean,2019-12-28 15:00:00,0,0,0,0,False,1,0,0.0705062001943588,0.0,0,0.4347826086956522,0.3076923076923077,False,-1,1,False,False,0.0,-1.0,1.0,0.0
229,352101,29,0.3713389933109283,h,2019,Everton,Newcastle United,Moise Kean,2020-01-21 19:30:00,0,0,0,0,True,0,0,0.0276305992156267,2.69295715778139,1,0.6622516556291391,0.14285714285714285,False,-1,0,False,True,0.0,-0.01098901098901095,0.0,0.0
231,352477,89,0.4241020083427429,a,2019,Watford,Everton,Moise Kean,2020-02-01 15:00:00,0,0,0,0,False,2,2,0.0,0.0,0,0.4098360655737705,0.33670033670033667,True,-1,0,False,True,0.0,1.903225806451613,0.0,0.0
265,370761,74,0.2528460025787353,a,2019,Aston Villa,Crystal Palace,Patrick van Aanholt,2020-07-12 13:15:00,0,0,0,0,False,0,2,0.0,0.0,0,0.3215434083601286,0.42372881355932207,False,2,-2,False,False,0.0,-1.0,0.0,2.0
269,310501,0,0.3469809889793396,h,2019,Brighton,West Ham,Dan Burn,2019-08-17 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.4566210045662101,0.29239766081871343,False,-1,0,False,True,0.0,-0.25,0.0,0.0
271,322639,72,0.376783013343811,a,2019,Chelsea,Brighton,Dan Burn,2019-09-28 14:00:00,0,0,0,0,False,0,1,0.0,0.0,0,0.129366106080207,0.7042253521126761,False,-1,-1,True,False,0.0,0.875,0.0,1.0
279,369889,59,0.5220360159873962,h,2019,Brighton,Liverpool,Dan Burn,2020-07-08 19:15:00,0,0,0,0,False,1,2,0.0,0.0,1,0.16474464579901152,0.6329113924050632,True,-1,-1,True,False,0.0,0.47540983606557385,0.0,1.0
281,370572,16,0.5280939936637878,a,2019,Brighton,Manchester City,Eric Garcia,2020-07-11 19:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.8130081300813008,0.08347245409015025,False,-1,0,False,True,0.0,-0.13461538461538458,0.0,0.0
302,327979,8,0.7073720097541809,h,2019,Arsenal,Crystal Palace,David Luiz,2019-10-27 16:30:00,0,0,0,0,True,1,0,0.0,1.4136833041323056,1,0.6756756756756757,0.15267175572519084,False,-1,1,False,False,0.0,-1.0,1.0,0.0
341,368922,64,0.3649779856204986,a,2019,Newcastle United,West Ham,Declan Rice,2020-07-05 13:15:00,0,0,0,0,False,1,1,0.0146645996719598,0.0,0,0.3802281368821293,0.3663003663003663,False,-1,0,False,True,0.0,0.6071428571428572,0.0,0.0
356,352973,10,0.3034979999065399,h,2019,Burnley,Bournemouth,Matej Vydra,2020-02-22 15:00:00,0,0,1,0,False,0,0,0.0,0.0,1,0.4504504504504504,0.28901734104046245,False,-1,0,False,True,0.0,-0.18181818181818177,0.0,0.0
357,352979,40,0.3203629851341247,h,2019,Burnley,Bournemouth,Matej Vydra,2020-02-22 15:00:00,0,0,1,0,False,0,0,0.3034979999065399,0.0,1,0.4504504504504504,0.28901734104046245,True,-1,0,False,True,0.0,0.125,0.0,0.0
358,352984,52,0.4429459869861603,h,2019,Burnley,Bournemouth,Matej Vydra,2020-02-22 15:00:00,0,0,0,0,True,0,0,0.6238609850406647,2.2576116036270686,1,0.4504504504504504,0.28901734104046245,False,-1,0,False,True,0.0,0.32352941176470584,0.0,0.0
359,352991,75,0.5045809745788574,h,2019,Burnley,Bournemouth,Matej Vydra,2020-02-22 15:00:00,1,0,0,0,False,2,0,1.066806972026825,0.0,1,0.4504504504504504,0.28901734104046245,False,-1,2,False,False,0.0,-1.0,2.0,0.0
360,353546,83,0.5640289783477783,h,2019,Burnley,Tottenham,Matej Vydra,2020-03-07 17:30:00,0,0,0,0,False,1,1,0.0,0.0,1,0.3717472118959108,0.37453183520599254,True,2,0,False,True,0.0,1.4324324324324325,0.0,0.0
361,366571,20,0.2540259957313537,h,2019,Burnley,Watford,Matej Vydra,2020-06-25 17:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.28169014084507044,0.45454545454545453,False,-1,0,False,True,0.0,-0.09999999999999998,0.0,0.0
364,368868,8,0.4381810128688812,h,2019,Burnley,Sheffield United,Matej Vydra,2020-07-05 11:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.31347962382445144,0.38759689922480617,False,-1,0,False,True,0.0,-0.1964285714285714,0.0,0.0
368,372377,89,0.3874030113220215,a,2019,Norwich,Burnley,Matej Vydra,2020-07-18 16:30:00,0,0,0,0,False,1,0,0.0,0.0,0,0.44052863436123346,0.30959752321981426,False,-1,1,False,False,0.0,-1.0,1.0,0.0
380,353297,30,0.3876990079879761,a,2019,West Ham,Southampton,Michael Obafemi,2020-02-29 15:00:00,0,0,0,0,True,0,1,0.0,2.5793205022361407,0,0.36900369003690037,0.3921568627450981,False,2,-1,True,False,0.0,0.0,0.0,1.0
386,316292,8,0.5896869897842407,a,2019,Everton,Wolverhampton Wanderers,Romain Saiss,2019-09-01 14:00:00,0,0,0,0,True,0,1,0.0,1.6958149277905687,0,0.24630541871921185,0.48780487804878053,False,-1,-1,True,False,0.0,-0.1964285714285714,0.0,1.0
387,316298,22,0.4616000056266784,a,2019,Everton,Wolverhampton Wanderers,Romain Saiss,2019-09-01 14:00:00,1,0,0,0,False,1,2,0.5896869897842407,0.0,0,0.24630541871921185,0.48780487804878053,True,-1,-1,True,False,0.0,-0.08163265306122447,0.0,1.0
394,338656,59,0.3806209862232208,a,2019,Norwich,Wolverhampton Wanderers,Romain Saiss,2019-12-21 15:00:00,0,0,0,0,True,0,1,0.0,2.627285504991927,0,0.5319148936170213,0.24937655860349128,False,-1,-1,True,False,0.0,0.47540983606557385,0.0,1.0
396,339711,72,0.5847319960594177,h,2019,Wolverhampton Wanderers,Manchester City,Romain Saiss,2019-12-27 19:45:00,0,0,0,0,False,1,2,0.015043499879539,0.0,1,0.14513788098693758,0.7092198581560284,True,-1,-1,True,False,0.0,0.875,0.0,1.0
401,352592,78,0.350719004869461,a,2019,Manchester United,Wolverhampton Wanderers,Romain Saiss,2020-02-01 17:30:00,0,0,0,0,False,0,0,0.1396713033318519,0.0,0,0.273972602739726,0.4716981132075471,False,-1,0,False,True,0.0,1.1428571428571428,0.0,0.0
408,371439,11,0.5794119834899902,a,2019,Burnley,Wolverhampton Wanderers,Romain Saiss,2020-07-15 17:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.5181347150259068,0.21691973969631234,True,-1,0,False,True,0.0,-0.17431192660550454,0.0,0.0
417,329276,23,0.329926997423172,a,2019,West Ham,Newcastle United,Allan Saint-Maximin,2019-11-02 15:00:00,0,0,0,0,False,2,0,0.0,0.0,0,0.22573363431151244,0.5524861878453039,True,-1,2,False,False,0.0,-1.0,2.0,0.0
418,329277,34,0.5109949707984924,a,2019,West Ham,Newcastle United,Allan Saint-Maximin,2019-11-02 15:00:00,0,0,0,0,False,2,0,0.329926997423172,0.0,0,0.22573363431151244,0.5524861878453039,False,-1,2,False,False,0.0,-1.0,2.0,0.0
420,330697,37,0.2950280010700226,h,2019,Newcastle United,Bournemouth,Allan Saint-Maximin,2019-11-09 15:00:00,0,0,0,0,False,0,1,0.0,0.0,1,0.390625,0.3472222222222222,True,2,-1,True,False,0.0,0.0843373493975903,0.0,1.0
440,365748,54,0.301813006401062,h,2019,Newcastle United,Sheffield United,Allan Saint-Maximin,2020-06-21 13:00:00,0,0,0,0,True,0,0,0.0,3.313309826916993,1,0.30120481927710846,0.4115226337448559,False,2,0,False,True,0.0,0.36363636363636354,0.0,0.0
448,370381,34,0.2843450009822845,a,2019,Watford,Newcastle United,Allan Saint-Maximin,2020-07-11 11:30:00,0,0,0,0,False,1,0,0.0,0.0,0,0.2336448598130841,0.5235602094240838,False,-1,1,False,False,0.0,-1.0,1.0,0.0
461,333804,23,0.3063479959964752,a,2019,Southampton,Watford,Ismaila Sarr,2019-11-30 17:30:00,0,0,0,0,True,0,0,0.0390953011810779,3.264261601409352,0,0.2770083102493075,0.48309178743961356,False,-1,0,False,True,0.0,-0.07216494845360821,0.0,0.0
465,335728,81,0.6628069877624512,h,2019,Watford,Crystal Palace,Ismaila Sarr,2019-12-07 15:00:00,0,0,0,0,False,0,0,0.0781780034303665,0.0,1,0.4081632653061224,0.33444816053511706,True,2,0,False,True,0.0,1.3076923076923075,0.0,0.0
468,336795,41,0.421968013048172,a,2019,Liverpool,Watford,Ismaila Sarr,2019-12-14 12:30:00,0,0,0,0,False,0,1,0.0,0.0,0,0.06397952655150352,0.8474576271186441,True,-1,-1,True,False,0.0,0.139240506329114,0.0,1.0
477,339830,70,0.4604989886283874,h,2019,Watford,Aston Villa,Ismaila Sarr,2019-12-28 15:00:00,0,0,0,0,True,2,0,0.1639005988836288,2.171557429427881,1,0.5617977528089888,0.234192037470726,True,-1,2,False,False,0.0,-1.0,2.0,0.0
479,351463,47,0.3527570068836212,h,2019,Watford,Wolverhampton Wanderers,Ismaila Sarr,2020-01-01 15:00:00,0,0,0,0,False,1,0,0.1153680011630058,0.0,1,0.30864197530864196,0.4291845493562232,False,-1,1,False,False,0.0,-1.0,1.0,0.0
483,351869,49,0.3370530009269714,h,2019,Watford,Tottenham,Ismaila Sarr,2020-01-18 12:30:00,0,0,0,0,False,0,0,0.0541700981557369,0.0,1,0.3215434083601286,0.4444444444444444,True,-1,0,False,True,0.0,0.267605633802817,0.0,0.0
487,353327,53,0.6971390247344971,h,2019,Watford,Liverpool,Ismaila Sarr,2020-02-29 17:30:00,0,0,1,0,True,0,0,0.0596916005015373,1.4344341150330042,1,0.14619883040935672,0.684931506849315,False,-1,0,False,True,0.0,0.34328358208955234,0.0,0.0
488,353328,59,0.2890779972076416,h,2019,Watford,Liverpool,Ismaila Sarr,2020-02-29 17:30:00,1,0,0,0,True,1,0,0.7568306252360344,3.4592740009946548,1,0.14619883040935672,0.684931506849315,False,-1,1,False,False,0.0,-1.0,1.0,0.0
490,353334,81,0.4026919901371002,h,2019,Watford,Liverpool,Ismaila Sarr,2020-02-29 17:30:00,1,0,0,0,False,3,0,1.1077014207839966,0.0,1,0.14619883040935672,0.684931506849315,False,2,3,False,False,0.0,-1.0,3.0,0.0
492,365178,47,0.3423340022563934,h,2019,Watford,Leicester,Ismaila Sarr,2020-06-20 11:30:00,0,0,0,0,False,0,0,0.0,0.0,1,0.26246719160104987,0.49019607843137253,True,-1,0,False,True,0.0,0.23287671232876717,0.0,0.0
501,312932,51,0.3737689852714538,h,2019,Bournemouth,Manchester City,Callum Wilson,2019-08-25 14:00:00,0,0,0,0,False,1,2,0.0,0.0,1,0.05995203836930456,0.8547008547008548,True,-1,-1,True,False,0.0,0.30434782608695654,0.0,1.0
502,315831,14,0.309253990650177,a,2019,Leicester,Bournemouth,Callum Wilson,2019-08-31 15:00:00,0,0,0,0,True,0,1,0.0,3.2335880222518565,0,0.1890359168241966,0.6060606060606061,False,-1,-1,True,False,0.0,-0.15094339622641506,0.0,1.0
503,317880,22,0.5494239926338196,h,2019,Bournemouth,Everton,Callum Wilson,2019-09-15 13:00:00,0,0,1,0,True,0,0,0.0,1.8200879710516766,1,0.29411764705882354,0.4608294930875576,False,-1,0,False,True,0.0,-0.08163265306122447,0.0,0.0
504,317890,71,0.2940309941768646,h,2019,Bournemouth,Everton,Callum Wilson,2019-09-15 13:00:00,1,0,0,0,True,2,1,0.5494239926338196,3.401002002525227,1,0.29411764705882354,0.4608294930875576,True,-1,1,False,False,0.0,-1.0,1.0,0.0
505,320127,94,0.4954259991645813,a,2019,Southampton,Bournemouth,Callum Wilson,2019-09-20 19:00:00,0,0,0,0,True,2,1,0.0,2.01846492046494,0,0.29940119760479045,0.4587155963302752,False,2,1,False,False,0.0,-1.0,1.0,0.0
506,322595,45,0.3465569913387298,h,2019,Bournemouth,West Ham,Callum Wilson,2019-09-28 14:00:00,0,0,0,0,True,1,1,0.0,2.885528282482651,1,0.41841004184100417,0.3460207612456747,False,-1,0,False,True,0.0,0.19999999999999996,0.0,0.0
508,322602,58,0.3286319971084595,h,2019,Bournemouth,West Ham,Callum Wilson,2019-09-28 14:00:00,1,0,0,0,False,2,1,0.4543269947171211,0.0,1,0.41841004184100417,0.3460207612456747,False,-1,1,False,False,0.0,-1.0,1.0,0.0
510,322609,72,0.5523070096969604,h,2019,Bournemouth,West Ham,Callum Wilson,2019-09-28 14:00:00,1,0,0,0,False,2,1,0.875428095459938,0.0,1,0.41841004184100417,0.3460207612456747,True,2,1,False,False,0.0,-1.0,1.0,0.0
533,352694,12,0.433008998632431,a,2019,Sheffield United,Bournemouth,Callum Wilson,2020-02-09 14:00:00,0,0,0,0,True,0,0,0.0797939971089363,2.30942082764629,0,0.18726591760299627,0.5681818181818182,False,-1,0,False,True,0.0,-0.16666666666666663,0.0,0.0
534,352969,2,0.3190819919109344,a,2019,Burnley,Bournemouth,Callum Wilson,2020-02-22 15:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.28901734104046245,0.4504504504504504,True,-1,0,False,True,0.0,-0.23728813559322037,0.0,0.0
536,352994,92,0.3320110142230987,a,2019,Burnley,Bournemouth,Callum Wilson,2020-02-22 15:00:00,0,0,0,0,False,0,3,0.3562978915870189,0.0,0,0.28901734104046245,0.4504504504504504,False,-1,-3,False,False,0.0,-1.0,0.0,3.0
540,353394,8,0.7564330101013184,a,2019,Liverpool,Bournemouth,Callum Wilson,2020-03-07 12:30:00,0,0,0,0,True,0,0,0.0,1.3219941312001413,0,0.08012820512820512,0.8264462809917356,True,2,0,False,True,0.0,-0.1964285714285714,0.0,0.0
544,371476,80,0.3243280053138733,a,2019,Manchester City,Bournemouth,Callum Wilson,2020-07-15 17:00:00,0,0,0,0,False,0,2,0.0,0.0,0,0.06009615384615384,0.8771929824561404,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
549,373713,8,0.2739099860191345,a,2019,Everton,Bournemouth,Callum Wilson,2020-07-26 15:00:00,0,0,0,0,False,0,0,0.0,0.0,0,0.3436426116838488,0.4273504273504274,True,-1,0,False,True,0.0,-0.1964285714285714,0.0,0.0
571,339873,55,0.3575539886951446,a,2019,West Ham,Leicester,Demarai Gray,2019-12-28 17:30:00,0,0,0,0,True,1,1,0.856909915804863,2.7967804348915086,0,0.37735849056603776,0.390625,False,-1,0,False,True,0.856909915804863,0.3846153846153846,0.0,0.0
578,371897,78,0.3811450004577636,h,2019,Leicester,Sheffield United,Demarai Gray,2020-07-16 17:00:00,0,0,0,0,True,1,0,0.0,2.6236734019834387,1,0.4716981132075471,0.26246719160104987,False,-1,1,False,False,0.0,-1.0,1.0,0.0
622,352805,52,0.3492330014705658,h,2019,Aston Villa,Tottenham,Björn Engels,2020-02-16 14:00:00,0,0,0,0,True,0,2,0.0,2.8634178207361725,1,0.25510204081632654,0.5154639175257733,False,-1,-2,False,False,0.0,-1.0,0.0,2.0
630,309957,87,0.5383740067481995,a,2019,Bournemouth,Sheffield United,Oliver McBurnie,2019-08-10 15:00:00,0,0,0,0,False,0,1,0.0,0.0,0,0.25,0.5050505050505051,True,2,-1,True,False,0.0,1.727272727272727,0.0,1.0
643,335177,18,0.3686990141868591,h,2019,Sheffield United,Newcastle United,Oliver McBurnie,2019-12-05 19:30:00,0,0,0,0,False,0,1,0.0668995007872581,0.0,1,0.5617977528089888,0.1923076923076923,False,-1,-1,True,False,0.0,-0.11764705882352944,0.0,1.0
645,338604,22,0.4283629953861236,a,2019,Brighton,Sheffield United,Oliver McBurnie,2019-12-21 15:00:00,0,0,0,0,True,0,0,0.0,2.334468688404344,0,0.2824858757062147,0.4629629629629629,True,2,0,False,True,0.0,-0.08163265306122447,0.0,0.0
650,351632,86,0.5597130060195923,a,2019,Liverpool,Sheffield United,Oliver McBurnie,2020-01-02 20:00:00,0,0,0,0,False,0,2,0.0,0.0,0,0.08460236886632826,0.7874015748031495,False,2,-2,False,False,0.0,-1.0,0.0,2.0
651,351644,52,0.3767130076885223,h,2019,Sheffield United,West Ham,Oliver McBurnie,2020-01-10 20:00:00,0,0,1,0,False,0,0,0.0,0.0,1,0.5208333333333334,0.23255813953488372,True,-1,0,False,True,0.0,0.32352941176470584,0.0,0.0
652,351645,53,0.4196099936962127,h,2019,Sheffield United,West Ham,Oliver McBurnie,2020-01-10 20:00:00,0,0,0,0,True,0,0,0.3767130076885223,2.3831653559804757,1,0.5208333333333334,0.23255813953488372,False,-1,0,False,True,0.0,0.34328358208955234,0.0,0.0
653,351991,55,0.3833230137825012,a,2019,Arsenal,Sheffield United,Oliver McBurnie,2020-01-18 15:00:00,0,0,0,0,False,0,1,0.0,0.0,0,0.24096385542168672,0.5050505050505051,False,-1,-1,True,False,0.0,0.3846153846153846,0.0,1.0
656,352192,71,0.5861150026321411,h,2019,Sheffield United,Manchester City,Oliver McBurnie,2020-01-21 19:30:00,0,0,0,0,False,0,0,0.0,0.0,1,0.12224938875305624,0.7142857142857143,False,-1,0,False,True,0.0,0.8367346938775511,0.0,0.0
662,352934,58,0.4629809856414795,h,2019,Sheffield United,Brighton,Oliver McBurnie,2020-02-22 15:00:00,0,0,0,0,False,1,1,0.1212150007486343,0.0,1,0.5263157894736842,0.2247191011235955,False,-1,0,False,True,0.0,0.4516129032258065,0.0,0.0
664,352938,81,0.3102959990501404,h,2019,Sheffield United,Brighton,Oliver McBurnie,2020-02-22 15:00:00,0,0,0,0,False,1,1,0.6024945862591267,0.0,1,0.5263157894736842,0.2247191011235955,False,-1,0,False,True,0.0,1.3076923076923075,0.0,0.0
665,352939,87,0.416947990655899,h,2019,Sheffield United,Brighton,Oliver McBurnie,2020-02-22 15:00:00,0,0,0,0,False,1,1,0.912790585309267,0.0,1,0.5263157894736842,0.2247191011235955,False,2,0,False,True,0.912790585309267,1.727272727272727,0.0,0.0
672,368338,83,0.6180430054664612,h,2019,Sheffield United,Tottenham,Oliver McBurnie,2020-07-02 17:00:00,0,0,0,0,True,2,0,0.0310021005570888,1.6180103830238495,1,0.20964360587002098,0.5617977528089888,True,-1,2,False,False,0.0,-1.0,2.0,0.0
683,312928,50,0.3931030035018921,a,2019,Bournemouth,Manchester City,Nicolás Otamendi,2019-08-25 14:00:00,0,0,0,0,False,2,1,0.0619732998311519,0.0,0,0.8547008547008548,0.05995203836930456,False,-1,1,False,False,0.0,-1.0,1.0,0.0
688,320442,17,0.6947799921035767,h,2019,Manchester City,Watford,Nicolás Otamendi,2019-09-21 14:00:00,0,0,0,0,True,4,0,0.0164510998874902,1.4393045444102566,1,0.9090909090909091,0.042716787697565144,False,-1,4,False,False,0.0,-1.0,4.0,0.0
690,335843,84,0.3790139853954315,h,2019,Manchester City,Manchester United,Nicolás Otamendi,2019-12-07 17:30:00,0,0,0,0,True,0,2,0.0987560972571373,2.638425067498983,1,0.7575757575757576,0.11286681715575622,True,2,-2,False,False,0.0,-1.0,0.0,2.0
700,310545,4,0.5670809745788574,h,2019,Norwich,Newcastle United,Todd Cantwell,2019-08-17 15:00:00,0,0,0,0,False,0,0,0.0,0.0,1,0.4694835680751174,0.27932960893854747,False,2,0,False,True,0.0,-0.22413793103448276,0.0,0.0
701,312301,5,0.7507169842720032,h,2019,Norwich,Chelsea,Todd Cantwell,2019-08-24 12:30:00,0,0,0,0,True,0,1,0.0,1.332059911991648,1,0.23148148148148145,0.5494505494505494,False,-1,-1,True,False,0.0,-0.21739130434782605,0.0,1.0
703,315753,30,0.4662089943885803,a,2019,West Ham,Norwich,Todd Cantwell,2019-08-31 15:00:00,0,0,0,0,False,0,1,0.0468652993440628,0.0,0,0.2590673575129534,0.5319148936170213,False,-1,-1,True,False,0.0,0.0,0.0,1.0
704,317523,27,0.7004089951515198,h,2019,Norwich,Manchester City,Todd Cantwell,2019-09-14 16:30:00,0,0,0,0,True,1,0,0.0,1.4277372319921013,1,0.03977724741447892,0.9174311926605504,False,-1,1,False,False,0.0,-1.0,1.0,0.0
707,322728,35,0.3521269857883453,a,2019,Crystal Palace,Norwich,Todd Cantwell,2019-09-28 14:00:00,0,0,0,0,False,0,1,0.0,0.0,0,0.2570694087403599,0.5208333333333334,False,-1,-1,True,False,0.0,0.05882352941176472,0.0,1.0
716,332297,54,0.3427489995956421,a,2019,Everton,Norwich,Todd Cantwell,2019-11-23 15:00:00,0,0,0,0,True,0,0,0.051724400371313,2.9175869256504012,0,0.117096018735363,0.7407407407407407,False,-1,0,False,True,0.0,0.36363636363636354,0.0,0.0
724,351544,3,0.5268160104751587,h,2019,Norwich,Crystal Palace,Todd Cantwell,2020-01-01 17:30:00,0,0,0,0,True,0,0,0.0,1.8981959168212366,1,0.4166666666666667,0.32894736842105265,False,-1,0,False,True,0.0,-0.23076923076923073,0.0,0.0
751,368554,15,0.33439901471138,a,2019,Manchester United,Bournemouth,Junior Stanislas,2020-07-04 14:00:00,0,0,0,0,True,0,0,0.0418695993721485,2.9904394331517414,0,0.06784260515603799,0.8403361344537815,False,-1,0,False,True,0.0,-0.1428571428571429,0.0,0.0
